year,month,state,fips,dead
2013,11,Delaware,10,622
2013,11,District of Columbia,11,383
2013,11,Florida,12,14623
2013,11,Georgia,13,6357
2013,11,Hawaii,15,835
2013,11,Idaho,16,1028
2013,11,Illinois,17,8268
2013,11,Indiana,18,4917
2013,11,Iowa,19,2487
2013,11,Kansas,20,2020
2013,11,Kentucky,21,3546
2013,11,Louisiana,22,3608
2013,11,Maine,23,1101
2013,11,Maryland,24,3735
2013,11,Massachusetts,25,4439
2013,11,Michigan,26,7619
2013,11,Minnesota,27,3389
2013,11,Mississippi,28,2564
2013,11,Missouri,29,4637
2013,11,Montana,30,780
2013,11,Nebraska,31,1291
2013,11,Nevada,32,1707
2013,11,New Hampshire,33,875
2013,11,New Jersey,34,5760
2013,11,New Mexico,35,1274
2013,11,New York,36,12478
2013,11,North Carolina,37,6898
2013,11,North Dakota,38,525
2013,11,Ohio,39,9273
2013,11,Oklahoma,40,3110
2013,11,Oregon,41,2796
2013,11,Pennsylvania,42,10405
2013,11,Rhode Island,44,819
2013,11,South Carolina,45,3628
2013,11,South Dakota,46,551
2013,11,Tennessee,47,5242
2013,11,Texas,48,14579
2013,11,Utah,49,1279
2013,11,Vermont,50,474
2013,11,Virginia,51,5167
2013,11,Washington,53,4296
2013,11,West Virginia,54,1724
2013,11,Wisconsin,55,4190
2013,11,Wyoming,56,373
2013,12,Alabama,01,4553
2013,12,Alaska,02,331
2013,12,Arizona,04,4474
2013,12,Arkansas,05,2668
2013,12,California,06,21953
2013,12,Colorado,08,2964
2013,12,Connecticut,09,2625
2013,12,Delaware,10,709
2013,12,District of Columbia,11,445
2013,12,Florida,12,15597
2013,12,Georgia,13,6776
2013,12,Hawaii,15,884
2013,12,Idaho,16,1120
2013,12,Illinois,17,9334
2013,12,Indiana,18,5320
2013,12,Iowa,19,2638
2013,12,Kansas,20,2243
2013,12,Kentucky,21,3861
2013,12,Louisiana,22,3919
2013,12,Maine,23,1175
2013,12,Maryland,24,4004
2013,12,Massachusetts,25,4660
2013,12,Michigan,26,8276
2013,12,Minnesota,27,3582
2013,12,Mississippi,28,2749
2013,12,Missouri,29,5043
2013,12,Montana,30,874
2013,12,Nebraska,31,1357
2013,12,Nevada,32,1918
2013,12,New Hampshire,33,929
2013,12,New Jersey,34,6255
2013,12,New Mexico,35,1547
2013,12,New York,36,13171
2013,12,North Carolina,37,7404
2013,12,North Dakota,38,530
2013,12,Ohio,39,9864
2013,12,Oklahoma,40,3401
2013,12,Oregon,41,3014
2013,12,Pennsylvania,42,11167
2013,12,Rhode Island,44,863
2013,12,South Carolina,45,3989
2013,12,South Dakota,46,639
2013,12,Tennessee,47,5689
2013,12,Texas,48,16792
2013,12,Utah,49,1444
2013,12,Vermont,50,516
2013,12,Virginia,51,5559
2013,12,Washington,53,4526
2013,12,West Virginia,54,1899
2013,12,Wisconsin,55,4443
2013,12,Wyoming,56,429
2014,01,Alabama,01,4740
2014,01,Alaska,02,369
2014,01,Arizona,04,4866
2014,01,Arkansas,05,2967
2014,01,California,06,23773
2014,01,Colorado,08,3130
2014,01,Connecticut,09,2631
2014,01,Delaware,10,737
2014,01,District of Columbia,11,418
2014,01,Florida,12,16576
2014,01,Georgia,13,7381
2014,01,Hawaii,15,936
2014,01,Idaho,16,1072
2014,01,Illinois,17,9663
2014,01,Indiana,18,5630
2014,01,Iowa,19,2740
2014,01,Kansas,20,2409
2014,01,Kentucky,21,4168
2014,01,Louisiana,22,4252
2014,01,Maine,23,1144
2014,01,Maryland,24,4177
2014,01,Massachusetts,25,4972
2014,01,Michigan,26,8681
2014,01,Minnesota,27,3661
2014,01,Mississippi,28,2941
2014,01,Missouri,29,5294
2014,01,Montana,30,840
2014,01,Nebraska,31,1468
2014,01,Nevada,32,2011
2014,01,New Hampshire,33,1056
2014,01,New Jersey,34,6502
2014,01,New Mexico,35,1649
2014,01,New York,36,13911
2014,01,North Carolina,37,7826
2014,01,North Dakota,38,550
2014,01,Ohio,39,10532
2014,01,Oklahoma,40,3557
2014,01,Oregon,41,3046
2014,01,Pennsylvania,42,11746
2014,01,Rhode Island,44,836
2014,01,South Carolina,45,4198
2014,01,South Dakota,46,684
2014,01,Tennessee,47,6010
2014,01,Texas,48,17862
2014,01,Utah,49,1559
2014,01,Vermont,50,481
2014,01,Virginia,51,5941
2014,01,Washington,53,4704
2014,01,West Virginia,54,2078
2014,01,Wisconsin,55,4496
2014,01,Wyoming,56,427
2014,02,Alabama,01,3966
2014,02,Alaska,02,295
2014,02,Arizona,04,4256
2014,02,Arkansas,05,2542
2014,02,California,06,19920
2014,02,Colorado,08,2781
2014,02,Connecticut,09,2581
2014,02,Delaware,10,669
2014,02,District of Columbia,11,362
2014,02,Florida,12,14734
2014,02,Georgia,13,6127
2014,02,Hawaii,15,862
2014,02,Idaho,16,1010
2014,02,Illinois,17,8318
2014,02,Indiana,18,4827
2014,02,Iowa,19,2348
2014,02,Kansas,20,2089
2014,02,Kentucky,21,3521
2014,02,Louisiana,22,3644
2014,02,Maine,23,1058
2014,02,Maryland,24,3821
2014,02,Massachusetts,25,4607
2014,02,Michigan,26,7436
2014,02,Minnesota,27,3205
2014,02,Mississippi,28,2479
2014,02,Missouri,29,4528
2014,02,Montana,30,742
2014,02,Nebraska,31,1328
2014,02,Nevada,32,1780
2014,02,New Hampshire,33,931
2014,02,New Jersey,34,5825
2014,02,New Mexico,35,1474
2014,02,New York,36,12351
2014,02,North Carolina,37,6948
2014,02,North Dakota,38,493
2014,02,Ohio,39,9155
2014,02,Oklahoma,40,3188
2014,02,Oregon,41,2737
2014,02,Pennsylvania,42,10532
2014,02,Rhode Island,44,794
2014,02,South Carolina,45,3634
2014,02,South Dakota,46,603
2014,02,Tennessee,47,5208
2014,02,Texas,48,14948
2014,02,Utah,49,1261
2014,02,Vermont,50,479
2014,02,Virginia,51,5098
2014,02,Washington,53,4236
2014,02,West Virginia,54,1858
2014,02,Wisconsin,55,4025
2014,02,Wyoming,56,366
2014,03,Alabama,01,4288
2014,03,Alaska,02,327
2014,03,Arizona,04,4365
2014,03,Arkansas,05,2694
2014,03,California,06,21074
2014,03,Colorado,08,3069
2014,03,Connecticut,09,2696
2014,03,Delaware,10,737
2014,03,District of Columbia,11,387
2014,03,Florida,12,15905
2014,03,Georgia,13,6508
2014,03,Hawaii,15,955
2014,03,Idaho,16,1115
2014,03,Illinois,17,9091
2014,03,Indiana,18,5157
2014,03,Iowa,19,2578
2014,03,Kansas,20,2288
2014,03,Kentucky,21,3929
2014,03,Louisiana,22,3712
2014,03,Maine,23,1256
2014,03,Maryland,24,4011
2014,03,Massachusetts,25,5003
2014,03,Michigan,26,8111
2014,03,Minnesota,27,3636
2014,03,Mississippi,28,2611
2014,03,Missouri,29,5178
2014,03,Montana,30,843
2014,03,Nebraska,31,1428
2014,03,Nevada,32,1912
2014,03,New Hampshire,33,972
2014,03,New Jersey,34,6345
2014,03,New Mexico,35,1545
2014,03,New York,36,13192
2014,03,North Carolina,37,7443
2014,03,North Dakota,38,569
2014,03,Ohio,39,9952
2014,03,Oklahoma,40,3574
2014,03,Oregon,41,2976
2014,03,Pennsylvania,42,11286
2014,03,Rhode Island,44,878
2014,03,South Carolina,45,3901
2014,03,South Dakota,46,664
2014,03,Tennessee,47,5504
2014,03,Texas,48,16101
2014,03,Utah,49,1386
2014,03,Vermont,50,498
2014,03,Virginia,51,5608
2014,03,Washington,53,4573
2014,03,West Virginia,54,1898
2014,03,Wisconsin,55,4384
2014,03,Wyoming,56,364
2014,04,Alabama,01,4134
2014,04,Alaska,02,297
2014,04,Arizona,04,4312
2014,04,Arkansas,05,2463
2014,04,California,06,20069
2014,04,Colorado,08,2849
2014,04,Connecticut,09,2643
2014,04,Delaware,10,703
2014,04,District of Columbia,11,385
2014,04,Florida,12,15190
2014,04,Georgia,13,6234
2014,04,Hawaii,15,891
2014,04,Idaho,16,1035
2014,04,Illinois,17,8379
2014,04,Indiana,18,4892
2014,04,Iowa,19,2441
2014,04,Kansas,20,2129
2014,04,Kentucky,21,3579
2014,04,Louisiana,22,3640
2014,04,Maine,23,1110
2014,04,Maryland,24,3734
2014,04,Massachusetts,25,4835
2014,04,Michigan,26,7515
2014,04,Minnesota,27,3310
2014,04,Mississippi,28,2535
2014,04,Missouri,29,4766
2014,04,Montana,30,779
2014,04,Nebraska,31,1329
2014,04,Nevada,32,1714
2014,04,New Hampshire,33,906
2014,04,New Jersey,34,6201
2014,04,New Mexico,35,1439
2014,04,New York,36,12840
2014,04,North Carolina,37,6926
2014,04,North Dakota,38,514
2014,04,Ohio,39,9360
2014,04,Oklahoma,40,3150
2014,04,Oregon,41,2798
2014,04,Pennsylvania,42,10663
2014,04,Rhode Island,44,872
2014,04,South Carolina,45,3737
2014,04,South Dakota,46,629
2014,04,Tennessee,47,5316
2014,04,Texas,48,14776
2014,04,Utah,49,1389
2014,04,Vermont,50,448
2014,04,Virginia,51,5148
2014,04,Washington,53,4292
2014,04,West Virginia,54,1765
2014,04,Wisconsin,55,4206
2014,04,Wyoming,56,333
2014,05,Alabama,01,4164
2014,05,Alaska,02,348
2014,05,Arizona,04,4330
2014,05,Arkansas,05,2514
2014,05,California,06,20313
2014,05,Colorado,08,2945
2014,05,Connecticut,09,2505
2014,05,Delaware,10,695
2014,05,District of Columbia,11,379
2014,05,Florida,12,15472
2014,05,Georgia,13,6434
2014,05,Hawaii,15,936
2014,05,Idaho,16,1055
2014,05,Illinois,17,8571
2014,05,Indiana,18,5082
2014,05,Iowa,19,2342
2014,05,Kansas,20,2099
2014,05,Kentucky,21,3641
2014,05,Louisiana,22,3647
2014,05,Maine,23,1164
2014,05,Maryland,24,3668
2014,05,Massachusetts,25,4686
2014,05,Michigan,26,7791
2014,05,Minnesota,27,3488
2014,05,Mississippi,28,2500
2014,05,Missouri,29,4737
2014,05,Montana,30,779
2014,05,Nebraska,31,1310
2014,05,Nevada,32,1787
2014,05,New Hampshire,33,982
2014,05,New Jersey,34,6020
2014,05,New Mexico,35,1491
2014,05,New York,36,12172
2014,05,North Carolina,37,6981
2014,05,North Dakota,38,517
2014,05,Ohio,39,9242
2014,05,Oklahoma,40,3137
2014,05,Oregon,41,2842
2014,05,Pennsylvania,42,10914
2014,05,Rhode Island,44,852
2014,05,South Carolina,45,3747
2014,05,South Dakota,46,589
2014,05,Tennessee,47,5368
2014,05,Texas,48,15073
2014,05,Utah,49,1361
2014,05,Vermont,50,460
2014,05,Virginia,51,5269
2014,05,Washington,53,4231
2014,05,West Virginia,54,1723
2014,05,Wisconsin,55,4132
2014,05,Wyoming,56,377
2014,06,Alabama,01,3851
2014,06,Alaska,02,327
2014,06,Arizona,04,4105
2014,06,Arkansas,05,2294
2014,06,California,06,19281
2014,06,Colorado,08,2761
2014,06,Connecticut,09,2309
2014,06,Delaware,10,656
2014,06,District of Columbia,11,420
2014,06,Florida,12,14968
2014,06,Georgia,13,5895
2014,06,Hawaii,15,892
2014,06,Idaho,16,1024
2014,06,Illinois,17,8182
2014,06,Indiana,18,4749
2014,06,Iowa,19,2225
2014,06,Kansas,20,1945
2014,06,Kentucky,21,3558
2014,06,Louisiana,22,3387
2014,06,Maine,23,1043
2014,06,Maryland,24,3517
2014,06,Massachusetts,25,4259
2014,06,Michigan,26,7227
2014,06,Minnesota,27,3176
2014,06,Mississippi,28,2343
2014,06,Missouri,29,4652
2014,06,Montana,30,752
2014,06,Nebraska,31,1234
2014,06,Nevada,32,1690
2014,06,New Hampshire,33,974
2014,06,New Jersey,34,5583
2014,06,New Mexico,35,1377
2014,06,New York,36,11571
2014,06,North Carolina,37,6554
2014,06,North Dakota,38,442
2014,06,Ohio,39,8768
2014,06,Oklahoma,40,2924
2014,06,Oregon,41,2685
2014,06,Pennsylvania,42,9977
2014,06,Rhode Island,44,740
2014,06,South Carolina,45,3582
2014,06,South Dakota,46,522
2014,06,Tennessee,47,5039
2014,06,Texas,48,14437
2014,06,Utah,49,1314
2014,06,Vermont,50,432
2014,06,Virginia,51,4927
2014,06,Washington,53,4089
2014,06,West Virginia,54,1761
2014,06,Wisconsin,55,3843
2014,06,Wyoming,56,424
2014,07,Alabama,01,3960
2014,07,Alaska,02,360
2014,07,Arizona,04,4121
2014,07,Arkansas,05,2479
2014,07,California,06,19888
2014,07,Colorado,08,2784
2014,07,Connecticut,09,2327
2014,07,Delaware,10,603
2014,07,District of Columbia,11,385
2014,07,Florida,12,15298
2014,07,Georgia,13,6035
2014,07,Hawaii,15,914
2014,07,Idaho,16,977
2014,07,Illinois,17,8292
2014,07,Indiana,18,4908
2014,07,Iowa,19,2256
2014,07,Kansas,20,2063
2014,07,Kentucky,21,3631
2014,07,Louisiana,22,3599
2014,07,Maine,23,1110
2014,07,Maryland,24,3708
2014,07,Massachusetts,25,4302
2014,07,Michigan,26,7505
2014,07,Minnesota,27,3263
2014,07,Mississippi,28,2414
2014,07,Missouri,29,4637
2014,07,Montana,30,762
2014,07,Nebraska,31,1214
2014,07,Nevada,32,1821
2014,07,New Hampshire,33,832
2014,07,New Jersey,34,5630
2014,07,New Mexico,35,1446
2014,07,New York,36,11713
2014,07,North Carolina,37,6704
2014,07,North Dakota,38,483
2014,07,Ohio,39,9160
2014,07,Oklahoma,40,3145
2014,07,Oregon,41,2736
2014,07,Pennsylvania,42,10273
2014,07,Rhode Island,44,773
2014,07,South Carolina,45,3600
2014,07,South Dakota,46,590
2014,07,Tennessee,47,5083
2014,07,Texas,48,14457
2014,07,Utah,49,1359
2014,07,Vermont,50,458
2014,07,Virginia,51,5075
2014,07,Washington,53,4145
2014,07,West Virginia,54,1736
2014,07,Wisconsin,55,3971
2014,07,Wyoming,56,388
2014,08,Alabama,01,4008
2014,08,Alaska,02,340
2014,08,Arizona,04,4157
2014,08,Arkansas,05,2390
2014,08,California,06,19495
2014,08,Colorado,08,2742
2014,08,Connecticut,09,2352
2014,08,Delaware,10,672
2014,08,District of Columbia,11,380
2014,08,Florida,12,15092
2014,08,Georgia,13,6153
2014,08,Hawaii,15,907
2014,08,Idaho,16,1100
2014,08,Illinois,17,8225
2014,08,Indiana,18,4837
2014,08,Iowa,19,2349
2014,08,Kansas,20,2097
2014,08,Kentucky,21,3633
2014,08,Louisiana,22,3419
2014,08,Maine,23,1021
2014,08,Maryland,24,3637
2014,08,Massachusetts,25,4297
2014,08,Michigan,26,7406
2014,08,Minnesota,27,3232
2014,08,Mississippi,28,2418
2014,08,Missouri,29,4612
2014,08,Montana,30,763
2014,08,Nebraska,31,1212
2014,08,Nevada,32,1749
2014,08,New Hampshire,33,929
2014,08,New Jersey,34,5559
2014,08,New Mexico,35,1302
2014,08,New York,36,11647
2014,08,North Carolina,37,6784
2014,08,North Dakota,38,492
2014,08,Ohio,39,9042
2014,08,Oklahoma,40,2997
2014,08,Oregon,41,2756
2014,08,Pennsylvania,42,9969
2014,08,Rhode Island,44,771
2014,08,South Carolina,45,3680
2014,08,South Dakota,46,618
2014,08,Tennessee,47,5194
2014,08,Texas,48,14590
2014,08,Utah,49,1303
2014,08,Vermont,50,468
2014,08,Virginia,51,4977
2014,08,Washington,53,4199
2014,08,West Virginia,54,1752
2014,08,Wisconsin,55,3909
2014,08,Wyoming,56,380
2014,09,Alabama,01,3973
2014,09,Alaska,02,329
2014,09,Arizona,04,4032
2014,09,Arkansas,05,2368
2014,09,California,06,19305
2014,09,Colorado,08,2799
2014,09,Connecticut,09,2321
2014,09,Delaware,10,611
2014,09,District of Columbia,11,379
2014,09,Florida,12,14475
2014,09,Georgia,13,5914
2014,09,Hawaii,15,907
2014,09,Idaho,16,1118
2014,09,Illinois,17,8473
2014,09,Indiana,18,4813
2014,09,Iowa,19,2279
2014,09,Kansas,20,2068
2014,09,Kentucky,21,3393
2014,09,Louisiana,22,3344
2014,09,Maine,23,1047
2014,09,Maryland,24,3513
2014,09,Massachusetts,25,4137
2014,09,Michigan,26,7468
2014,09,Minnesota,27,3309
2014,09,Mississippi,28,2502
2014,09,Missouri,29,4481
2014,09,Montana,30,785
2014,09,Nebraska,31,1290
2014,09,Nevada,32,1758
2014,09,New Hampshire,33,930
2014,09,New Jersey,34,5423
2014,09,New Mexico,35,1364
2014,09,New York,36,11594
2014,09,North Carolina,37,6797
2014,09,North Dakota,38,490
2014,09,Ohio,39,8906
2014,09,Oklahoma,40,2983
2014,09,Oregon,41,2752
2014,09,Pennsylvania,42,9806
2014,09,Rhode Island,44,714
2014,09,South Carolina,45,3473
2014,09,South Dakota,46,592
2014,09,Tennessee,47,5148
2014,09,Texas,48,14196
2014,09,Utah,49,1331
2014,09,Vermont,50,448
2014,09,Virginia,51,4922
2014,09,Washington,53,4064
2014,09,West Virginia,54,1794
2014,09,Wisconsin,55,3949
2014,09,Wyoming,56,407
2014,10,Alabama,01,4172
2014,10,Alaska,02,369
2014,10,Arizona,04,4235
2014,10,Arkansas,05,2538
2014,10,California,06,20173
2014,10,Colorado,08,2949
2014,10,Connecticut,09,2452
2014,10,Delaware,10,717
2014,10,District of Columbia,11,410
2014,10,Florida,12,15304
2014,10,Georgia,13,6268
2014,10,Hawaii,15,852
2014,10,Idaho,16,1007
2014,10,Illinois,17,8739
2014,10,Indiana,18,5090
2014,10,Iowa,19,2348
2014,10,Kansas,20,2126
2014,10,Kentucky,21,3730
2014,10,Louisiana,22,3547
2014,10,Maine,23,1156
2014,10,Maryland,24,3857
2014,10,Massachusetts,25,4563
2014,10,Michigan,26,7944
2014,10,Minnesota,27,3547
2014,10,Mississippi,28,2514
2014,10,Missouri,29,4879
2014,10,Montana,30,751
2014,10,Nebraska,31,1339
2014,10,Nevada,32,1817
2014,10,New Hampshire,33,984
2014,10,New Jersey,34,5952
2014,10,New Mexico,35,1470
2014,10,New York,36,12622
2014,10,North Carolina,37,7211
2014,10,North Dakota,38,556
2014,10,Ohio,39,9450
2014,10,Oklahoma,40,3172
2014,10,Oregon,41,2917
2014,10,Pennsylvania,42,10770
2014,10,Rhode Island,44,815
2014,10,South Carolina,45,3818
2014,10,South Dakota,46,674
2014,10,Tennessee,47,5230
2014,10,Texas,48,14935
2014,10,Utah,49,1417
2014,10,Vermont,50,492
2014,10,Virginia,51,5287
2014,10,Washington,53,4385
2014,10,West Virginia,54,1839
2014,10,Wisconsin,55,4371
2014,10,Wyoming,56,387
2014,11,Alabama,01,4205
2014,11,Alaska,02,374
2014,11,Arizona,04,4273
2014,11,Arkansas,05,2490
2014,11,California,06,20435
2014,11,Colorado,08,2992
2014,11,Connecticut,09,2417
2014,11,Delaware,10,679
2014,11,District of Columbia,11,375
2014,11,Florida,12,15642
2014,11,Georgia,13,6453
2014,11,Hawaii,15,814
2014,11,Idaho,16,1055
2014,11,Illinois,17,8888
2014,11,Indiana,18,5131
2014,11,Iowa,19,2506
2014,11,Kansas,20,2150
2014,11,Kentucky,21,3779
2014,11,Louisiana,22,3662
2014,11,Maine,23,1154
2014,11,Maryland,24,3819
2014,11,Massachusetts,25,4643
2014,11,Michigan,26,8023
2014,11,Minnesota,27,3620
2014,11,Mississippi,28,2524
2014,11,Missouri,29,4936
2014,11,Montana,30,813
2014,11,Nebraska,31,1339
2014,11,Nevada,32,1848
2014,11,New Hampshire,33,1055
2014,11,New Jersey,34,5839
2014,11,New Mexico,35,1456
2014,11,New York,36,12699
2014,11,North Carolina,37,7225
2014,11,North Dakota,38,501
2014,11,Ohio,39,9742
2014,11,Oklahoma,40,3179
2014,11,Oregon,41,2885
2014,11,Pennsylvania,42,10893
2014,11,Rhode Island,44,775
2014,11,South Carolina,45,3853
2014,11,South Dakota,46,626
2014,11,Tennessee,47,5474
2014,11,Texas,48,15547
2014,11,Utah,49,1467
2014,11,Vermont,50,478
2014,11,Virginia,51,5466
2014,11,Washington,53,4427
2014,11,West Virginia,54,1917
2014,11,Wisconsin,55,4358
2014,11,Wyoming,56,416
2014,12,Alabama,01,4754
2014,12,Alaska,02,393
2014,12,Arizona,04,4486
2014,12,Arkansas,05,2728
2014,12,California,06,22203
2014,12,Colorado,08,3436
2014,12,Connecticut,09,2626
2014,12,Delaware,10,781
2014,12,District of Columbia,11,443
2014,12,Florida,12,17300
2014,12,Georgia,13,7485
2014,12,Hawaii,15,901
2014,12,Idaho,16,1045
2014,12,Illinois,17,10472
2014,12,Indiana,18,5824
2014,12,Iowa,19,2778
2014,12,Kansas,20,2330
2014,12,Kentucky,21,4276
2014,12,Louisiana,22,4016
2014,12,Maine,23,1247
2014,12,Maryland,24,4405
2014,12,Massachusetts,25,4896
2014,12,Michigan,26,8807
2014,12,Minnesota,27,3998
2014,12,Mississippi,28,2776
2014,12,Missouri,29,5620
2014,12,Montana,30,772
2014,12,Nebraska,31,1487
2014,12,Nevada,32,1906
2014,12,New Hampshire,33,965
2014,12,New Jersey,34,6437
2014,12,New Mexico,35,1566
2014,12,New York,36,13632
2014,12,North Carolina,37,7968
2014,12,North Dakota,38,577
2014,12,Ohio,39,11200
2014,12,Oklahoma,40,3458
2014,12,Oregon,41,3021
2014,12,Pennsylvania,42,11605
2014,12,Rhode Island,44,950
2014,12,South Carolina,45,4231
2014,12,South Dakota,46,716
2014,12,Tennessee,47,6087
2014,12,Texas,48,16990
2014,12,Utah,49,1572
2014,12,Vermont,50,481
2014,12,Virginia,51,5880
2014,12,Washington,53,4754
2014,12,West Virginia,54,2065
2014,12,Wisconsin,55,4647
2014,12,Wyoming,56,397
2015,01,Alabama,01,4999
2015,01,Alaska,02,376
2015,01,Arizona,04,5049
2015,01,Arkansas,05,3130
2015,01,California,06,25192
2015,01,Colorado,08,3629
2015,01,Connecticut,09,2943
2015,01,Delaware,10,899
2015,01,District of Columbia,11,512
2015,01,Florida,12,17675
2015,01,Georgia,13,7538
2015,01,Hawaii,15,1066
2015,01,Idaho,16,1224
2015,01,Illinois,17,10402
2015,01,Indiana,18,6363
2015,01,Iowa,19,2988
2015,01,Kansas,20,2633
2015,01,Kentucky,21,4672
2015,01,Louisiana,22,4257
2015,01,Maine,23,1396
2015,01,Maryland,24,4795
2015,01,Massachusetts,25,5834
2015,01,Michigan,26,9313
2015,01,Minnesota,27,4144
2015,01,Mississippi,28,2893
2015,01,Missouri,29,5844
2015,01,Montana,30,918
2015,01,Nebraska,31,1672
2015,01,Nevada,32,2162
2015,01,New Hampshire,33,1220
2015,01,New Jersey,34,7344
2015,01,New Mexico,35,1735
2015,01,New York,36,15280
2015,01,North Carolina,37,8715
2015,01,North Dakota,38,643
2015,01,Ohio,39,11899
2015,01,Oklahoma,40,3874
2015,01,Oregon,41,3334
2015,01,Pennsylvania,42,13501
2015,01,Rhode Island,44,990
2015,01,South Carolina,45,4561
2015,01,South Dakota,46,752
2015,01,Tennessee,47,6518
2015,01,Texas,48,18825
2015,01,Utah,49,1608
2015,01,Vermont,50,544
2015,01,Virginia,51,6658
2015,01,Washington,53,5153
2015,01,West Virginia,54,2215
2015,01,Wisconsin,55,5007
2015,01,Wyoming,56,461
2015,02,Alabama,01,4447
2015,02,Alaska,02,345
2015,02,Arizona,04,4292
2015,02,Arkansas,05,2754
2015,02,California,06,21619
2015,02,Colorado,08,2827
2015,02,Connecticut,09,2698
2015,02,Delaware,10,747
2015,02,District of Columbia,11,412
2015,02,Florida,12,16062
2015,02,Georgia,13,6641
2015,02,Hawaii,15,915
2015,02,Idaho,16,993
2015,02,Illinois,17,8488
2015,02,Indiana,18,5018
2015,02,Iowa,19,2385
2015,02,Kansas,20,2215
2015,02,Kentucky,21,3900
2015,02,Louisiana,22,3705
2015,02,Maine,23,1277
2015,02,Maryland,24,3942
2015,02,Massachusetts,25,5232
2015,02,Michigan,26,7714
2015,02,Minnesota,27,3391
2015,02,Mississippi,28,2743
2015,02,Missouri,29,5054
2015,02,Montana,30,748
2015,02,Nebraska,31,1409
2015,02,Nevada,32,1777
2015,02,New Hampshire,33,1092
2015,02,New Jersey,34,6379
2015,02,New Mexico,35,1443
2015,02,New York,36,13486
2015,02,North Carolina,37,7602
2015,02,North Dakota,38,491
2015,02,Ohio,39,9830
2015,02,Oklahoma,40,3389
2015,02,Oregon,41,2974
2015,02,Pennsylvania,42,11581
2015,02,Rhode Island,44,890
2015,02,South Carolina,45,4023
2015,02,South Dakota,46,611
2015,02,Tennessee,47,5615
2015,02,Texas,48,15484
2015,02,Utah,49,1416
2015,02,Vermont,50,524
2015,02,Virginia,51,5602
2015,02,Washington,53,4337
2015,02,West Virginia,54,1989
2015,02,Wisconsin,55,4154
2015,02,Wyoming,56,385
2015,03,Alabama,01,4809
2015,03,Alaska,02,351
2015,03,Arizona,04,4822
2015,03,Arkansas,05,2786
2015,03,California,06,22674
2015,03,Colorado,08,3038
2015,03,Connecticut,09,2833
2015,03,Delaware,10,746
2015,03,District of Columbia,11,438
2015,03,Florida,12,16969
2015,03,Georgia,13,7081
2015,03,Hawaii,15,949
2015,03,Idaho,16,1108
2015,03,Illinois,17,9595
2015,03,Indiana,18,5652
2015,03,Iowa,19,2750
2015,03,Kansas,20,2352
2015,03,Kentucky,21,4086
2015,03,Louisiana,22,3849
2015,03,Maine,23,1316
2015,03,Maryland,24,4117
2015,03,Massachusetts,25,5361
2015,03,Michigan,26,8640
2015,03,Minnesota,27,3870
2015,03,Mississippi,28,2841
2015,03,Missouri,29,5485
2015,03,Montana,30,827
2015,03,Nebraska,31,1536
2015,03,Nevada,32,2061
2015,03,New Hampshire,33,1043
2015,03,New Jersey,34,6561
2015,03,New Mexico,35,1598
