year,month,age,pop,pop0,dead,date,persondays
2012,11,30,4292182,4307007,391,2012-11,128765460
2012,11,31,4236835,4236271,371,2012-11,127105050
2012,11,32,4344412,4337999,373,2012-11,130332360
2012,11,33,4188575,4173308,423,2012-11,125657250
2012,11,34,4003969,3991703,368,2012-11,120119070
2012,11,35,4005217,4000248,411,2012-11,120156510
2012,11,36,3877218,3853006,388,2012-11,116316540
2012,11,37,3934926,3913415,441,2012-11,118047780
2012,11,38,3930376,3906029,459,2012-11,117911280
2012,11,39,3877882,3856125,542,2012-11,116336460
2012,11,40,4013788,4019905,539,2012-11,120413640
2012,11,41,4271903,4232743,618,2012-11,128157090
2012,11,42,4420519,4397904,659,2012-11,132615570
2012,11,43,4272452,4246318,753,2012-11,128173560
2012,11,44,4098197,4079520,759,2012-11,122945910
2012,11,45,4070760,4074279,881,2012-11,122122800
2012,11,46,4131254,4106788,991,2012-11,123937620
2012,11,47,4336207,4318832,1072,2012-11,130086210
2012,11,48,4537399,4507708,1296,2012-11,136121970
2012,11,49,4531849,4498107,1370,2012-11,135955470
2012,11,50,4496063,4504083,1543,2012-11,134881890
2012,11,51,4551897,4518204,1782,2012-11,136556910
2012,11,52,4633629,4610486,1809,2012-11,139008870
2012,11,53,4553264,4519228,1993,2012-11,136597920
2012,11,54,4432144,4403790,2086,2012-11,132964320
2012,11,55,4417177,4413680,2308,2012-11,132515310
2012,11,56,4308215,4284274,2422,2012-11,129246450
2012,11,57,4223700,4199705,2432,2012-11,126711000
2012,11,58,4142654,4106641,2627,2012-11,124279620
2012,11,59,3926647,3910570,2676,2012-11,117799410
2012,11,60,3808979,3817861,2761,2012-11,114269370
2012,11,61,3676765,3653584,2933,2012-11,110302950
2012,11,62,3568121,3553876,2890,2012-11,107043630
2012,11,63,3496981,3484088,3239,2012-11,104909430
2012,11,64,3420779,3413378,3288,2012-11,102623370
2012,11,65,3564687,3569204,3642,2012-11,106940610
2012,11,66,2926101,2916118,3360,2012-11,87783030
2012,11,67,2596547,2590684,3137,2012-11,77896410
2012,11,68,2561636,2549551,3532,2012-11,76849080
2012,11,69,2600955,2602905,3757,2012-11,78028650
2012,11,70,2368203,2379716,3787,2012-11,71046090
2012,11,71,2133959,2133904,3843,2012-11,64018770
2012,11,72,2002424,2007492,3682,2012-11,60072720
2012,11,73,1890530,1881823,3783,2012-11,56715900
2012,11,74,1797693,1813095,4150,2012-11,53930790
2012,11,75,1670861,1688377,4229,2012-11,50125830
2012,11,76,1586024,1595486,4348,2012-11,47580720
2012,11,77,1522272,1533853,4744,2012-11,45668160
2012,11,78,1408533,1420514,4874,2012-11,42255990
2012,11,79,1308113,1320360,4949,2012-11,39243390
2012,11,80,1274971,1292873,5287,2012-11,38249130
2012,11,81,1203406,1214986,5532,2012-11,36102180
2012,11,82,1178214,1191777,6061,2012-11,35346420
2012,11,83,1066614,1080148,6072,2012-11,31998420
2012,11,84,995136,1008541,6290,2012-11,29854080
2012,11,85,918099,932390,6494,2012-11,27542970
2012,11,86,825005,837169,6655,2012-11,24750150
2012,11,87,741457,753686,6566,2012-11,22243710
2012,11,88,661021,671873,6453,2012-11,19830630
2012,11,89,562717,573325,6288,2012-11,16881510
2012,11,90,477833,490190,6099,2012-11,14334990
2012,11,91,405459,414841,5603,2012-11,12163770
2012,11,92,328256,337289,5038,2012-11,9847680
2012,11,93,231653,238985,3989,2012-11,6949590
2012,11,94,190704,197523,3596,2012-11,5721120
2012,11,95,140361,146338,3011,2012-11,4210830
2012,11,96,101338,106071,2316,2012-11,3040140
2012,11,97,74573,78383,1940,2012-11,2237190
2012,11,98,52844,55953,1395,2012-11,1585320
2012,11,99,34864,37121,1034,2012-11,1045920
2012,11,100,59014,63592,2077,2012-11,1770420
2012,12,0,3936109,3937565,1941,2012-12,122019379
2012,12,1,3964397,3967399,120,2012-12,122896307
2012,12,2,4018495,4017107,81,2012-12,124573345
2012,12,3,3967723,3963880,64,2012-12,122999413
2012,12,4,4085413,4079398,51,2012-12,126647803
2012,12,5,4133491,4128110,47,2012-12,128138221
2012,12,6,4123085,4116624,58,2012-12,127815635
2012,12,7,4095760,4090587,46,2012-12,126968560
2012,12,8,4095824,4089456,38,2012-12,126970544
2012,12,9,4084536,4078244,36,2012-12,126620616
2012,12,10,4107840,4069325,38,2012-12,127343040
2012,12,11,4165033,4104356,40,2012-12,129116023
2012,12,12,4281149,4215877,56,2012-12,132715619
2012,12,13,4204807,4151839,50,2012-12,130349017
2012,12,14,4196677,4154922,66,2012-12,130096987
2012,12,15,4158796,4126028,77,2012-12,128922676
2012,12,16,4207705,4168482,125,2012-12,130438855
2012,12,17,4269486,4237876,114,2012-12,132354066
2012,12,18,4347942,4317767,223,2012-12,134786202
2012,12,19,4420053,4402501,229,2012-12,137021643
2012,12,20,4510473,4514571,285,2012-12,139824663
2012,12,21,4605062,4605237,308,2012-12,142756922
2012,12,22,4667279,4676533,359,2012-12,144685649
2012,12,23,4513389,4524939,341,2012-12,139915059
2012,12,24,4394622,4409908,321,2012-12,136233282
2012,12,25,4278233,4299515,364,2012-12,132625223
2012,12,26,4267101,4285832,343,2012-12,132280131
2012,12,27,4325209,4344214,382,2012-12,134081479
2012,12,28,4257490,4280640,359,2012-12,131982190
2012,12,29,4205463,4230490,392,2012-12,130369353
2012,12,30,4297033,4312356,407,2012-12,133208023
2012,12,31,4233647,4233066,411,2012-12,131243057
2012,12,32,4341773,4335157,424,2012-12,134594963
2012,12,33,4215137,4199279,403,2012-12,130669247
2012,12,34,4003092,3990434,436,2012-12,124095852
2012,12,35,4011603,4006466,441,2012-12,124359693
2012,12,36,3886392,3861345,475,2012-12,120478152
2012,12,37,3922264,3900135,473,2012-12,121590184
2012,12,38,3948746,3923501,495,2012-12,122411126
2012,12,39,3862815,3840448,503,2012-12,119747265
2012,12,40,4003021,4009318,575,2012-12,124093651
2012,12,41,4244283,4204133,683,2012-12,131572773
2012,12,42,4423190,4399835,732,2012-12,137118890
2012,12,43,4296905,4269779,756,2012-12,133204055
2012,12,44,4104322,4085016,811,2012-12,127233982
2012,12,45,4065631,4069259,904,2012-12,126034561
2012,12,46,4124564,4099355,1032,2012-12,127861484
2012,12,47,4308749,4290929,1222,2012-12,133571219
2012,12,48,4539623,4508966,1327,2012-12,140728313
2012,12,49,4527214,4492427,1463,2012-12,140343634
2012,12,50,4497789,4506071,1660,2012-12,139431459
2012,12,51,4541200,4506510,1862,2012-12,140777200
2012,12,52,4630689,4606819,1986,2012-12,143551359
2012,12,53,4566001,4530777,2142,2012-12,141546031
2012,12,54,4430706,4401453,2254,2012-12,137351886
2012,12,55,4422582,4418968,2516,2012-12,137100042
2012,12,56,4318100,4293335,2594,2012-12,133861100
2012,12,57,4222458,4197701,2672,2012-12,130896198
2012,12,58,4164307,4126948,2863,2012-12,129093517
2012,12,59,3931569,3914955,2993,2012-12,121878639
2012,12,60,3824138,3833344,3086,2012-12,118548278
2012,12,61,3682977,3659013,3177,2012-12,114172287
2012,12,62,3568967,3554261,3308,2012-12,110637977
2012,12,63,3503449,3490117,3437,2012-12,108606919
2012,12,64,3421252,3413612,3617,2012-12,106058812
2012,12,65,3534470,3539093,4069,2012-12,109568570
2012,12,66,3021510,3010870,3707,2012-12,93666810
2012,12,67,2591255,2585215,3395,2012-12,80328905
2012,12,68,2567020,2554521,3721,2012-12,79577620
2012,12,69,2581751,2583749,4154,2012-12,80034281
2012,12,70,2407681,2419765,4240,2012-12,74638111
2012,12,71,2142801,2142744,4147,2012-12,66426831
2012,12,72,2007618,2012864,4179,2012-12,62236158
2012,12,73,1894206,1885202,4272,2012-12,58720386
2012,12,74,1802126,1818069,4396,2012-12,55865906
2012,12,75,1676411,1694559,4574,2012-12,51968741
2012,12,76,1586866,1596640,4801,2012-12,49192846
2012,12,77,1519358,1531293,5091,2012-12,47100098
2012,12,78,1417945,1430399,5269,2012-12,43956295
2012,12,79,1303898,1316504,5345,2012-12,40420838
2012,12,80,1277148,1295667,5894,2012-12,39591588
2012,12,81,1199691,1211612,6197,2012-12,37190421
2012,12,82,1177014,1191005,6615,2012-12,36487434
2012,12,83,1067550,1081539,6534,2012-12,33094050
2012,12,84,994481,1008316,6991,2012-12,30828911
2012,12,85,919091,933867,7119,2012-12,28491821
2012,12,86,824158,836708,7095,2012-12,25548898
2012,12,87,740636,753252,7290,2012-12,22959716
2012,12,88,662779,674017,7302,2012-12,20546149
2012,12,89,562495,573448,7118,2012-12,17437345
2012,12,90,476152,488874,6817,2012-12,14760712
2012,12,91,408451,418214,6387,2012-12,12661981
2012,12,92,326020,335289,5613,2012-12,10106620
2012,12,93,235087,242776,4547,2012-12,7287697
2012,12,94,190814,197865,4181,2012-12,5915234
2012,12,95,140759,146955,3345,2012-12,4363529
2012,12,96,101524,106426,2672,2012-12,3147244
2012,12,97,74333,78260,2048,2012-12,2304323
2012,12,98,52924,56145,1664,2012-12,1640644
