age,date,state,dead
55plus,2023-07,Pennsylvania,42
55plus,2023-07,South Carolina,32
55plus,2023-07,Tennessee,37
55plus,2023-07,Texas,80
55plus,2023-07,Virginia,24
55plus,2023-07,Washington,32
55plus,2023-07,Wisconsin,16
55plus,2023-08,Alabama,62
55plus,2023-08,Arizona,31
55plus,2023-08,Arkansas,27
55plus,2023-08,California,296
55plus,2023-08,Colorado,25
55plus,2023-08,Connecticut,26
55plus,2023-08,Florida,393
55plus,2023-08,Georgia,105
55plus,2023-08,Hawaii,24
55plus,2023-08,Illinois,55
55plus,2023-08,Indiana,52
55plus,2023-08,Iowa,24
55plus,2023-08,Kansas,21
55plus,2023-08,Kentucky,40
55plus,2023-08,Louisiana,52
55plus,2023-08,Maine,14
55plus,2023-08,Maryland,42
55plus,2023-08,Massachusetts,55
55plus,2023-08,Michigan,57
55plus,2023-08,Minnesota,25
55plus,2023-08,Mississippi,33
55plus,2023-08,Missouri,37
55plus,2023-08,Nevada,20
55plus,2023-08,New Jersey,52
55plus,2023-08,New Mexico,12
55plus,2023-08,New York,144
55plus,2023-08,North Carolina,81
55plus,2023-08,Ohio,69
55plus,2023-08,Oklahoma,26
55plus,2023-08,Oregon,26
55plus,2023-08,Pennsylvania,103
55plus,2023-08,Rhode Island,13
55plus,2023-08,South Carolina,52
55plus,2023-08,Tennessee,87
55plus,2023-08,Texas,193
55plus,2023-08,Utah,15
55plus,2023-08,Vermont,12
55plus,2023-08,Virginia,55
55plus,2023-08,Washington,61
55plus,2023-08,West Virginia,14
55plus,2023-08,Wisconsin,28
55plus,2023-09,Alabama,84
55plus,2023-09,Arizona,54
55plus,2023-09,Arkansas,36
55plus,2023-09,California,410
55plus,2023-09,Colorado,38
55plus,2023-09,Connecticut,35
55plus,2023-09,Delaware,13
55plus,2023-09,Florida,412
55plus,2023-09,Georgia,133
55plus,2023-09,Hawaii,19
55plus,2023-09,Idaho,19
55plus,2023-09,Illinois,93
55plus,2023-09,Indiana,90
55plus,2023-09,Iowa,25
55plus,2023-09,Kansas,37
55plus,2023-09,Kentucky,94
55plus,2023-09,Louisiana,47
55plus,2023-09,Maine,20
55plus,2023-09,Maryland,68
55plus,2023-09,Massachusetts,115
55plus,2023-09,Michigan,94
55plus,2023-09,Minnesota,46
55plus,2023-09,Mississippi,48
55plus,2023-09,Missouri,75
55plus,2023-09,Montana,11
55plus,2023-09,Nebraska,12
55plus,2023-09,Nevada,35
55plus,2023-09,New Hampshire,15
55plus,2023-09,New Jersey,103
55plus,2023-09,New Mexico,22
55plus,2023-09,New York,258
55plus,2023-09,North Carolina,153
55plus,2023-09,Ohio,161
55plus,2023-09,Oklahoma,45
55plus,2023-09,Oregon,57
55plus,2023-09,Pennsylvania,167
55plus,2023-09,South Carolina,96
55plus,2023-09,South Dakota,11
55plus,2023-09,Tennessee,131
55plus,2023-09,Texas,276
55plus,2023-09,Utah,15
55plus,2023-09,Virginia,99
55plus,2023-09,Washington,98
55plus,2023-09,West Virginia,51
55plus,2023-09,Wisconsin,43
55plus,2023-10,Alabama,51
55plus,2023-10,Arizona,90
55plus,2023-10,Arkansas,26
55plus,2023-10,California,308
55plus,2023-10,Colorado,72
55plus,2023-10,Connecticut,56
55plus,2023-10,Delaware,10
55plus,2023-10,Florida,255
55plus,2023-10,Georgia,79
55plus,2023-10,Hawaii,11
55plus,2023-10,Idaho,21
55plus,2023-10,Illinois,126
55plus,2023-10,Indiana,79
55plus,2023-10,Iowa,38
55plus,2023-10,Kansas,30
55plus,2023-10,Kentucky,67
55plus,2023-10,Louisiana,38
55plus,2023-10,Maine,24
55plus,2023-10,Maryland,64
55plus,2023-10,Massachusetts,109
55plus,2023-10,Michigan,121
55plus,2023-10,Minnesota,79
55plus,2023-10,Mississippi,43
55plus,2023-10,Missouri,100
55plus,2023-10,Montana,23
55plus,2023-10,Nebraska,23
55plus,2023-10,Nevada,39
55plus,2023-10,New Hampshire,20
55plus,2023-10,New Jersey,100
55plus,2023-10,New Mexico,34
55plus,2023-10,New York,274
55plus,2023-10,North Carolina,146
55plus,2023-10,North Dakota,10
55plus,2023-10,Ohio,169
55plus,2023-10,Oklahoma,42
55plus,2023-10,Oregon,69
55plus,2023-10,Pennsylvania,216
55plus,2023-10,Rhode Island,13
55plus,2023-10,South Carolina,68
55plus,2023-10,South Dakota,15
55plus,2023-10,Tennessee,73
55plus,2023-10,Texas,185
55plus,2023-10,Utah,27
55plus,2023-10,Vermont,15
55plus,2023-10,Virginia,114
55plus,2023-10,Washington,81
55plus,2023-10,West Virginia,32
55plus,2023-10,Wisconsin,59
55plus,2023-11,Alabama,60
55plus,2023-11,Arizona,76
55plus,2023-11,Arkansas,33
55plus,2023-11,California,327
55plus,2023-11,Colorado,98
55plus,2023-11,Connecticut,55
55plus,2023-11,Delaware,11
55plus,2023-11,Florida,190
55plus,2023-11,Georgia,76
55plus,2023-11,Idaho,17
55plus,2023-11,Illinois,187
55plus,2023-11,Indiana,136
55plus,2023-11,Iowa,51
55plus,2023-11,Kansas,53
55plus,2023-11,Kentucky,95
55plus,2023-11,Louisiana,32
55plus,2023-11,Maine,32
55plus,2023-11,Maryland,107
55plus,2023-11,Massachusetts,85
55plus,2023-11,Michigan,134
55plus,2023-11,Minnesota,99
55plus,2023-11,Mississippi,35
55plus,2023-11,Missouri,106
55plus,2023-11,Montana,21
55plus,2023-11,Nebraska,24
55plus,2023-11,Nevada,36
55plus,2023-11,New Hampshire,19
55plus,2023-11,New Jersey,101
55plus,2023-11,New Mexico,46
55plus,2023-11,New York,217
55plus,2023-11,North Carolina,146
55plus,2023-11,North Dakota,10
55plus,2023-11,Ohio,206
55plus,2023-11,Oklahoma,49
55plus,2023-11,Oregon,58
55plus,2023-11,Pennsylvania,250
55plus,2023-11,South Carolina,64
55plus,2023-11,South Dakota,17
55plus,2023-11,Tennessee,99
55plus,2023-11,Texas,218
55plus,2023-11,Utah,32
55plus,2023-11,Virginia,119
55plus,2023-11,Washington,68
55plus,2023-11,West Virginia,42
55plus,2023-11,Wisconsin,73
55plus,2023-11,Wyoming,16
55plus,2023-12,Alabama,92
55plus,2023-12,Arizona,101
55plus,2023-12,Arkansas,58
55plus,2023-12,California,552
55plus,2023-12,Colorado,80
55plus,2023-12,Connecticut,63
55plus,2023-12,Delaware,23
55plus,2023-12,Florida,180
55plus,2023-12,Georgia,111
55plus,2023-12,Idaho,23
55plus,2023-12,Illinois,234
55plus,2023-12,Indiana,201
55plus,2023-12,Iowa,99
55plus,2023-12,Kansas,63
55plus,2023-12,Kentucky,160
55plus,2023-12,Louisiana,56
55plus,2023-12,Maine,49
55plus,2023-12,Maryland,109
55plus,2023-12,Massachusetts,139
55plus,2023-12,Michigan,264
55plus,2023-12,Minnesota,123
55plus,2023-12,Mississippi,50
55plus,2023-12,Missouri,175
55plus,2023-12,Montana,21
55plus,2023-12,Nebraska,46
55plus,2023-12,Nevada,40
55plus,2023-12,New Hampshire,28
55plus,2023-12,New Jersey,166
55plus,2023-12,New Mexico,47
55plus,2023-12,New York,344
55plus,2023-12,North Carolina,182
55plus,2023-12,North Dakota,13
55plus,2023-12,Ohio,294
55plus,2023-12,Oklahoma,98
55plus,2023-12,Oregon,63
55plus,2023-12,Pennsylvania,290
55plus,2023-12,Rhode Island,13
55plus,2023-12,South Carolina,80
55plus,2023-12,South Dakota,19
55plus,2023-12,Tennessee,157
55plus,2023-12,Texas,257
55plus,2023-12,Utah,28
55plus,2023-12,Virginia,184
55plus,2023-12,Washington,94
55plus,2023-12,West Virginia,60
55plus,2023-12,Wisconsin,134
55plus,2023-12,Wyoming,11
55plus,2024-01,Alabama,123
55plus,2024-01,Arizona,128
55plus,2024-01,Arkansas,86
55plus,2024-01,California,580
55plus,2024-01,Colorado,70
55plus,2024-01,Connecticut,97
55plus,2024-01,Delaware,29
55plus,2024-01,District of Columbia,11
55plus,2024-01,Florida,382
55plus,2024-01,Georgia,197
55plus,2024-01,Hawaii,11
55plus,2024-01,Idaho,22
55plus,2024-01,Illinois,210
55plus,2024-01,Indiana,165
55plus,2024-01,Iowa,101
55plus,2024-01,Kansas,76
55plus,2024-01,Kentucky,143
55plus,2024-01,Louisiana,76
55plus,2024-01,Maine,40
55plus,2024-01,Maryland,130
55plus,2024-01,Massachusetts,152
55plus,2024-01,Michigan,241
55plus,2024-01,Minnesota,112
55plus,2024-01,Mississippi,85
55plus,2024-01,Missouri,141
55plus,2024-01,Montana,21
55plus,2024-01,Nebraska,43
55plus,2024-01,Nevada,49
55plus,2024-01,New Hampshire,43
55plus,2024-01,New Jersey,243
55plus,2024-01,New Mexico,38
55plus,2024-01,New York,486
55plus,2024-01,North Carolina,230
55plus,2024-01,North Dakota,12
55plus,2024-01,Ohio,295
55plus,2024-01,Oklahoma,102
55plus,2024-01,Oregon,58
55plus,2024-01,Pennsylvania,362
55plus,2024-01,Rhode Island,18
55plus,2024-01,South Carolina,122
55plus,2024-01,South Dakota,17
55plus,2024-01,Tennessee,170
55plus,2024-01,Texas,427
55plus,2024-01,Utah,39
55plus,2024-01,Vermont,19
55plus,2024-01,Virginia,212
55plus,2024-01,Washington,99
55plus,2024-01,West Virginia,64
55plus,2024-01,Wisconsin,124
55plus,2024-01,Wyoming,15
55plus,2024-02,Alabama,65
55plus,2024-02,Arizona,54
55plus,2024-02,Arkansas,37
55plus,2024-02,California,310
55plus,2024-02,Colorado,28
55plus,2024-02,Connecticut,51
55plus,2024-02,Delaware,20
55plus,2024-02,Florida,358
55plus,2024-02,Georgia,128
55plus,2024-02,Hawaii,19
55plus,2024-02,Idaho,12
55plus,2024-02,Illinois,131
55plus,2024-02,Indiana,72
55plus,2024-02,Iowa,29
55plus,2024-02,Kansas,26
55plus,2024-02,Kentucky,73
55plus,2024-02,Louisiana,59
55plus,2024-02,Maine,27
55plus,2024-02,Maryland,66
55plus,2024-02,Massachusetts,78
55plus,2024-02,Michigan,98
55plus,2024-02,Minnesota,70
55plus,2024-02,Mississippi,47
55plus,2024-02,Missouri,65
55plus,2024-02,Nebraska,26
55plus,2024-02,Nevada,23
55plus,2024-02,New Hampshire,13
55plus,2024-02,New Jersey,123
55plus,2024-02,New Mexico,29
55plus,2024-02,New York,231
55plus,2024-02,North Carolina,155
55plus,2024-02,Ohio,140
55plus,2024-02,Oklahoma,60
55plus,2024-02,Oregon,41
55plus,2024-02,Pennsylvania,177
55plus,2024-02,Rhode Island,10
55plus,2024-02,South Carolina,99
55plus,2024-02,South Dakota,14
55plus,2024-02,Tennessee,103
55plus,2024-02,Texas,270
55plus,2024-02,Vermont,11
55plus,2024-02,Virginia,122
55plus,2024-02,Washington,82
55plus,2024-02,West Virginia,14
55plus,2024-02,Wisconsin,63
55plus,2024-02,Wyoming,11
55plus,2024-03,Alabama,54
55plus,2024-03,Arizona,37
55plus,2024-03,Arkansas,35
55plus,2024-03,California,183
55plus,2024-03,Colorado,15
55plus,2024-03,Connecticut,27
55plus,2024-03,Delaware,15
55plus,2024-03,Florida,184
55plus,2024-03,Georgia,118
55plus,2024-03,Idaho,13
55plus,2024-03,Illinois,79
55plus,2024-03,Indiana,62
55plus,2024-03,Iowa,17
55plus,2024-03,Kansas,23
55plus,2024-03,Kentucky,47
55plus,2024-03,Louisiana,33
55plus,2024-03,Maine,13
55plus,2024-03,Maryland,48
55plus,2024-03,Massachusetts,42
55plus,2024-03,Michigan,86
55plus,2024-03,Minnesota,36
55plus,2024-03,Mississippi,56
55plus,2024-03,Missouri,41
55plus,2024-03,Montana,11
55plus,2024-03,Nebraska,15
55plus,2024-03,Nevada,13
55plus,2024-03,New Hampshire,14
55plus,2024-03,New Jersey,72
55plus,2024-03,New Mexico,20
55plus,2024-03,New York,131
55plus,2024-03,North Carolina,121
55plus,2024-03,Ohio,84
55plus,2024-03,Oklahoma,41
55plus,2024-03,Oregon,26
55plus,2024-03,Pennsylvania,118
55plus,2024-03,South Carolina,55
55plus,2024-03,South Dakota,10
55plus,2024-03,Tennessee,83
55plus,2024-03,Texas,160
55plus,2024-03,Virginia,83
55plus,2024-03,Washington,48
55plus,2024-03,West Virginia,22
55plus,2024-03,Wisconsin,31
55plus,2024-04,Alabama,30
55plus,2024-04,Arizona,26
55plus,2024-04,Arkansas,16
55plus,2024-04,California,88
55plus,2024-04,Colorado,14
55plus,2024-04,Connecticut,17
55plus,2024-04,Florida,103
55plus,2024-04,Georgia,41
55plus,2024-04,Illinois,54
55plus,2024-04,Indiana,22
55plus,2024-04,Kansas,12
55plus,2024-04,Kentucky,25
55plus,2024-04,Louisiana,14
55plus,2024-04,Maine,13
55plus,2024-04,Maryland,22
55plus,2024-04,Massachusetts,23
55plus,2024-04,Michigan,42
55plus,2024-04,Minnesota,26
55plus,2024-04,Mississippi,24
55plus,2024-04,Missouri,22
55plus,2024-04,Nevada,11
55plus,2024-04,New Jersey,28
55plus,2024-04,New Mexico,17
55plus,2024-04,New York,58
55plus,2024-04,North Carolina,50
55plus,2024-04,Ohio,50
55plus,2024-04,Oklahoma,18
55plus,2024-04,Oregon,11
55plus,2024-04,Pennsylvania,64
55plus,2024-04,South Carolina,31
55plus,2024-04,Tennessee,39
55plus,2024-04,Texas,59
55plus,2024-04,Virginia,29
55plus,2024-04,Washington,19
55plus,2024-04,West Virginia,13
55plus,2024-04,Wisconsin,26
55plus,2024-05,Arizona,35
55plus,2024-05,California,105
55plus,2024-05,Colorado,10
55plus,2024-05,Connecticut,15
55plus,2024-05,Florida,82
55plus,2024-05,Georgia,28
55plus,2024-05,Illinois,20
55plus,2024-05,Indiana,13
55plus,2024-05,Kentucky,15
55plus,2024-05,Maryland,23
55plus,2024-05,Massachusetts,17
55plus,2024-05,Michigan,12
55plus,2024-05,Minnesota,11
55plus,2024-05,Missouri,13
55plus,2024-05,New Jersey,27
55plus,2024-05,New Mexico,11
55plus,2024-05,New York,46
55plus,2024-05,North Carolina,33
55plus,2024-05,Ohio,29
55plus,2024-05,Oklahoma,11
55plus,2024-05,Pennsylvania,31
55plus,2024-05,South Carolina,11
55plus,2024-05,Tennessee,17
55plus,2024-05,Texas,50
55plus,2024-05,Virginia,30
55plus,2024-05,Washington,19
55plus,2024-05,West Virginia,17
55plus,2024-05,Wisconsin,10
55plus,2024-06,Alabama,14
55plus,2024-06,Arizona,42
55plus,2024-06,California,145
55plus,2024-06,Colorado,22
55plus,2024-06,Florida,125
55plus,2024-06,Georgia,18
55plus,2024-06,Hawaii,26
55plus,2024-06,Illinois,23
55plus,2024-06,Indiana,19
55plus,2024-06,Kentucky,13
55plus,2024-06,Louisiana,11
55plus,2024-06,Maryland,17
55plus,2024-06,Massachusetts,30
55plus,2024-06,Michigan,26
55plus,2024-06,Missouri,17
55plus,2024-06,Nevada,12
55plus,2024-06,New Jersey,28
55plus,2024-06,New Mexico,12
55plus,2024-06,New York,68
55plus,2024-06,North Carolina,28
55plus,2024-06,Ohio,24
55plus,2024-06,Oklahoma,14
55plus,2024-06,Oregon,22
55plus,2024-06,Pennsylvania,34
55plus,2024-06,South Carolina,13
55plus,2024-06,Tennessee,13
55plus,2024-06,Texas,72
55plus,2024-06,Virginia,11
55plus,2024-06,Washington,26
55plus,2024-06,Wisconsin,12
55plus,2024-07,Alabama,36
55plus,2024-07,Arizona,50
55plus,2024-07,Arkansas,14
55plus,2024-07,California,284
55plus,2024-07,Colorado,34
55plus,2024-07,Connecticut,25
55plus,2024-07,Florida,292
55plus,2024-07,Georgia,37
55plus,2024-07,Hawaii,29
55plus,2024-07,Illinois,56
55plus,2024-07,Indiana,27
55plus,2024-07,Iowa,10
55plus,2024-07,Kansas,14
55plus,2024-07,Kentucky,23
55plus,2024-07,Louisiana,27
55plus,2024-07,Maryland,39
55plus,2024-07,Massachusetts,40
55plus,2024-07,Michigan,32
55plus,2024-07,Minnesota,24
55plus,2024-07,Mississippi,22
55plus,2024-07,Missouri,30
55plus,2024-07,Montana,14
55plus,2024-07,Nevada,24
55plus,2024-07,New Jersey,60
55plus,2024-07,New Mexico,15
55plus,2024-07,New York,126
55plus,2024-07,North Carolina,51
55plus,2024-07,Ohio,68
55plus,2024-07,Oklahoma,26
55plus,2024-07,Oregon,38
55plus,2024-07,Pennsylvania,73
55plus,2024-07,South Carolina,39
55plus,2024-07,Tennessee,37
55plus,2024-07,Texas,156
55plus,2024-07,Utah,11
55plus,2024-07,Virginia,37
55plus,2024-07,Washington,57
55plus,2024-07,Wisconsin,23
55plus,2024-08,Alabama,66
55plus,2024-08,Arizona,38
55plus,2024-08,Arkansas,33
55plus,2024-08,California,411
55plus,2024-08,Colorado,37
55plus,2024-08,Connecticut,57
55plus,2024-08,Delaware,14
55plus,2024-08,Florida,339
55plus,2024-08,Georgia,97
55plus,2024-08,Hawaii,15
55plus,2024-08,Idaho,18
55plus,2024-08,Illinois,115
55plus,2024-08,Indiana,71
55plus,2024-08,Iowa,48
55plus,2024-08,Kansas,38
55plus,2024-08,Kentucky,58
55plus,2024-08,Louisiana,55
55plus,2024-08,Maine,22
55plus,2024-08,Maryland,49
55plus,2024-08,Massachusetts,82
55plus,2024-08,Michigan,70
55plus,2024-08,Minnesota,49
55plus,2024-08,Mississippi,46
55plus,2024-08,Missouri,67
55plus,2024-08,Montana,11
55plus,2024-08,Nebraska,13
55plus,2024-08,Nevada,26
55plus,2024-08,New Hampshire,21
55plus,2024-08,New Jersey,84
55plus,2024-08,New Mexico,17
55plus,2024-08,New York,181
55plus,2024-08,North Carolina,123
55plus,2024-08,Ohio,104
55plus,2024-08,Oklahoma,51
55plus,2024-08,Oregon,42
55plus,2024-08,Pennsylvania,140
55plus,2024-08,Rhode Island,19
55plus,2024-08,South Carolina,51
55plus,2024-08,Tennessee,83
55plus,2024-08,Texas,250
55plus,2024-08,Utah,16
55plus,2024-08,Vermont,11
55plus,2024-08,Virginia,98
55plus,2024-08,Washington,69
55plus,2024-08,West Virginia,30
55plus,2024-08,Wisconsin,42
55plus,2024-09,Alabama,56
55plus,2024-09,Arizona,39
55plus,2024-09,Arkansas,38
55plus,2024-09,California,305
55plus,2024-09,Colorado,36
55plus,2024-09,Connecticut,31
55plus,2024-09,Delaware,12
55plus,2024-09,Florida,221
55plus,2024-09,Georgia,80
55plus,2024-09,Idaho,21
55plus,2024-09,Illinois,115
55plus,2024-09,Indiana,76
55plus,2024-09,Iowa,49
55plus,2024-09,Kansas,37
55plus,2024-09,Kentucky,71
55plus,2024-09,Louisiana,29
55plus,2024-09,Maine,23
55plus,2024-09,Maryland,64
55plus,2024-09,Massachusetts,67
55plus,2024-09,Michigan,98
55plus,2024-09,Minnesota,53
55plus,2024-09,Mississippi,41
55plus,2024-09,Missouri,80
55plus,2024-09,Nebraska,21
55plus,2024-09,Nevada,13
55plus,2024-09,New Hampshire,19
55plus,2024-09,New Jersey,62
55plus,2024-09,New Mexico,16
55plus,2024-09,New York,177
55plus,2024-09,North Carolina,144
55plus,2024-09,Ohio,148
55plus,2024-09,Oklahoma,38
55plus,2024-09,Oregon,45
55plus,2024-09,Pennsylvania,169
55plus,2024-09,South Carolina,65
55plus,2024-09,Tennessee,81
55plus,2024-09,Texas,142
55plus,2024-09,Utah,15
55plus,2024-09,Vermont,10
55plus,2024-09,Virginia,102
55plus,2024-09,Washington,56
55plus,2024-09,West Virginia,51
55plus,2024-09,Wisconsin,38
55plus,2024-10,Alabama,24
55plus,2024-10,Arizona,48
55plus,2024-10,Arkansas,17
55plus,2024-10,California,153
55plus,2024-10,Colorado,28
55plus,2024-10,Connecticut,33
55plus,2024-10,Delaware,18
55plus,2024-10,Florida,111
55plus,2024-10,Georgia,28
55plus,2024-10,Idaho,12
55plus,2024-10,Illinois,74
55plus,2024-10,Indiana,44
55plus,2024-10,Iowa,24
55plus,2024-10,Kansas,16
55plus,2024-10,Kentucky,31
55plus,2024-10,Maine,18
55plus,2024-10,Maryland,30
55plus,2024-10,Massachusetts,50
55plus,2024-10,Michigan,73
55plus,2024-10,Minnesota,47
55plus,2024-10,Mississippi,14
55plus,2024-10,Missouri,43
55plus,2024-10,Montana,12
55plus,2024-10,Nebraska,14
55plus,2024-10,Nevada,19
55plus,2024-10,New Jersey,48
55plus,2024-10,New Mexico,23
55plus,2024-10,New York,127
55plus,2024-10,North Carolina,53
55plus,2024-10,Ohio,75
55plus,2024-10,Oklahoma,22
55plus,2024-10,Oregon,30
55plus,2024-10,Pennsylvania,114
55plus,2024-10,South Carolina,30
55plus,2024-10,Tennessee,45
55plus,2024-10,Texas,93
55plus,2024-10,Utah,10
55plus,2024-10,Virginia,51
55plus,2024-10,Washington,49
55plus,2024-10,West Virginia,22
55plus,2024-10,Wisconsin,35
55plus,2020-03,NYC,1759
55plus,2020-04,NYC,13173
55plus,2020-05,NYC,2451
55plus,2020-06,NYC,356
55plus,2020-07,NYC,129
55plus,2020-08,NYC,72
55plus,2020-09,NYC,74
55plus,2020-10,NYC,117
55plus,2020-11,NYC,232
55plus,2020-12,NYC,879
55plus,2021-01,NYC,1761
55plus,2021-02,NYC,1681
55plus,2021-03,NYC,1349
55plus,2021-04,NYC,914
55plus,2021-05,NYC,382
55plus,2021-06,NYC,105
55plus,2021-07,NYC,78
55plus,2021-08,NYC,227
55plus,2021-09,NYC,292
55plus,2021-10,NYC,221
55plus,2021-11,NYC,189
55plus,2021-12,NYC,486
55plus,2022-01,NYC,2136
55plus,2022-02,NYC,565
55plus,2022-03,NYC,116
55plus,2022-04,NYC,60
55plus,2022-05,NYC,110
55plus,2022-06,NYC,118
55plus,2022-07,NYC,171
55plus,2022-08,NYC,164
55plus,2022-09,NYC,115
55plus,2022-10,NYC,163
55plus,2022-11,NYC,194
55plus,2022-12,NYC,311
55plus,2023-01,NYC,270
55plus,2023-02,NYC,115
55plus,2023-03,NYC,56
55plus,2023-04,NYC,36
55plus,2023-05,NYC,17
55plus,2023-06,NYC,12
55plus,2023-07,NYC,20
55plus,2023-08,NYC,44
55plus,2023-09,NYC,82
55plus,2023-10,NYC,73
55plus,2023-11,NYC,43
55plus,2023-12,NYC,93
55plus,2024-01,NYC,194
55plus,2024-02,NYC,78
55plus,2024-03,NYC,40
55plus,2024-04,NYC,15
55plus,2024-05,NYC,13
55plus,2024-06,NYC,23
55plus,2024-07,NYC,43
55plus,2024-08,NYC,47
55plus,2024-09,NYC,35
55plus,2024-10,NYC,24
all,2020-03,NYC,2057
all,2020-04,NYC,14590
all,2020-05,NYC,2711
all,2020-06,NYC,417
all,2020-07,NYC,145
all,2020-08,NYC,84
all,2020-09,NYC,83
all,2020-10,NYC,126
all,2020-11,NYC,259
all,2020-12,NYC,921
all,2021-01,NYC,1887
all,2021-02,NYC,1797
all,2021-03,NYC,1476
all,2021-04,NYC,1014
all,2021-05,NYC,423
all,2021-06,NYC,122
all,2021-07,NYC,88
all,2021-08,NYC,281
all,2021-09,NYC,361
all,2021-10,NYC,258
all,2021-11,NYC,209
all,2021-12,NYC,538
all,2022-01,NYC,2300
all,2022-02,NYC,599
all,2022-03,NYC,123
all,2022-04,NYC,62
all,2022-05,NYC,120
all,2022-06,NYC,123
all,2022-07,NYC,180
all,2022-08,NYC,181
all,2022-09,NYC,120
all,2022-10,NYC,167
all,2022-11,NYC,206
all,2022-12,NYC,327
all,2023-01,NYC,284
all,2023-02,NYC,120
all,2023-03,NYC,59
all,2023-04,NYC,40
all,2023-05,NYC,18
all,2023-06,NYC,14
all,2023-07,NYC,20
all,2023-08,NYC,47
all,2023-09,NYC,88
all,2023-10,NYC,76
all,2023-11,NYC,48
all,2023-12,NYC,94
all,2024-01,NYC,201
all,2024-02,NYC,84
all,2024-03,NYC,44
all,2024-04,NYC,17
all,2024-05,NYC,13
all,2024-06,NYC,24
all,2024-07,NYC,45
all,2024-08,NYC,49
all,2024-09,NYC,36
all,2024-10,NYC,25
