year,week,week_ending,deaths,asmr,status,covid,long_term_care
2022,25,2022-06-26,22,0.16,Vaccinated,TRUE,FALSE
2022,26,2022-07-03,58,0.41,Vaccinated,TRUE,FALSE
2022,27,2022-07-10,38,0.28,Vaccinated,TRUE,FALSE
2022,28,2022-07-17,51,0.35,Vaccinated,TRUE,FALSE
2022,29,2022-07-24,60,0.43,Vaccinated,TRUE,FALSE
2022,30,2022-07-31,63,0.46,Vaccinated,TRUE,FALSE
2022,31,2022-08-07,50,0.36,Vaccinated,TRUE,FALSE
2022,32,2022-08-14,46,0.34,Vaccinated,TRUE,FALSE
2022,33,2022-08-21,31,0.23,Vaccinated,TRUE,FALSE
2022,34,2022-08-28,35,0.25,Vaccinated,TRUE,FALSE
2022,35,2022-09-04,23,0.16,Vaccinated,TRUE,FALSE
2022,36,2022-09-11,24,0.16,Vaccinated,TRUE,FALSE
2022,37,2022-09-18,20,0.15,Vaccinated,TRUE,FALSE
2022,38,2022-09-25,20,0.14,Vaccinated,TRUE,FALSE
2022,39,2022-10-02,42,0.31,Vaccinated,TRUE,FALSE
2022,40,2022-10-09,58,0.42,Vaccinated,TRUE,FALSE
2022,41,2022-10-16,75,0.54,Vaccinated,TRUE,FALSE
2022,42,2022-10-23,80,0.56,Vaccinated,TRUE,FALSE
2022,43,2022-10-30,67,0.49,Vaccinated,TRUE,FALSE
2022,44,2022-11-06,34,0.25,Vaccinated,TRUE,FALSE
2022,45,2022-11-13,35,0.25,Vaccinated,TRUE,FALSE
2022,46,2022-11-20,29,0.22,Vaccinated,TRUE,FALSE
2022,47,2022-11-27,35,0.26,Vaccinated,TRUE,FALSE
2022,48,2022-12-04,30,0.23,Vaccinated,TRUE,FALSE
2022,49,2022-12-11,31,0.25,Vaccinated,TRUE,FALSE
2022,50,2022-12-18,44,0.33,Vaccinated,TRUE,FALSE
2022,51,2022-12-25,39,0.32,Vaccinated,TRUE,FALSE
2022,52,2023-01-01,59,0.45,Vaccinated,TRUE,FALSE
2021,1,2021-01-10,0,0,Fully vaccinated,FALSE,TRUE
2021,2,2021-01-17,0,0,Fully vaccinated,FALSE,TRUE
2021,3,2021-01-24,0,0,Fully vaccinated,FALSE,TRUE
2021,4,2021-01-31,0,0,Fully vaccinated,FALSE,TRUE
2021,5,2021-02-07,0,0,Fully vaccinated,FALSE,TRUE
2021,6,2021-02-14,0,0,Fully vaccinated,FALSE,TRUE
2021,7,2021-02-21,12,104.25,Fully vaccinated,FALSE,TRUE
2021,8,2021-02-28,20,57.36,Fully vaccinated,FALSE,TRUE
2021,9,2021-03-07,33,40.22,Fully vaccinated,FALSE,TRUE
2021,10,2021-03-14,54,63.5,Fully vaccinated,FALSE,TRUE
2021,11,2021-03-21,216,63.32,Fully vaccinated,FALSE,TRUE
2021,12,2021-03-28,411,88.53,Fully vaccinated,FALSE,TRUE
2021,13,2021-04-04,419,76.75,Fully vaccinated,FALSE,TRUE
2021,14,2021-04-11,437,84.41,Fully vaccinated,FALSE,TRUE
2021,15,2021-04-18,459,81.76,Fully vaccinated,FALSE,TRUE
2021,16,2021-04-25,508,70.6,Fully vaccinated,FALSE,TRUE
2021,17,2021-05-02,557,63.52,Fully vaccinated,FALSE,TRUE
2021,18,2021-05-09,590,78.58,Fully vaccinated,FALSE,TRUE
2021,19,2021-05-16,570,75.71,Fully vaccinated,FALSE,TRUE
2021,20,2021-05-23,556,71.42,Fully vaccinated,FALSE,TRUE
2021,21,2021-05-30,627,74.09,Fully vaccinated,FALSE,TRUE
2021,22,2021-06-06,715,84.73,Fully vaccinated,FALSE,TRUE
2021,23,2021-06-13,647,80.06,Fully vaccinated,FALSE,TRUE
2021,24,2021-06-20,726,85.07,Fully vaccinated,FALSE,TRUE
2021,25,2021-06-27,623,84.03,Fully vaccinated,FALSE,TRUE
2021,26,2021-07-04,686,75.16,Fully vaccinated,FALSE,TRUE
2021,27,2021-07-11,721,84.08,Fully vaccinated,FALSE,TRUE
2021,28,2021-07-18,720,76,Fully vaccinated,FALSE,TRUE
2021,29,2021-07-25,700,75.38,Fully vaccinated,FALSE,TRUE
2021,30,2021-08-01,767,91.39,Fully vaccinated,FALSE,TRUE
2021,31,2021-08-08,760,84.27,Fully vaccinated,FALSE,TRUE
2021,32,2021-08-15,750,86.22,Fully vaccinated,FALSE,TRUE
2021,33,2021-08-22,765,82.8,Fully vaccinated,FALSE,TRUE
2021,34,2021-08-29,725,80.43,Fully vaccinated,FALSE,TRUE
2021,35,2021-09-05,778,77.47,Fully vaccinated,FALSE,TRUE
2021,36,2021-09-12,804,88.79,Fully vaccinated,FALSE,TRUE
2021,37,2021-09-19,733,77.54,Fully vaccinated,FALSE,TRUE
2021,38,2021-09-26,776,83.13,Fully vaccinated,FALSE,TRUE
2021,39,2021-10-03,794,85.25,Fully vaccinated,FALSE,TRUE
2021,40,2021-10-10,846,95,Fully vaccinated,FALSE,TRUE
2021,41,2021-10-17,829,89.69,Fully vaccinated,FALSE,TRUE
2021,42,2021-10-24,868,91.69,Fully vaccinated,FALSE,TRUE
2021,43,2021-10-31,939,104.72,Fully vaccinated,FALSE,TRUE
2021,44,2021-11-07,886,90.42,Fully vaccinated,FALSE,TRUE
2021,45,2021-11-14,940,111.39,Fully vaccinated,FALSE,TRUE
2021,46,2021-11-21,951,105.37,Fully vaccinated,FALSE,TRUE
2021,47,2021-11-28,935,99.13,Fully vaccinated,FALSE,TRUE
2021,48,2021-12-05,967,104.59,Fully vaccinated,FALSE,TRUE
2021,49,2021-12-12,1007,105.92,Fully vaccinated,FALSE,TRUE
2021,50,2021-12-19,1025,99.85,Fully vaccinated,FALSE,TRUE
2021,51,2021-12-26,1011,97.33,Fully vaccinated,FALSE,TRUE
2021,52,2022-01-02,1020,106.71,Fully vaccinated,FALSE,TRUE
2022,1,2022-01-09,935,83.67,Fully vaccinated,FALSE,TRUE
2022,2,2022-01-16,948,81.65,Fully vaccinated,FALSE,TRUE
2022,3,2022-01-23,909,89.38,Fully vaccinated,FALSE,TRUE
2022,4,2022-01-30,978,86.86,Fully vaccinated,FALSE,TRUE
2022,5,2022-02-06,878,81.81,Fully vaccinated,FALSE,TRUE
2022,6,2022-02-13,960,91.99,Fully vaccinated,FALSE,TRUE
2022,7,2022-02-20,935,77.08,Fully vaccinated,FALSE,TRUE
2022,8,2022-02-27,1012,127.85,Fully vaccinated,FALSE,TRUE
2022,9,2022-03-06,978,92.69,Fully vaccinated,FALSE,TRUE
2022,10,2022-03-13,986,99.64,Fully vaccinated,FALSE,TRUE
2022,11,2022-03-20,1030,100.94,Fully vaccinated,FALSE,TRUE
2022,12,2022-03-27,1087,103.59,Fully vaccinated,FALSE,TRUE
2022,13,2022-04-03,1092,97.34,Fully vaccinated,FALSE,TRUE
2022,14,2022-04-10,1112,124.09,Fully vaccinated,FALSE,TRUE
2022,15,2022-04-17,1134,103.36,Fully vaccinated,FALSE,TRUE
2022,16,2022-04-24,1058,92.42,Fully vaccinated,FALSE,TRUE
2022,17,2022-05-01,1065,100.49,Fully vaccinated,FALSE,TRUE
2022,18,2022-05-08,1085,102.41,Fully vaccinated,FALSE,TRUE
2022,19,2022-05-15,1012,91.77,Fully vaccinated,FALSE,TRUE
2022,20,2022-05-22,1050,105.43,Fully vaccinated,FALSE,TRUE
2022,21,2022-05-29,944,83.63,Fully vaccinated,FALSE,TRUE
2022,22,2022-06-05,988,136.64,Fully vaccinated,FALSE,TRUE
2022,23,2022-06-12,977,88.51,Fully vaccinated,FALSE,TRUE
2022,24,2022-06-19,1045,89.31,Fully vaccinated,FALSE,TRUE
2022,25,2022-06-26,1040,99.48,Fully vaccinated,FALSE,TRUE
2022,26,2022-07-03,1034,95.03,Fully vaccinated,FALSE,TRUE
2022,27,2022-07-10,1002,85.69,Fully vaccinated,FALSE,TRUE
2022,28,2022-07-17,1001,95.07,Fully vaccinated,FALSE,TRUE
2022,29,2022-07-24,1065,101.1,Fully vaccinated,FALSE,TRUE
2022,30,2022-07-31,1033,85.28,Fully vaccinated,FALSE,TRUE
2022,31,2022-08-07,963,89.18,Fully vaccinated,FALSE,TRUE
2022,32,2022-08-14,1014,93.38,Fully vaccinated,FALSE,TRUE
2022,33,2022-08-21,1032,91.85,Fully vaccinated,FALSE,TRUE
2022,34,2022-08-28,995,82.72,Fully vaccinated,FALSE,TRUE
2022,35,2022-09-04,993,93.68,Fully vaccinated,FALSE,TRUE
2022,36,2022-09-11,1001,96.58,Fully vaccinated,FALSE,TRUE
2022,37,2022-09-18,933,89.82,Fully vaccinated,FALSE,TRUE
2022,38,2022-09-25,973,90.75,Fully vaccinated,FALSE,TRUE
2022,39,2022-10-02,1070,101.04,Fully vaccinated,FALSE,TRUE
2022,40,2022-10-09,1108,120.02,Fully vaccinated,FALSE,TRUE
2022,41,2022-10-16,1103,94.91,Fully vaccinated,FALSE,TRUE
2022,42,2022-10-23,1109,121.13,Fully vaccinated,FALSE,TRUE
2022,43,2022-10-30,1101,105.76,Fully vaccinated,FALSE,TRUE
2022,44,2022-11-06,1081,101.13,Fully vaccinated,FALSE,TRUE
2022,45,2022-11-13,1046,93.7,Fully vaccinated,FALSE,TRUE
2022,46,2022-11-20,1058,92.11,Fully vaccinated,FALSE,TRUE
2022,47,2022-11-27,1197,113.83,Fully vaccinated,FALSE,TRUE
2022,48,2022-12-04,1126,105.82,Fully vaccinated,FALSE,TRUE
2022,49,2022-12-11,1230,109.19,Fully vaccinated,FALSE,TRUE
2022,50,2022-12-18,1383,129.87,Fully vaccinated,FALSE,TRUE
2022,51,2022-12-25,1530,140.93,Fully vaccinated,FALSE,TRUE
2022,52,2023-01-01,1541,151,Fully vaccinated,FALSE,TRUE
2021,1,2021-01-10,0,0,Vaccinated,FALSE,TRUE
2021,2,2021-01-17,0,0,Vaccinated,FALSE,TRUE
2021,3,2021-01-24,0,0,Vaccinated,FALSE,TRUE
2021,4,2021-01-31,20,41.63,Vaccinated,FALSE,TRUE
2021,5,2021-02-07,211,55.37,Vaccinated,FALSE,TRUE
2021,6,2021-02-14,375,64.85,Vaccinated,FALSE,TRUE
2021,7,2021-02-21,478,93.19,Vaccinated,FALSE,TRUE
2021,8,2021-02-28,472,79.51,Vaccinated,FALSE,TRUE
2021,9,2021-03-07,478,72.5,Vaccinated,FALSE,TRUE
2021,10,2021-03-14,566,71.3,Vaccinated,FALSE,TRUE
2021,11,2021-03-21,509,57.03,Vaccinated,FALSE,TRUE
2021,12,2021-03-28,581,76.92,Vaccinated,FALSE,TRUE
2021,13,2021-04-04,587,67.75,Vaccinated,FALSE,TRUE
2021,14,2021-04-11,606,71.06,Vaccinated,FALSE,TRUE
2021,15,2021-04-18,604,70.13,Vaccinated,FALSE,TRUE
2021,16,2021-04-25,634,67.77,Vaccinated,FALSE,TRUE
2021,17,2021-05-02,667,60.28,Vaccinated,FALSE,TRUE
2021,18,2021-05-09,700,78.45,Vaccinated,FALSE,TRUE
2021,19,2021-05-16,700,77.76,Vaccinated,FALSE,TRUE
2021,20,2021-05-23,698,75.66,Vaccinated,FALSE,TRUE
2021,21,2021-05-30,742,75.59,Vaccinated,FALSE,TRUE
2021,22,2021-06-06,811,85.83,Vaccinated,FALSE,TRUE
2021,23,2021-06-13,757,78.68,Vaccinated,FALSE,TRUE
2021,24,2021-06-20,834,89.57,Vaccinated,FALSE,TRUE
2021,25,2021-06-27,725,86.8,Vaccinated,FALSE,TRUE
2021,26,2021-07-04,773,74.98,Vaccinated,FALSE,TRUE
2021,27,2021-07-11,818,90.56,Vaccinated,FALSE,TRUE
2021,28,2021-07-18,814,83.53,Vaccinated,FALSE,TRUE
2021,29,2021-07-25,772,77.72,Vaccinated,FALSE,TRUE
2021,30,2021-08-01,833,89.62,Vaccinated,FALSE,TRUE
2021,31,2021-08-08,839,88.26,Vaccinated,FALSE,TRUE
2021,32,2021-08-15,816,91.29,Vaccinated,FALSE,TRUE
2021,33,2021-08-22,845,87.28,Vaccinated,FALSE,TRUE
2021,34,2021-08-29,793,83.76,Vaccinated,FALSE,TRUE
2021,35,2021-09-05,838,80.11,Vaccinated,FALSE,TRUE
2021,36,2021-09-12,874,91.7,Vaccinated,FALSE,TRUE
2021,37,2021-09-19,790,82.49,Vaccinated,FALSE,TRUE
2021,38,2021-09-26,833,85.44,Vaccinated,FALSE,TRUE
2021,39,2021-10-03,843,86.18,Vaccinated,FALSE,TRUE
2021,40,2021-10-10,910,97.84,Vaccinated,FALSE,TRUE
2021,41,2021-10-17,893,92.23,Vaccinated,FALSE,TRUE
2021,42,2021-10-24,935,93.59,Vaccinated,FALSE,TRUE
2021,43,2021-10-31,998,107.85,Vaccinated,FALSE,TRUE
2021,44,2021-11-07,942,91.33,Vaccinated,FALSE,TRUE
2021,45,2021-11-14,993,110.48,Vaccinated,FALSE,TRUE
2021,46,2021-11-21,1007,107.52,Vaccinated,FALSE,TRUE
2021,47,2021-11-28,994,100.27,Vaccinated,FALSE,TRUE
2021,48,2021-12-05,1005,104.7,Vaccinated,FALSE,TRUE
2021,49,2021-12-12,1055,105.31,Vaccinated,FALSE,TRUE
2021,50,2021-12-19,1059,99.6,Vaccinated,FALSE,TRUE
2021,51,2021-12-26,1042,97.97,Vaccinated,FALSE,TRUE
2021,52,2022-01-02,1048,108.82,Vaccinated,FALSE,TRUE
2022,1,2022-01-09,971,86.54,Vaccinated,FALSE,TRUE
2022,2,2022-01-16,967,82.24,Vaccinated,FALSE,TRUE
2022,3,2022-01-23,940,92.16,Vaccinated,FALSE,TRUE
2022,4,2022-01-30,1000,87.36,Vaccinated,FALSE,TRUE
2022,5,2022-02-06,909,84.71,Vaccinated,FALSE,TRUE
2022,6,2022-02-13,983,92.37,Vaccinated,FALSE,TRUE
2022,7,2022-02-20,964,79.76,Vaccinated,FALSE,TRUE
2022,8,2022-02-27,1029,115.07,Vaccinated,FALSE,TRUE
2022,9,2022-03-06,998,92.9,Vaccinated,FALSE,TRUE
2022,10,2022-03-13,1009,99.53,Vaccinated,FALSE,TRUE
2022,11,2022-03-20,1051,100.97,Vaccinated,FALSE,TRUE
2022,12,2022-03-27,1112,103.87,Vaccinated,FALSE,TRUE
2022,13,2022-04-03,1118,99.36,Vaccinated,FALSE,TRUE
2022,14,2022-04-10,1128,115.83,Vaccinated,FALSE,TRUE
2022,15,2022-04-17,1161,104.07,Vaccinated,FALSE,TRUE
2022,16,2022-04-24,1068,91.69,Vaccinated,FALSE,TRUE
2022,17,2022-05-01,1075,99.79,Vaccinated,FALSE,TRUE
2022,18,2022-05-08,1094,101.79,Vaccinated,FALSE,TRUE
2022,19,2022-05-15,1024,92.04,Vaccinated,FALSE,TRUE
2022,20,2022-05-22,1060,105.12,Vaccinated,FALSE,TRUE
2022,21,2022-05-29,957,84.65,Vaccinated,FALSE,TRUE
2022,22,2022-06-05,1000,120.94,Vaccinated,FALSE,TRUE
2022,23,2022-06-12,993,90.16,Vaccinated,FALSE,TRUE
2022,24,2022-06-19,1055,89.4,Vaccinated,FALSE,TRUE
2022,25,2022-06-26,1051,99.87,Vaccinated,FALSE,TRUE
2022,26,2022-07-03,1045,95.77,Vaccinated,FALSE,TRUE
2022,27,2022-07-10,1014,86.74,Vaccinated,FALSE,TRUE
2022,28,2022-07-17,1011,94.42,Vaccinated,FALSE,TRUE
2022,29,2022-07-24,1074,101.08,Vaccinated,FALSE,TRUE
2022,30,2022-07-31,1045,85.26,Vaccinated,FALSE,TRUE
2022,31,2022-08-07,977,90.08,Vaccinated,FALSE,TRUE
2022,32,2022-08-14,1025,94.13,Vaccinated,FALSE,TRUE
2022,33,2022-08-21,1045,93.16,Vaccinated,FALSE,TRUE
2022,34,2022-08-28,1002,83.29,Vaccinated,FALSE,TRUE
2022,35,2022-09-04,1007,93.78,Vaccinated,FALSE,TRUE
2022,36,2022-09-11,1012,97.14,Vaccinated,FALSE,TRUE
2022,37,2022-09-18,944,90.13,Vaccinated,FALSE,TRUE
2022,38,2022-09-25,981,90.48,Vaccinated,FALSE,TRUE
2022,39,2022-10-02,1078,100.68,Vaccinated,FALSE,TRUE
2022,40,2022-10-09,1117,113.91,Vaccinated,FALSE,TRUE
2022,41,2022-10-16,1118,95.81,Vaccinated,FALSE,TRUE
2022,42,2022-10-23,1114,113.83,Vaccinated,FALSE,TRUE
2022,43,2022-10-30,1110,106.47,Vaccinated,FALSE,TRUE
2022,44,2022-11-06,1091,101.09,Vaccinated,FALSE,TRUE
2022,45,2022-11-13,1056,94.25,Vaccinated,FALSE,TRUE
2022,46,2022-11-20,1065,105.68,Vaccinated,FALSE,TRUE
2022,47,2022-11-27,1203,113.42,Vaccinated,FALSE,TRUE
2022,48,2022-12-04,1132,105.71,Vaccinated,FALSE,TRUE
2022,49,2022-12-11,1243,119.18,Vaccinated,FALSE,TRUE
2022,50,2022-12-18,1397,129.57,Vaccinated,FALSE,TRUE
2022,51,2022-12-25,1544,141.99,Vaccinated,FALSE,TRUE
2022,52,2023-01-01,1553,151.76,Vaccinated,FALSE,TRUE
2021,1,2021-01-10,0,0,Fully vaccinated,FALSE,FALSE
2021,2,2021-01-17,0,0,Fully vaccinated,FALSE,FALSE
2021,3,2021-01-24,0,0,Fully vaccinated,FALSE,FALSE
2021,4,2021-01-31,0,0,Fully vaccinated,FALSE,FALSE
2021,5,2021-02-07,0,0,Fully vaccinated,FALSE,FALSE
2021,6,2021-02-14,0,0,Fully vaccinated,FALSE,FALSE
2021,7,2021-02-21,3,11.89,Fully vaccinated,FALSE,FALSE
2021,8,2021-02-28,2,2.4,Fully vaccinated,FALSE,FALSE
2021,9,2021-03-07,3,12.17,Fully vaccinated,FALSE,FALSE
2021,10,2021-03-14,9,7.58,Fully vaccinated,FALSE,FALSE
2021,11,2021-03-21,8,12.46,Fully vaccinated,FALSE,FALSE
2021,12,2021-03-28,29,14.79,Fully vaccinated,FALSE,FALSE
2021,13,2021-04-04,62,10.6,Fully vaccinated,FALSE,FALSE
2021,14,2021-04-11,134,13.19,Fully vaccinated,FALSE,FALSE
2021,15,2021-04-18,173,10.54,Fully vaccinated,FALSE,FALSE
2021,16,2021-04-25,262,6.98,Fully vaccinated,FALSE,FALSE
2021,17,2021-05-02,274,9.77,Fully vaccinated,FALSE,FALSE
2021,18,2021-05-09,279,7.54,Fully vaccinated,FALSE,FALSE
2021,19,2021-05-16,378,7.23,Fully vaccinated,FALSE,FALSE
2021,20,2021-05-23,408,9.67,Fully vaccinated,FALSE,FALSE
2021,21,2021-05-30,496,9.7,Fully vaccinated,FALSE,FALSE
2021,22,2021-06-06,554,8.52,Fully vaccinated,FALSE,FALSE
2021,23,2021-06-13,675,9.62,Fully vaccinated,FALSE,FALSE
2021,24,2021-06-20,738,8.23,Fully vaccinated,FALSE,FALSE
2021,25,2021-06-27,762,7.57,Fully vaccinated,FALSE,FALSE
2021,26,2021-07-04,847,8.29,Fully vaccinated,FALSE,FALSE
2021,27,2021-07-11,973,8.64,Fully vaccinated,FALSE,FALSE
2021,28,2021-07-18,1089,9.15,Fully vaccinated,FALSE,FALSE
2021,29,2021-07-25,1058,8.67,Fully vaccinated,FALSE,FALSE
2021,30,2021-08-01,1169,9.23,Fully vaccinated,FALSE,FALSE
2021,31,2021-08-08,1238,9.42,Fully vaccinated,FALSE,FALSE
2021,32,2021-08-15,1156,8.74,Fully vaccinated,FALSE,FALSE
2021,33,2021-08-22,1266,9.41,Fully vaccinated,FALSE,FALSE
2021,34,2021-08-29,1227,9.2,Fully vaccinated,FALSE,FALSE
2021,35,2021-09-05,1262,9.39,Fully vaccinated,FALSE,FALSE
2021,36,2021-09-12,1379,10.11,Fully vaccinated,FALSE,FALSE
2021,37,2021-09-19,1369,10.08,Fully vaccinated,FALSE,FALSE
2021,38,2021-09-26,1350,9.91,Fully vaccinated,FALSE,FALSE
2021,39,2021-10-03,1481,11,Fully vaccinated,FALSE,FALSE
2021,40,2021-10-10,1454,10.73,Fully vaccinated,FALSE,FALSE
2021,41,2021-10-17,1434,10.57,Fully vaccinated,FALSE,FALSE
2021,42,2021-10-24,1488,11.04,Fully vaccinated,FALSE,FALSE
2021,43,2021-10-31,1495,11.11,Fully vaccinated,FALSE,FALSE
2021,44,2021-11-07,1545,11.62,Fully vaccinated,FALSE,FALSE
2021,45,2021-11-14,1548,11.67,Fully vaccinated,FALSE,FALSE
2021,46,2021-11-21,1547,11.51,Fully vaccinated,FALSE,FALSE
2021,47,2021-11-28,1591,12.04,Fully vaccinated,FALSE,FALSE
2021,48,2021-12-05,1682,12.73,Fully vaccinated,FALSE,FALSE
2021,49,2021-12-12,1666,12.66,Fully vaccinated,FALSE,FALSE
2021,50,2021-12-19,1653,12.49,Fully vaccinated,FALSE,FALSE
2021,51,2021-12-26,1607,12.05,Fully vaccinated,FALSE,FALSE
2021,52,2022-01-02,1709,12.98,Fully vaccinated,FALSE,FALSE
2022,1,2022-01-09,1679,11.35,Fully vaccinated,FALSE,FALSE
2022,2,2022-01-16,1507,10.21,Fully vaccinated,FALSE,FALSE
2022,3,2022-01-23,1639,11.07,Fully vaccinated,FALSE,FALSE
2022,4,2022-01-30,1592,10.75,Fully vaccinated,FALSE,FALSE
2022,5,2022-02-06,1690,11.42,Fully vaccinated,FALSE,FALSE
2022,6,2022-02-13,1600,10.85,Fully vaccinated,FALSE,FALSE
2022,7,2022-02-20,1673,11.34,Fully vaccinated,FALSE,FALSE
2022,8,2022-02-27,1670,11.34,Fully vaccinated,FALSE,FALSE
2022,9,2022-03-06,1603,11,Fully vaccinated,FALSE,FALSE
2022,10,2022-03-13,1642,11.2,Fully vaccinated,FALSE,FALSE
2022,11,2022-03-20,1718,11.78,Fully vaccinated,FALSE,FALSE
2022,12,2022-03-27,1692,11.55,Fully vaccinated,FALSE,FALSE
2022,13,2022-04-03,1666,11.33,Fully vaccinated,FALSE,FALSE
2022,14,2022-04-10,1759,12.82,Fully vaccinated,FALSE,FALSE
2022,15,2022-04-17,1720,11.9,Fully vaccinated,FALSE,FALSE
2022,16,2022-04-24,1627,11.49,Fully vaccinated,FALSE,FALSE
2022,17,2022-05-01,1605,11.12,Fully vaccinated,FALSE,FALSE
2022,18,2022-05-08,1638,11.24,Fully vaccinated,FALSE,FALSE
2022,19,2022-05-15,1655,11.44,Fully vaccinated,FALSE,FALSE
2022,20,2022-05-22,1592,11.02,Fully vaccinated,FALSE,FALSE
2022,21,2022-05-29,1589,10.98,Fully vaccinated,FALSE,FALSE
2022,22,2022-06-05,1606,11.13,Fully vaccinated,FALSE,FALSE
2022,23,2022-06-12,1591,11.19,Fully vaccinated,FALSE,FALSE
2022,24,2022-06-19,1549,10.9,Fully vaccinated,FALSE,FALSE
2022,25,2022-06-26,1674,11.48,Fully vaccinated,FALSE,FALSE
2022,26,2022-07-03,1565,10.84,Fully vaccinated,FALSE,FALSE
2022,27,2022-07-10,1540,10.7,Fully vaccinated,FALSE,FALSE
2022,28,2022-07-17,1600,11.05,Fully vaccinated,FALSE,FALSE
2022,29,2022-07-24,1590,11.23,Fully vaccinated,FALSE,FALSE
2022,30,2022-07-31,1581,11.03,Fully vaccinated,FALSE,FALSE
2022,31,2022-08-07,1509,10.53,Fully vaccinated,FALSE,FALSE
2022,32,2022-08-14,1508,10.49,Fully vaccinated,FALSE,FALSE
2022,33,2022-08-21,1600,11.37,Fully vaccinated,FALSE,FALSE
2022,34,2022-08-28,1601,11.38,Fully vaccinated,FALSE,FALSE
2022,35,2022-09-04,1577,11.01,Fully vaccinated,FALSE,FALSE
2022,36,2022-09-11,1543,10.8,Fully vaccinated,FALSE,FALSE
2022,37,2022-09-18,1495,10.69,Fully vaccinated,FALSE,FALSE
2022,38,2022-09-25,1652,11.68,Fully vaccinated,FALSE,FALSE
2022,39,2022-10-02,1684,11.97,Fully vaccinated,FALSE,FALSE
2022,40,2022-10-09,1680,11.93,Fully vaccinated,FALSE,FALSE
2022,41,2022-10-16,1681,11.93,Fully vaccinated,FALSE,FALSE
2022,42,2022-10-23,1682,11.98,Fully vaccinated,FALSE,FALSE
2022,43,2022-10-30,1684,12.1,Fully vaccinated,FALSE,FALSE
2022,44,2022-11-06,1666,11.87,Fully vaccinated,FALSE,FALSE
2022,45,2022-11-13,1687,12.06,Fully vaccinated,FALSE,FALSE
2022,46,2022-11-20,1763,12.51,Fully vaccinated,FALSE,FALSE
2022,47,2022-11-27,1808,13.06,Fully vaccinated,FALSE,FALSE
2022,48,2022-12-04,1876,13.49,Fully vaccinated,FALSE,FALSE
2022,49,2022-12-11,1899,13.64,Fully vaccinated,FALSE,FALSE
2022,50,2022-12-18,2071,15.12,Fully vaccinated,FALSE,FALSE
2022,51,2022-12-25,2089,15.24,Fully vaccinated,FALSE,FALSE
2022,52,2023-01-01,2017,14.86,Fully vaccinated,FALSE,FALSE
2021,1,2021-01-10,0,0,Vaccinated,FALSE,FALSE
2021,2,2021-01-17,0,0,Vaccinated,FALSE,FALSE
2021,3,2021-01-24,0,0,Vaccinated,FALSE,FALSE
2021,4,2021-01-31,2,45.87,Vaccinated,FALSE,FALSE
2021,5,2021-02-07,25,27.16,Vaccinated,FALSE,FALSE
2021,6,2021-02-14,67,28.15,Vaccinated,FALSE,FALSE
2021,7,2021-02-21,121,26.51,Vaccinated,FALSE,FALSE
2021,8,2021-02-28,132,25.92,Vaccinated,FALSE,FALSE
2021,9,2021-03-07,192,18.72,Vaccinated,FALSE,FALSE
2021,10,2021-03-14,264,14.64,Vaccinated,FALSE,FALSE
2021,11,2021-03-21,306,11.49,Vaccinated,FALSE,FALSE
2021,12,2021-03-28,291,8.29,Vaccinated,FALSE,FALSE
2021,13,2021-04-04,373,9.13,Vaccinated,FALSE,FALSE
2021,14,2021-04-11,438,10.73,Vaccinated,FALSE,FALSE
2021,15,2021-04-18,506,7.45,Vaccinated,FALSE,FALSE
2021,16,2021-04-25,647,8.96,Vaccinated,FALSE,FALSE
2021,17,2021-05-02,706,7.88,Vaccinated,FALSE,FALSE
2021,18,2021-05-09,742,7.71,Vaccinated,FALSE,FALSE
2021,19,2021-05-16,845,7.67,Vaccinated,FALSE,FALSE
2021,20,2021-05-23,980,8.06,Vaccinated,FALSE,FALSE
2021,21,2021-05-30,971,7.89,Vaccinated,FALSE,FALSE
2021,22,2021-06-06,1080,8.48,Vaccinated,FALSE,FALSE
2021,23,2021-06-13,1191,9.02,Vaccinated,FALSE,FALSE
2021,24,2021-06-20,1178,8.73,Vaccinated,FALSE,FALSE
2021,25,2021-06-27,1119,8.18,Vaccinated,FALSE,FALSE
2021,26,2021-07-04,1223,8.95,Vaccinated,FALSE,FALSE
2021,27,2021-07-11,1276,9.57,Vaccinated,FALSE,FALSE
2021,28,2021-07-18,1360,9.75,Vaccinated,FALSE,FALSE
2021,29,2021-07-25,1274,9.22,Vaccinated,FALSE,FALSE
2021,30,2021-08-01,1362,9.88,Vaccinated,FALSE,FALSE
2021,31,2021-08-08,1393,10.01,Vaccinated,FALSE,FALSE
2021,32,2021-08-15,1273,9.23,Vaccinated,FALSE,FALSE
2021,33,2021-08-22,1374,9.88,Vaccinated,FALSE,FALSE
2021,34,2021-08-29,1342,9.8,Vaccinated,FALSE,FALSE
2021,35,2021-09-05,1339,9.72,Vaccinated,FALSE,FALSE
2021,36,2021-09-12,1470,10.59,Vaccinated,FALSE,FALSE
2021,37,2021-09-19,1432,10.34,Vaccinated,FALSE,FALSE
2021,38,2021-09-26,1431,10.3,Vaccinated,FALSE,FALSE
2021,39,2021-10-03,1556,11.33,Vaccinated,FALSE,FALSE
2021,40,2021-10-10,1518,11.02,Vaccinated,FALSE,FALSE
2021,41,2021-10-17,1501,10.84,Vaccinated,FALSE,FALSE
2021,42,2021-10-24,1546,11.27,Vaccinated,FALSE,FALSE
2021,43,2021-10-31,1554,11.34,Vaccinated,FALSE,FALSE
