age,date,year,week,dead
19,2021-01-09,2021,1,71
19,2021-01-16,2021,2,72
19,2021-01-23,2021,3,60
19,2021-01-30,2021,4,72
19,2021-02-06,2021,5,71
19,2021-02-13,2021,6,78
19,2021-02-20,2021,7,63
19,2021-02-27,2021,8,74
19,2021-03-06,2021,9,59
19,2021-03-13,2021,10,94
19,2021-03-20,2021,11,82
19,2021-03-27,2021,12,77
19,2021-04-03,2021,13,64
19,2021-04-10,2021,14,84
19,2021-04-17,2021,15,70
19,2021-04-24,2021,16,92
19,2021-05-01,2021,17,73
19,2021-05-08,2021,18,62
19,2021-05-15,2021,19,79
19,2021-05-22,2021,20,80
19,2021-05-29,2021,21,71
19,2021-06-05,2021,22,96
19,2021-06-12,2021,23,85
19,2021-06-19,2021,24,82
19,2021-06-26,2021,25,79
19,2021-07-03,2021,26,59
19,2021-07-10,2021,27,82
19,2021-07-17,2021,28,71
19,2021-07-24,2021,29,82
19,2021-07-31,2021,30,79
19,2021-08-07,2021,31,66
19,2021-08-14,2021,32,70
19,2021-08-21,2021,33,91
19,2021-08-28,2021,34,80
19,2021-09-04,2021,35,76
19,2021-09-11,2021,36,100
19,2021-09-18,2021,37,77
19,2021-09-25,2021,38,78
19,2021-10-02,2021,39,76
19,2021-10-09,2021,40,82
19,2021-10-16,2021,41,69
19,2021-10-23,2021,42,78
19,2021-10-30,2021,43,93
19,2021-11-06,2021,44,74
19,2021-11-13,2021,45,81
19,2021-11-20,2021,46,74
19,2021-11-27,2021,47,83
19,2021-12-04,2021,48,69
19,2021-12-11,2021,49,80
19,2021-12-18,2021,50,77
19,2021-12-25,2021,51,69
19,2022-01-01,2021,52,79
19,2022-01-08,2022,1,56
19,2022-01-15,2022,2,78
19,2022-01-22,2022,3,56
19,2022-01-29,2022,4,50
19,2022-02-05,2022,5,65
19,2022-02-12,2022,6,72
19,2022-02-19,2022,7,66
19,2022-02-26,2022,8,67
19,2022-03-05,2022,9,72
19,2022-03-12,2022,10,59
19,2022-03-19,2022,11,62
19,2022-03-26,2022,12,67
19,2022-04-02,2022,13,58
19,2022-04-09,2022,14,57
19,2022-04-16,2022,15,69
19,2022-04-23,2022,16,68
19,2022-04-30,2022,17,62
19,2022-05-07,2022,18,70
19,2022-05-14,2022,19,67
19,2022-05-21,2022,20,77
19,2022-05-28,2022,21,64
19,2022-06-04,2022,22,91
19,2022-06-11,2022,23,72
19,2022-06-18,2022,24,65
19,2022-06-25,2022,25,67
19,2022-07-02,2022,26,56
19,2022-07-09,2022,27,87
19,2022-07-16,2022,28,70
19,2022-07-23,2022,29,68
19,2022-07-30,2022,30,80
19,2022-08-06,2022,31,75
19,2022-08-13,2022,32,88
19,2022-08-20,2022,33,73
19,2022-08-27,2022,34,78
19,2022-09-03,2022,35,69
19,2022-09-10,2022,36,60
19,2022-09-17,2022,37,82
19,2022-09-24,2022,38,76
19,2022-10-01,2022,39,68
19,2022-10-08,2022,40,46
19,2022-10-15,2022,41,71
19,2022-10-22,2022,42,81
19,2022-10-29,2022,43,75
19,2022-11-05,2022,44,63
19,2022-11-12,2022,45,68
19,2022-11-19,2022,46,74
19,2022-11-26,2022,47,65
19,2022-12-03,2022,48,73
19,2022-12-10,2022,49,66
19,2022-12-17,2022,50,74
19,2022-12-24,2022,51,66
19,2022-12-31,2022,52,64
19,2023-01-07,2023,1,73
19,2023-01-14,2023,2,58
19,2023-01-21,2023,3,86
19,2023-01-28,2023,4,50
19,2023-02-04,2023,5,71
19,2023-02-11,2023,6,74
19,2023-02-18,2023,7,70
19,2023-02-25,2023,8,69
19,2023-03-04,2023,9,56
19,2023-03-11,2023,10,76
19,2023-03-18,2023,11,61
19,2023-03-25,2023,12,68
19,2023-04-01,2023,13,52
19,2023-04-08,2023,14,71
19,2023-04-15,2023,15,63
19,2023-04-22,2023,16,69
19,2023-04-29,2023,17,68
19,2023-05-06,2023,18,60
19,2023-05-13,2023,19,77
19,2023-05-20,2023,20,56
19,2023-05-27,2023,21,60
19,2023-06-03,2023,22,77
19,2023-06-10,2023,23,85
19,2023-06-17,2023,24,81
19,2023-06-24,2023,25,74
19,2023-07-01,2023,26,69
19,2023-07-08,2023,27,87
19,2023-07-15,2023,28,69
19,2023-07-22,2023,29,75
19,2023-07-29,2023,30,62
19,2023-08-05,2023,31,72
19,2023-08-12,2023,32,75
19,2023-08-19,2023,33,74
19,2023-08-26,2023,34,87
19,2023-09-02,2023,35,55
19,2023-09-09,2023,36,62
19,2023-09-16,2023,37,54
19,2023-09-23,2023,38,57
19,2023-09-30,2023,39,67
19,2023-10-07,2023,40,67
19,2023-10-14,2023,41,69
19,2023-10-21,2023,42,63
19,2023-10-28,2023,43,60
19,2023-11-04,2023,44,71
19,2023-11-11,2023,45,58
19,2023-11-18,2023,46,54
19,2023-11-25,2023,47,75
19,2023-12-02,2023,48,69
19,2023-12-09,2023,49,65
19,2023-12-16,2023,50,65
19,2023-12-23,2023,51,62
19,2023-12-30,2023,52,65
19,2024-01-06,2024,1,66
19,2024-01-13,2024,2,67
19,2024-01-20,2024,3,36
19,2024-01-27,2024,4,67
19,2024-02-03,2024,5,67
19,2024-02-10,2024,6,64
19,2024-02-17,2024,7,63
19,2024-02-24,2024,8,66
19,2024-03-02,2024,9,49
19,2024-03-09,2024,10,62
19,2024-03-16,2024,11,67
19,2024-03-23,2024,12,66
19,2024-03-30,2024,13,54
19,2024-04-06,2024,14,77
19,2024-04-13,2024,15,64
19,2024-04-20,2024,16,59
19,2024-04-27,2024,17,79
19,2024-05-04,2024,18,44
19,2024-05-11,2024,19,67
19,2024-05-18,2024,20,59
19,2024-05-25,2024,21,54
19,2024-06-01,2024,22,66
19,2024-06-08,2024,23,73
19,2024-06-15,2024,24,66
19,2024-06-22,2024,25,63
19,2024-06-29,2024,26,72
19,2024-07-06,2024,27,63
19,2024-07-13,2024,28,77
19,2024-07-20,2024,29,70
19,2024-07-27,2024,30,64
19,2024-08-03,2024,31,62
19,2024-08-10,2024,32,65
19,2024-08-17,2024,33,46
19,2024-08-24,2024,34,59
19,2024-08-31,2024,35,55
19,2024-09-07,2024,36,62
19,2024-09-14,2024,37,38
19,2024-09-21,2024,38,60
19,2024-09-28,2024,39,29
19,2024-10-05,2024,40,16
19,2024-10-12,2024,41,10
20,2018-01-06,2018,1,60
20,2018-01-13,2018,2,60
20,2018-01-20,2018,3,54
20,2018-01-27,2018,4,69
20,2018-02-03,2018,5,70
20,2018-02-10,2018,6,53
20,2018-02-17,2018,7,65
20,2018-02-24,2018,8,66
20,2018-03-03,2018,9,74
20,2018-03-10,2018,10,49
20,2018-03-17,2018,11,66
20,2018-03-24,2018,12,57
20,2018-03-31,2018,13,69
20,2018-04-07,2018,14,67
20,2018-04-14,2018,15,82
20,2018-04-21,2018,16,48
20,2018-04-28,2018,17,57
20,2018-05-05,2018,18,65
20,2018-05-12,2018,19,60
20,2018-05-19,2018,20,60
20,2018-05-26,2018,21,57
20,2018-06-02,2018,22,54
20,2018-06-09,2018,23,70
20,2018-06-16,2018,24,63
20,2018-06-23,2018,25,57
20,2018-06-30,2018,26,60
20,2018-07-07,2018,27,59
20,2018-07-14,2018,28,70
20,2018-07-21,2018,29,67
20,2018-07-28,2018,30,64
20,2018-08-04,2018,31,64
20,2018-08-11,2018,32,63
20,2018-08-18,2018,33,58
20,2018-08-25,2018,34,65
20,2018-09-01,2018,35,77
20,2018-09-08,2018,36,75
20,2018-09-15,2018,37,71
20,2018-09-22,2018,38,64
20,2018-09-29,2018,39,67
20,2018-10-06,2018,40,61
20,2018-10-13,2018,41,61
20,2018-10-20,2018,42,58
20,2018-10-27,2018,43,75
20,2018-11-03,2018,44,55
20,2018-11-10,2018,45,60
20,2018-11-17,2018,46,61
20,2018-11-24,2018,47,74
20,2018-12-01,2018,48,55
20,2018-12-08,2018,49,60
20,2018-12-15,2018,50,55
20,2018-12-22,2018,51,44
20,2018-12-29,2018,52,58
20,2019-01-05,2019,1,69
20,2019-01-12,2019,2,73
20,2019-01-19,2019,3,69
20,2019-01-26,2019,4,50
20,2019-02-02,2019,5,43
20,2019-02-09,2019,6,56
20,2019-02-16,2019,7,63
20,2019-02-23,2019,8,57
20,2019-03-02,2019,9,57
20,2019-03-09,2019,10,49
20,2019-03-16,2019,11,64
20,2019-03-23,2019,12,58
20,2019-03-30,2019,13,68
20,2019-04-06,2019,14,70
20,2019-04-13,2019,15,56
20,2019-04-20,2019,16,63
20,2019-04-27,2019,17,53
20,2019-05-04,2019,18,49
20,2019-05-11,2019,19,80
20,2019-05-18,2019,20,50
20,2019-05-25,2019,21,70
20,2019-06-01,2019,22,86
20,2019-06-08,2019,23,50
20,2019-06-15,2019,24,59
20,2019-06-22,2019,25,65
20,2019-06-29,2019,26,75
20,2019-07-06,2019,27,87
20,2019-07-13,2019,28,63
20,2019-07-20,2019,29,71
20,2019-07-27,2019,30,66
20,2019-08-03,2019,31,52
20,2019-08-10,2019,32,74
20,2019-08-17,2019,33,64
20,2019-08-24,2019,34,62
20,2019-08-31,2019,35,49
20,2019-09-07,2019,36,73
20,2019-09-14,2019,37,67
20,2019-09-21,2019,38,70
20,2019-09-28,2019,39,59
20,2019-10-05,2019,40,54
20,2019-10-12,2019,41,65
20,2019-10-19,2019,42,65
20,2019-10-26,2019,43,56
20,2019-11-02,2019,44,68
20,2019-11-09,2019,45,69
20,2019-11-16,2019,46,91
20,2019-11-23,2019,47,63
20,2019-11-30,2019,48,60
20,2019-12-07,2019,49,68
20,2019-12-14,2019,50,65
20,2019-12-21,2019,51,50
20,2019-12-28,2019,52,62
20,2020-01-04,2020,1,76
20,2020-01-11,2020,2,83
20,2020-01-18,2020,3,65
20,2020-01-25,2020,4,66
20,2020-02-01,2020,5,52
20,2020-02-08,2020,6,70
20,2020-02-15,2020,7,66
20,2020-02-22,2020,8,50
20,2020-02-29,2020,9,52
20,2020-03-07,2020,10,63
20,2020-03-14,2020,11,69
20,2020-03-21,2020,12,73
20,2020-03-28,2020,13,72
20,2020-04-04,2020,14,78
20,2020-04-11,2020,15,80
20,2020-04-18,2020,16,69
20,2020-04-25,2020,17,69
20,2020-05-02,2020,18,76
20,2020-05-09,2020,19,78
20,2020-05-16,2020,20,72
20,2020-05-23,2020,21,65
20,2020-05-30,2020,22,72
20,2020-06-06,2020,23,88
20,2020-06-13,2020,24,102
20,2020-06-20,2020,25,74
20,2020-06-27,2020,26,74
20,2020-07-04,2020,27,73
20,2020-07-11,2020,28,87
20,2020-07-18,2020,29,98
20,2020-07-25,2020,30,107
20,2020-08-01,2020,31,67
20,2020-08-08,2020,32,75
20,2020-08-15,2020,33,93
20,2020-08-22,2020,34,80
20,2020-08-29,2020,35,68
20,2020-09-05,2020,36,94
20,2020-09-12,2020,37,84
20,2020-09-19,2020,38,90
20,2020-09-26,2020,39,80
20,2020-10-03,2020,40,75
20,2020-10-10,2020,41,84
20,2020-10-17,2020,42,83
20,2020-10-24,2020,43,69
20,2020-10-31,2020,44,76
20,2020-11-07,2020,45,75
20,2020-11-14,2020,46,81
20,2020-11-21,2020,47,71
20,2020-11-28,2020,48,88
20,2020-12-05,2020,49,83
20,2020-12-12,2020,50,74
20,2020-12-19,2020,51,79
20,2020-12-26,2020,52,89
20,2021-01-02,2020,53,64
20,2021-01-09,2021,1,61
20,2021-01-16,2021,2,62
20,2021-01-23,2021,3,94
20,2021-01-30,2021,4,75
20,2021-02-06,2021,5,84
20,2021-02-13,2021,6,79
20,2021-02-20,2021,7,68
20,2021-02-27,2021,8,87
20,2021-03-06,2021,9,67
20,2021-03-13,2021,10,81
20,2021-03-20,2021,11,87
20,2021-03-27,2021,12,61
20,2021-04-03,2021,13,82
20,2021-04-10,2021,14,81
20,2021-04-17,2021,15,60
20,2021-04-24,2021,16,85
20,2021-05-01,2021,17,101
20,2021-05-08,2021,18,96
20,2021-05-15,2021,19,93
20,2021-05-22,2021,20,85
20,2021-05-29,2021,21,78
20,2021-06-05,2021,22,96
20,2021-06-12,2021,23,95
20,2021-06-19,2021,24,81
20,2021-06-26,2021,25,90
20,2021-07-03,2021,26,84
20,2021-07-10,2021,27,84
20,2021-07-17,2021,28,76
20,2021-07-24,2021,29,83
20,2021-07-31,2021,30,83
20,2021-08-07,2021,31,84
20,2021-08-14,2021,32,94
20,2021-08-21,2021,33,81
20,2021-08-28,2021,34,95
20,2021-09-04,2021,35,84
20,2021-09-11,2021,36,90
20,2021-09-18,2021,37,92
20,2021-09-25,2021,38,83
20,2021-10-02,2021,39,83
20,2021-10-09,2021,40,79
20,2021-10-16,2021,41,73
20,2021-10-23,2021,42,102
20,2021-10-30,2021,43,81
20,2021-11-06,2021,44,77
20,2021-11-13,2021,45,77
20,2021-11-20,2021,46,76
20,2021-11-27,2021,47,71
20,2021-12-04,2021,48,76
20,2021-12-11,2021,49,70
20,2021-12-18,2021,50,76
20,2021-12-25,2021,51,89
20,2022-01-01,2021,52,90
20,2022-01-08,2022,1,74
20,2022-01-15,2022,2,74
20,2022-01-22,2022,3,81
20,2022-01-29,2022,4,66
20,2022-02-05,2022,5,84
20,2022-02-12,2022,6,63
20,2022-02-19,2022,7,91
20,2022-02-26,2022,8,55
20,2022-03-05,2022,9,90
20,2022-03-12,2022,10,62
20,2022-03-19,2022,11,82
20,2022-03-26,2022,12,74
20,2022-04-02,2022,13,74
20,2022-04-09,2022,14,73
20,2022-04-16,2022,15,75
20,2022-04-23,2022,16,68
20,2022-04-30,2022,17,73
20,2022-05-07,2022,18,64
20,2022-05-14,2022,19,90
20,2022-05-21,2022,20,80
20,2022-05-28,2022,21,83
20,2022-06-04,2022,22,87
20,2022-06-11,2022,23,72
20,2022-06-18,2022,24,71
20,2022-06-25,2022,25,78
20,2022-07-02,2022,26,71
20,2022-07-09,2022,27,66
20,2022-07-16,2022,28,78
20,2022-07-23,2022,29,86
20,2022-07-30,2022,30,78
20,2022-08-06,2022,31,77
20,2022-08-13,2022,32,69
20,2022-08-20,2022,33,74
20,2022-08-27,2022,34,79
20,2022-09-03,2022,35,71
20,2022-09-10,2022,36,66
20,2022-09-17,2022,37,78
20,2022-09-24,2022,38,68
20,2022-10-01,2022,39,65
20,2022-10-08,2022,40,70
20,2022-10-15,2022,41,65
20,2022-10-22,2022,42,76
20,2022-10-29,2022,43,67
20,2022-11-05,2022,44,91
20,2022-11-12,2022,45,68
20,2022-11-19,2022,46,70
20,2022-11-26,2022,47,70
20,2022-12-03,2022,48,74
20,2022-12-10,2022,49,82
20,2022-12-17,2022,50,73
20,2022-12-24,2022,51,75
20,2022-12-31,2022,52,78
20,2023-01-07,2023,1,72
20,2023-01-14,2023,2,71
20,2023-01-21,2023,3,57
20,2023-01-28,2023,4,73
20,2023-02-04,2023,5,64
20,2023-02-11,2023,6,79
20,2023-02-18,2023,7,59
20,2023-02-25,2023,8,86
20,2023-03-04,2023,9,81
20,2023-03-11,2023,10,58
20,2023-03-18,2023,11,47
20,2023-03-25,2023,12,85
20,2023-04-01,2023,13,67
20,2023-04-08,2023,14,65
20,2023-04-15,2023,15,86
20,2023-04-22,2023,16,61
20,2023-04-29,2023,17,86
20,2023-05-06,2023,18,67
20,2023-05-13,2023,19,86
20,2023-05-20,2023,20,66
20,2023-05-27,2023,21,74
20,2023-06-03,2023,22,80
20,2023-06-10,2023,23,89
20,2023-06-17,2023,24,73
20,2023-06-24,2023,25,69
20,2023-07-01,2023,26,77
20,2023-07-08,2023,27,86
20,2023-07-15,2023,28,78
20,2023-07-22,2023,29,61
20,2023-07-29,2023,30,62
20,2023-08-05,2023,31,57
20,2023-08-12,2023,32,69
20,2023-08-19,2023,33,86
20,2023-08-26,2023,34,72
20,2023-09-02,2023,35,70
20,2023-09-09,2023,36,58
20,2023-09-16,2023,37,72
20,2023-09-23,2023,38,69
20,2023-09-30,2023,39,61
20,2023-10-07,2023,40,62
20,2023-10-14,2023,41,62
20,2023-10-21,2023,42,69
20,2023-10-28,2023,43,70
20,2023-11-04,2023,44,64
20,2023-11-11,2023,45,69
20,2023-11-18,2023,46,77
20,2023-11-25,2023,47,77
20,2023-12-02,2023,48,60
20,2023-12-09,2023,49,52
20,2023-12-16,2023,50,51
20,2023-12-23,2023,51,62
20,2023-12-30,2023,52,66
20,2024-01-06,2024,1,64
20,2024-01-13,2024,2,47
20,2024-01-20,2024,3,59
20,2024-01-27,2024,4,56
20,2024-02-03,2024,5,56
20,2024-02-10,2024,6,56
20,2024-02-17,2024,7,68
20,2024-02-24,2024,8,62
20,2024-03-02,2024,9,61
20,2024-03-09,2024,10,59
20,2024-03-16,2024,11,64
20,2024-03-23,2024,12,75
20,2024-03-30,2024,13,60
20,2024-04-06,2024,14,67
20,2024-04-13,2024,15,71
20,2024-04-20,2024,16,60
20,2024-04-27,2024,17,62
20,2024-05-04,2024,18,64
20,2024-05-11,2024,19,72
20,2024-05-18,2024,20,73
20,2024-05-25,2024,21,60
20,2024-06-01,2024,22,66
20,2024-06-08,2024,23,74
20,2024-06-15,2024,24,58
20,2024-06-22,2024,25,59
20,2024-06-29,2024,26,60
20,2024-07-06,2024,27,90
20,2024-07-13,2024,28,64
20,2024-07-20,2024,29,67
20,2024-07-27,2024,30,70
20,2024-08-03,2024,31,69
20,2024-08-10,2024,32,66
20,2024-08-17,2024,33,67
20,2024-08-24,2024,34,78
20,2024-08-31,2024,35,64
20,2024-09-07,2024,36,62
20,2024-09-14,2024,37,43
20,2024-09-21,2024,38,44
20,2024-09-28,2024,39,34
20,2024-10-05,2024,40,18
21,2018-01-06,2018,1,79
21,2018-01-13,2018,2,86
21,2018-01-20,2018,3,76
21,2018-01-27,2018,4,81
21,2018-02-03,2018,5,71
21,2018-02-10,2018,6,72
21,2018-02-17,2018,7,74
21,2018-02-24,2018,8,69
21,2018-03-03,2018,9,58
21,2018-03-10,2018,10,64
21,2018-03-17,2018,11,66
21,2018-03-24,2018,12,67
21,2018-03-31,2018,13,66
21,2018-04-07,2018,14,55
21,2018-04-14,2018,15,70
21,2018-04-21,2018,16,67
21,2018-04-28,2018,17,71
21,2018-05-05,2018,18,96
21,2018-05-12,2018,19,78
21,2018-05-19,2018,20,63
21,2018-05-26,2018,21,70
21,2018-06-02,2018,22,69
21,2018-06-09,2018,23,77
21,2018-06-16,2018,24,83
21,2018-06-23,2018,25,70
21,2018-06-30,2018,26,76
21,2018-07-07,2018,27,89
21,2018-07-14,2018,28,87
21,2018-07-21,2018,29,73
21,2018-07-28,2018,30,77
21,2018-08-04,2018,31,61
21,2018-08-11,2018,32,64
21,2018-08-18,2018,33,72
21,2018-08-25,2018,34,59
21,2018-09-01,2018,35,78
21,2018-09-08,2018,36,76
21,2018-09-15,2018,37,72
21,2018-09-22,2018,38,65
21,2018-09-29,2018,39,64
21,2018-10-06,2018,40,57
21,2018-10-13,2018,41,77
21,2018-10-20,2018,42,75
21,2018-10-27,2018,43,63
21,2018-11-03,2018,44,78
21,2018-11-10,2018,45,88
21,2018-11-17,2018,46,52
21,2018-11-24,2018,47,75
21,2018-12-01,2018,48,61
21,2018-12-08,2018,49,54
21,2018-12-15,2018,50,75
21,2018-12-22,2018,51,72
21,2018-12-29,2018,52,66
21,2019-01-05,2019,1,73
21,2019-01-12,2019,2,74
21,2019-01-19,2019,3,56
21,2019-01-26,2019,4,75
21,2019-02-02,2019,5,65
21,2019-02-09,2019,6,66
21,2019-02-16,2019,7,61
21,2019-02-23,2019,8,74
21,2019-03-02,2019,9,81
21,2019-03-09,2019,10,64
21,2019-03-16,2019,11,65
21,2019-03-23,2019,12,58
21,2019-03-30,2019,13,74
21,2019-04-06,2019,14,69
21,2019-04-13,2019,15,89
21,2019-04-20,2019,16,70
21,2019-04-27,2019,17,56
21,2019-05-04,2019,18,76
21,2019-05-11,2019,19,65
21,2019-05-18,2019,20,73
21,2019-05-25,2019,21,86
21,2019-06-01,2019,22,87
21,2019-06-08,2019,23,67
21,2019-06-15,2019,24,72
21,2019-06-22,2019,25,64
21,2019-06-29,2019,26,88
21,2019-07-06,2019,27,81
21,2019-07-13,2019,28,75
21,2019-07-20,2019,29,62
21,2019-07-27,2019,30,100
21,2019-08-03,2019,31,61
21,2019-08-10,2019,32,68
21,2019-08-17,2019,33,60
21,2019-08-24,2019,34,75
21,2019-08-31,2019,35,80
21,2019-09-07,2019,36,74
21,2019-09-14,2019,37,87
21,2019-09-21,2019,38,73
21,2019-09-28,2019,39,74
21,2019-10-05,2019,40,68
21,2019-10-12,2019,41,70
21,2019-10-19,2019,42,84
21,2019-10-26,2019,43,76
21,2019-11-02,2019,44,72
21,2019-11-09,2019,45,96
21,2019-11-16,2019,46,83
21,2019-11-23,2019,47,55
21,2019-11-30,2019,48,58
21,2019-12-07,2019,49,83
21,2019-12-14,2019,50,80
21,2019-12-21,2019,51,84
21,2019-12-28,2019,52,75
21,2020-01-04,2020,1,72
21,2020-01-11,2020,2,61
21,2020-01-18,2020,3,81
21,2020-01-25,2020,4,58
21,2020-02-01,2020,5,81
21,2020-02-08,2020,6,79
21,2020-02-15,2020,7,69
21,2020-02-22,2020,8,66
21,2020-02-29,2020,9,67
21,2020-03-07,2020,10,76
21,2020-03-14,2020,11,69
21,2020-03-21,2020,12,84
21,2020-03-28,2020,13,76
21,2020-04-04,2020,14,74
21,2020-04-11,2020,15,80
21,2020-04-18,2020,16,82
21,2020-04-25,2020,17,107
21,2020-05-02,2020,18,76
21,2020-05-09,2020,19,97
21,2020-05-16,2020,20,77
21,2020-05-23,2020,21,78
21,2020-05-30,2020,22,92
21,2020-06-06,2020,23,99
21,2020-06-13,2020,24,108
21,2020-06-20,2020,25,97
21,2020-06-27,2020,26,98
21,2020-07-04,2020,27,79
21,2020-07-11,2020,28,104
21,2020-07-18,2020,29,92
21,2020-07-25,2020,30,82
21,2020-08-01,2020,31,103
21,2020-08-08,2020,32,85
21,2020-08-15,2020,33,100
21,2020-08-22,2020,34,99
21,2020-08-29,2020,35,93
21,2020-09-05,2020,36,93
21,2020-09-12,2020,37,111
21,2020-09-19,2020,38,96
21,2020-09-26,2020,39,98
21,2020-10-03,2020,40,109
21,2020-10-10,2020,41,113
21,2020-10-17,2020,42,95
21,2020-10-24,2020,43,94
21,2020-10-31,2020,44,92
21,2020-11-07,2020,45,92
21,2020-11-14,2020,46,81
21,2020-11-21,2020,47,82
21,2020-11-28,2020,48,91
21,2020-12-05,2020,49,93
21,2020-12-12,2020,50,91
21,2020-12-19,2020,51,81
21,2020-12-26,2020,52,83
21,2021-01-02,2020,53,113
21,2021-01-09,2021,1,76
21,2021-01-16,2021,2,96
21,2021-01-23,2021,3,95
21,2021-01-30,2021,4,87
21,2021-02-06,2021,5,93
21,2021-02-13,2021,6,75
21,2021-02-20,2021,7,64
21,2021-02-27,2021,8,90
21,2021-03-06,2021,9,102
21,2021-03-13,2021,10,92
21,2021-03-20,2021,11,86
21,2021-03-27,2021,12,97
21,2021-04-03,2021,13,91
21,2021-04-10,2021,14,84
21,2021-04-17,2021,15,95
21,2021-04-24,2021,16,104
21,2021-05-01,2021,17,95
21,2021-05-08,2021,18,96
21,2021-05-15,2021,19,91
21,2021-05-22,2021,20,108
21,2021-05-29,2021,21,108
21,2021-06-05,2021,22,84
21,2021-06-12,2021,23,100
21,2021-06-19,2021,24,81
21,2021-06-26,2021,25,87
21,2021-07-03,2021,26,106
21,2021-07-10,2021,27,88
21,2021-07-17,2021,28,100
21,2021-07-24,2021,29,84
21,2021-07-31,2021,30,81
21,2021-08-07,2021,31,103
21,2021-08-14,2021,32,93
21,2021-08-21,2021,33,97
21,2021-08-28,2021,34,100
21,2021-09-04,2021,35,88
21,2021-09-11,2021,36,116
21,2021-09-18,2021,37,95
21,2021-09-25,2021,38,90
21,2021-10-02,2021,39,91
21,2021-10-09,2021,40,92
21,2021-10-16,2021,41,100
21,2021-10-23,2021,42,94
21,2021-10-30,2021,43,103
21,2021-11-06,2021,44,85
21,2021-11-13,2021,45,89
21,2021-11-20,2021,46,78
21,2021-11-27,2021,47,77
21,2021-12-04,2021,48,89
21,2021-12-11,2021,49,91
21,2021-12-18,2021,50,83
21,2021-12-25,2021,51,76
21,2022-01-01,2021,52,88
21,2022-01-08,2022,1,90
21,2022-01-15,2022,2,85
21,2022-01-22,2022,3,80
21,2022-01-29,2022,4,95
21,2022-02-05,2022,5,89
21,2022-02-12,2022,6,87
21,2022-02-19,2022,7,83
21,2022-02-26,2022,8,93
21,2022-03-05,2022,9,66
21,2022-03-12,2022,10,87
21,2022-03-19,2022,11,93
21,2022-03-26,2022,12,72
21,2022-04-02,2022,13,67
21,2022-04-09,2022,14,65
21,2022-04-16,2022,15,90
21,2022-04-23,2022,16,71
21,2022-04-30,2022,17,81
21,2022-05-07,2022,18,82
21,2022-05-14,2022,19,82
21,2022-05-21,2022,20,78
21,2022-05-28,2022,21,79
21,2022-06-04,2022,22,102
21,2022-06-11,2022,23,90
21,2022-06-18,2022,24,93
21,2022-06-25,2022,25,94
21,2022-07-02,2022,26,72
21,2022-07-09,2022,27,86
21,2022-07-16,2022,28,85
21,2022-07-23,2022,29,83
21,2022-07-30,2022,30,87
21,2022-08-06,2022,31,74
21,2022-08-13,2022,32,73
21,2022-08-20,2022,33,68
21,2022-08-27,2022,34,74
21,2022-09-03,2022,35,76
21,2022-09-10,2022,36,97
21,2022-09-17,2022,37,81
21,2022-09-24,2022,38,79
21,2022-10-01,2022,39,87
21,2022-10-08,2022,40,67
21,2022-10-15,2022,41,78
21,2022-10-22,2022,42,85
21,2022-10-29,2022,43,92
21,2022-11-05,2022,44,81
21,2022-11-12,2022,45,76
21,2022-11-19,2022,46,82
21,2022-11-26,2022,47,73
21,2022-12-03,2022,48,67
21,2022-12-10,2022,49,77
21,2022-12-17,2022,50,83
21,2022-12-24,2022,51,71
21,2022-12-31,2022,52,97
21,2023-01-07,2023,1,71
21,2023-01-14,2023,2,66
21,2023-01-21,2023,3,72
21,2023-01-28,2023,4,68
21,2023-02-04,2023,5,77
21,2023-02-11,2023,6,91
21,2023-02-18,2023,7,84
21,2023-02-25,2023,8,70
21,2023-03-04,2023,9,90
21,2023-03-11,2023,10,75
21,2023-03-18,2023,11,89
21,2023-03-25,2023,12,83
21,2023-04-01,2023,13,76
21,2023-04-08,2023,14,73
21,2023-04-15,2023,15,93
21,2023-04-22,2023,16,77
21,2023-04-29,2023,17,70
21,2023-05-06,2023,18,88
21,2023-05-13,2023,19,92
21,2023-05-20,2023,20,70
21,2023-05-27,2023,21,53
21,2023-06-03,2023,22,85
21,2023-06-10,2023,23,71
21,2023-06-17,2023,24,76
21,2023-06-24,2023,25,69
21,2023-07-01,2023,26,77
21,2023-07-08,2023,27,86
21,2023-07-15,2023,28,74
21,2023-07-22,2023,29,94
21,2023-07-29,2023,30,65
21,2023-08-05,2023,31,77
21,2023-08-12,2023,32,82
21,2023-08-19,2023,33,77
21,2023-08-26,2023,34,89
21,2023-09-02,2023,35,81
21,2023-09-09,2023,36,79
21,2023-09-16,2023,37,83
21,2023-09-23,2023,38,70
21,2023-09-30,2023,39,83
21,2023-10-07,2023,40,79
21,2023-10-14,2023,41,69
21,2023-10-21,2023,42,67
21,2023-10-28,2023,43,73
21,2023-11-04,2023,44,74
21,2023-11-11,2023,45,75
21,2023-11-18,2023,46,74
21,2023-11-25,2023,47,85
21,2023-12-02,2023,48,57
21,2023-12-09,2023,49,60
21,2023-12-16,2023,50,79
21,2023-12-23,2023,51,83
21,2023-12-30,2023,52,46
21,2024-01-06,2024,1,63
21,2024-01-13,2024,2,74
21,2024-01-20,2024,3,57
21,2024-01-27,2024,4,62
21,2024-02-03,2024,5,58
21,2024-02-10,2024,6,70
21,2024-02-17,2024,7,65
21,2024-02-24,2024,8,66
21,2024-03-02,2024,9,60
21,2024-03-09,2024,10,64
21,2024-03-16,2024,11,74
