reposter,reposted,count,reposter_likely_hybrid_or_not_bot
WA2757408634893,VigilantFox,13,F
WA2757408634893,Vital_Vibration,1,F
WA2757408634893,VivaTech,1,F
WA2757408634893,VoteBidenOut,1,F
WA2757408634893,WA2757408634893,2,F
WA2757408634893,WallStreetApes,25,F
WA2757408634893,WallStreetSilv,1,F
WA2757408634893,wendyp4545,2,F
WA2757408634893,wideawake_media,24,F
WA2757408634893,YANNETTI4,1,F
WA2757408634893,zadokq244514,1,F
WallStreetSilv,airic101,1,T
WallStreetSilv,alifarhat79,1,T
WallStreetSilv,AutismCapital,1,T
WallStreetSilv,BasedMikeLee,1,T
WallStreetSilv,burrytracker,1,T
WallStreetSilv,cb_doge,1,T
WallStreetSilv,CensoredMen,1,T
WallStreetSilv,ClownWorld_,4,T
WallStreetSilv,Convertbond,1,T
WallStreetSilv,creation247,1,T
WallStreetSilv,DefiantLs,1,T
WallStreetSilv,dom_lucre,1,T
WallStreetSilv,drefanzor,2,T
WallStreetSilv,edwardrussl,1,T
WallStreetSilv,ElonMuskAOC,1,T
WallStreetSilv,Fxhedgers,5,T
WallStreetSilv,GalaxyChron,1,T
WallStreetSilv,greg16676935420,1,T
WallStreetSilv,GuntherEagleman,6,T
WallStreetSilv,HarrisonWFields,1,T
WallStreetSilv,hodgetwins,1,T
WallStreetSilv,JackPosobiec,2,T
WallStreetSilv,Kalshi,1,T
WallStreetSilv,KatrinaTrinko,1,T
WallStreetSilv,KevinRobertsTX,5,T
WallStreetSilv,KobeissiLetter,1,T
WallStreetSilv,LeadingReport,1,T
WallStreetSilv,LibertyCappy,1,T
WallStreetSilv,libsoftiktok,2,T
WallStreetSilv,mansourtarek_,1,T
WallStreetSilv,MaryMargOlohan,1,T
WallStreetSilv,MatthewTrag,1,T
WallStreetSilv,mazemoore,1,T
WallStreetSilv,MichaelAvenatti,1,T
WallStreetSilv,MostlyPeacefull,1,T
WallStreetSilv,Oilfield_Rando,1,T
WallStreetSilv,OversightPR,3,T
WallStreetSilv,PelosiTracker_,1,T
WallStreetSilv,profstonge,1,T
WallStreetSilv,RadioGenoa,12,T
WallStreetSilv,RealEJAntoni,12,T
WallStreetSilv,RichAStern,1,T
WallStreetSilv,RobertBluey,1,T
WallStreetSilv,Rothmus,1,T
WallStreetSilv,SarahPPerry,3,T
WallStreetSilv,ShawnKhunkhun,1,T
WallStreetSilv,Silver_X_Mining,1,T
WallStreetSilv,SilverViperCorp,1,T
WallStreetSilv,stillgray,7,T
WallStreetSilv,SuckItVileLibs,1,T
WallStreetSilv,TaraBull808,1,T
WallStreetSilv,TheRabbitHole84,5,T
WallStreetSilv,Travis_4_Trump,2,T
WallStreetSilv,TRHLofficial,6,T
WallStreetSilv,TSXSVRS,2,T
WallStreetSilv,unwokeinc,1,T
WallStreetSilv,WallStreetSilv,45,T
Wendytartar,_aussie17,2,F
Wendytartar,0ccultbot,1,F
Wendytartar,0xCrypto_doctor,1,F
Wendytartar,0xnyew,1,F
Wendytartar,1776WillWin,1,F
Wendytartar,1sthisr34l,2,F
Wendytartar,2_BEAST_SYSTEMS,4,F
Wendytartar,333Crypto,4,F
Wendytartar,ABridgen,1,F
Wendytartar,ActivistPost,9,F
Wendytartar,actualization17,1,F
Wendytartar,ADissident3,1,F
Wendytartar,afshineemrani,1,F
Wendytartar,AltcoinPsycho,1,F
Wendytartar,alwayspimpin68,1,F
Wendytartar,amuse,1,F
Wendytartar,AmyBeePhoenix,1,F
Wendytartar,AndersonAfDMdEP,1,F
Wendytartar,angelanashtn,2,F
Wendytartar,ape_g4ng,1,F
Wendytartar,Aptos,1,F
Wendytartar,archwayHQ,1,F
Wendytartar,AstrobotSociety,3,F
Wendytartar,Auditchain,1,F
Wendytartar,AWildSJ,1,F
Wendytartar,aztecnetwork,1,F
Wendytartar,baconbkk,1,F
Wendytartar,bambkb,4,F
Wendytartar,Beyond_Rarity,1,F
Wendytartar,BGatesIsaPyscho,1,F
Wendytartar,BHVenture,7,F
Wendytartar,bitcoin_brown,1,F
Wendytartar,bitfinitynet,1,F
Wendytartar,brian420akaKing,1,F
Wendytartar,BuyMoreTokens,1,F
Wendytartar,Bybit_Official,1,F
Wendytartar,C19VaxInjured,1,F
Wendytartar,calico_nino,1,F
Wendytartar,CarpeDonktum,1,F
Wendytartar,CCB_Bridge,1,F
Wendytartar,cccheena,4,F
Wendytartar,Cernovich,2,F
Wendytartar,ChildrensHD,8,F
Wendytartar,clmarie79,1,F
Wendytartar,cmttat,2,F
Wendytartar,CollinRugg,1,F
Wendytartar,Covid_1984_,2,F
Wendytartar,Crypto13333,1,F
Wendytartar,CryptoBusy,2,F
Wendytartar,CryptoCoffee369,1,F
Wendytartar,CryptoDeiv,1,F
Wendytartar,CryptoEmy_,1,F
Wendytartar,Cryptonitevisi1,1,F
Wendytartar,cryptopigmedia,2,F
Wendytartar,CryptoSnooper_,1,F
Wendytartar,CryptoWizardd,1,F
Wendytartar,DailyLoud,2,F
Wendytartar,DannysWeb3,1,F
Wendytartar,david_r_morgan,1,F
Wendytartar,davidicke,1,F
Wendytartar,DavidWolfe,5,F
Wendytartar,DeFi_Made_Here,1,F
Wendytartar,DefiantLs,1,F
Wendytartar,DefiLlama,1,F
Wendytartar,DeRossiBeard,1,F
Wendytartar,DiaryofaMadeMan,4,F
Wendytartar,DiedSuddenly_,78,F
Wendytartar,DonaldJTrumpJr,1,F
Wendytartar,dondatimes,1,F
Wendytartar,DonnieV23,1,F
Wendytartar,DoveyWan,1,F
Wendytartar,DrAseemMalhotra,2,F
Wendytartar,DrEliDavid,3,F
Wendytartar,DrewHLive,1,F
Wendytartar,DrJamesOlsson,1,F
Wendytartar,DrLoupis,6,F
Wendytartar,DrSyedHaider,1,F
Wendytartar,duganist,2,F
Wendytartar,dustdust213,1,F
Wendytartar,elonmusk,6,F
Wendytartar,Emmanuel_Rach,1,F
Wendytartar,EpochTimes,2,F
Wendytartar,EpochTimesChina,1,F
Wendytartar,EvaVlaar,2,F
Wendytartar,EvoIution9,1,F
Wendytartar,ezralevant,1,F
Wendytartar,feyelysia,1,F
Wendytartar,FineTokenSol,4,F
Wendytartar,franklinisbored,1,F
Wendytartar,fvckrender,1,F
Wendytartar,Fynnderella1,1,F
Wendytartar,Gammax_Exchange,1,F
Wendytartar,ggreenwald,1,F
Wendytartar,ginacarano,1,F
Wendytartar,goddeketal,3,F
Wendytartar,Goopster08,1,F
Wendytartar,grantltaylor,1,F
Wendytartar,GuntherEagleman,1,F
Wendytartar,hackernoon,1,F
Wendytartar,HealthRanger,1,F
Wendytartar,HeartyClips,1,F
Wendytartar,HilzFuld,2,F
Wendytartar,hodgetwins,2,F
Wendytartar,hugh_mankind,3,F
Wendytartar,iluminatibot,23,F
Wendytartar,Imaginary_Ones,3,F
Wendytartar,Immutable,1,F
Wendytartar,IntractCampaign,1,F
Wendytartar,Inversionism,2,F
Wendytartar,israel_mid_ru,2,F
Wendytartar,J_NO_GOOD,1,F
Wendytartar,JackPosobiec,2,F
Wendytartar,JackStr42679640,1,F
Wendytartar,JacquiDeevoy1,3,F
Wendytartar,JamesMelville,1,F
Wendytartar,JasonMeyersNYC,1,F
Wendytartar,jeffreyatucker,1,F
Wendytartar,JordanSchachtel,1,F
Wendytartar,JSchanzer,1,F
Wendytartar,KalsElaine,1,F
Wendytartar,KanekoaTheGreat,2,F
Wendytartar,KareneHian,1,F
Wendytartar,KarusStarter,4,F
Wendytartar,KimDotcom,4,F
Wendytartar,Kiraversegame,1,F
Wendytartar,Lancegooden,1,F
Wendytartar,lavern_spicer,1,F
Wendytartar,LayahHeilpern,1,F
Wendytartar,LetsGoBrando45,1,F
Wendytartar,lifiprotocol,1,F
Wendytartar,liz_churchill10,11,F
Wendytartar,Lukewearechange,1,F
Wendytartar,Lussaio,1,F
Wendytartar,lyrafinance,1,F
Wendytartar,mah_twittar,1,F
Wendytartar,MakingFranklins,1,F
Wendytartar,MakisMD,81,F
Wendytartar,MarinaMedvin,1,F
Wendytartar,mars4_me,1,F
Wendytartar,MattWalshBlog,1,F
Wendytartar,mdesisti,1,F
Wendytartar,mercola,1,F
Wendytartar,MetisL2,1,F
Wendytartar,mgc1164w,1,F
Wendytartar,MMLABZ,9,F
Wendytartar,modenetwork,1,F
Wendytartar,morphie_network,1,F
Wendytartar,MWhalekiller,1,F
Wendytartar,naomirwolf,1,F
Wendytartar,narendramodi,1,F
Wendytartar,NibiruChain,34,F
Wendytartar,oddgems,3,F
Wendytartar,OlimpioCrypto,2,F
Wendytartar,opentensor,1,F
Wendytartar,ourdotglass,2,F
Wendytartar,OV_Matter,1,F
Wendytartar,OzraeliAvi,3,F
Wendytartar,OzzyMalik,1,F
Wendytartar,P_McCulloughMD,4,F
Wendytartar,ParamLaboratory,2,F
Wendytartar,patrickbetdavid,1,F
Wendytartar,Perpetualmaniac,8,F
Wendytartar,Peter_PJ_Green,1,F
Wendytartar,PeterSweden7,17,F
Wendytartar,PierreKory,1,F
Wendytartar,Plandemic3Movie,2,F
Wendytartar,PrisonPlanet,3,F
Wendytartar,ProductHunt,2,F
Wendytartar,PumpMasterr,1,F
Wendytartar,RadioGenoa,1,F
Wendytartar,RealSaavedra,1,F
Wendytartar,realstewpeters,3,F
Wendytartar,rektdiomedes,1,F
Wendytartar,RenzTom,1,F
Wendytartar,Resist_05,6,F
Wendytartar,REV_Insulin_Res,1,F
Wendytartar,RichardHeartWin,6,F
Wendytartar,Risemelbourne,1,F
Wendytartar,RobertKennedyJr,3,F
Wendytartar,robinmonotti,1,F
Wendytartar,RobSchneider,1,F
Wendytartar,Rodeo_Finance,1,F
Wendytartar,RogerJStoneJr,1,F
Wendytartar,rogerkver,1,F
Wendytartar,rug_ai,1,F
Wendytartar,RWMaloneMD,3,F
Wendytartar,rycunni,1,F
Wendytartar,SallyMayweather,1,F
Wendytartar,SamsonLi7,1,F
Wendytartar,sav_says_,1,F
Wendytartar,saylor,1,F
Wendytartar,SGTreport,8,F
Wendytartar,shanestott,1,F
Wendytartar,shibahexpulse,1,F
Wendytartar,ShivanshuMadan,1,F
Wendytartar,siimland,1,F
Wendytartar,SirToshiTV,1,F
Wendytartar,SocietySatoshi,1,F
Wendytartar,songpinganq,3,F
Wendytartar,spacefi_io,4,F
Wendytartar,SpartaJustice,1,F
Wendytartar,spectatorindex,1,F
Wendytartar,Spiro_Ghost,1,F
Wendytartar,Sprinterfactory,1,F
Wendytartar,StackerSatoshi,1,F
Wendytartar,StakeHEX5555,3,F
Wendytartar,stclairashley,1,F
Wendytartar,SteveGuest,1,F
Wendytartar,stkirsch,8,F
Wendytartar,susananderton5,1,F
Wendytartar,synthetix_io,1,F
Wendytartar,taco_eth,1,F
Wendytartar,TansuYegen,1,F
Wendytartar,TasosManiatis1,1,F
Wendytartar,TerryBlackmor13,1,F
Wendytartar,TexasLindsay_,2,F
Wendytartar,the_coral_lea,1,F
Wendytartar,The_Real_Fly,1,F
Wendytartar,TheAmineAouragh,1,F
Wendytartar,TheBabylonBee,1,F
Wendytartar,TheCryptoLif7,27,F
Wendytartar,thedefiedge,11,F
Wendytartar,thehealthb0t,6,F
Wendytartar,Thekeksociety,3,F
Wendytartar,TheMoonCarl,1,F
Wendytartar,TheRealKeean,2,F
Wendytartar,theRealKiyosaki,3,F
Wendytartar,thesoul_network,2,F
Wendytartar,TheThe1776,1,F
Wendytartar,thevivafrei,1,F
Wendytartar,toadmeister,1,F
Wendytartar,TokenBrice,1,F
Wendytartar,Travis_4_Trump,1,F
Wendytartar,TRHLofficial,1,F
Wendytartar,Trumpin2024_,1,F
Wendytartar,TrVon,7,F
Wendytartar,unhealthytruth,5,F
Wendytartar,valkenburgh,1,F
Wendytartar,vegastarr,2,F
Wendytartar,VigilantFox,8,F
Wendytartar,VigilantNews,1,F
Wendytartar,vikki0164,1,F
Wendytartar,VivekGRamaswamy,1,F
Wendytartar,WallStreetSilv,9,F
Wendytartar,WatcherGuru,1,F
Wendytartar,Wendytartar,1,F
Wendytartar,wideawake_media,9,F
Wendytartar,Windoctorx,1,F
Wendytartar,xpnetwork_,1,F
Wendytartar,yogiafterdark,1,F
Wendytartar,ZenRacc00n,1,F
Wendytartar,zerohedge,2,F
WhiteyCracker1,_GlobalLiberty,1,F
WhiteyCracker1,_SNEAKY_17,2,F
WhiteyCracker1,[bCmKGFTEO2g].webm,1,F
WhiteyCracker1,01Funkytown,1,F
WhiteyCracker1,117M8,1,F
WhiteyCracker1,13NVESTR13,1,F
WhiteyCracker1,17ThankQ,1,F
WhiteyCracker1,2019-674256992.m4a,1,F
WhiteyCracker1,24rick45,1,F
WhiteyCracker1,5DAliceMachine,1,F
WhiteyCracker1,60Minutes,1,F
WhiteyCracker1,777TimeTraveler,1,F
WhiteyCracker1,abledanm,1,F
WhiteyCracker1,aka_theQueenBee,1,F
WhiteyCracker1,AlansTigg,1,F
WhiteyCracker1,AllBiteNoBark88,33,F
WhiteyCracker1,Alpha,1,F
WhiteyCracker1,Alphafox78,11,F
WhiteyCracker1,amuse,9,F
WhiteyCracker1,Angry_Dave78,1,F
WhiteyCracker1,AntonioTweets2,1,F
WhiteyCracker1,AOCpressTwo,1,F
WhiteyCracker1,argosaki,5,F
WhiteyCracker1,ArturPawlowski1,2,F
WhiteyCracker1,AshleaSimonBF,1,F
WhiteyCracker1,atensnut,4,F
WhiteyCracker1,attackdogX,1,F
WhiteyCracker1,August,,1,F
WhiteyCracker1,austerrewyatt1,5,F
WhiteyCracker1,AwakenedOutlaw,1,F
WhiteyCracker1,AymannJames,1,F
WhiteyCracker1,BabyD1111229,8,F
WhiteyCracker1,bamajayt,1,F
WhiteyCracker1,BarbaraOneillAU,2,F
WhiteyCracker1,beanobarton,1,F
WhiteyCracker1,behindallbars,1,F
WhiteyCracker1,BenBergquam,1,F
WhiteyCracker1,bennyjohnson,4,F
WhiteyCracker1,BGatesIsaPyscho,2,F
WhiteyCracker1,BigDavePowell,1,F
WhiteyCracker1,bigrich992000,1,F
WhiteyCracker1,BillboardChris,1,F
WhiteyCracker1,boxersforlife,2,F
WhiteyCracker1,Brahmslover1278,1,F
WhiteyCracker1,BraTokolloZA_,1,F
WhiteyCracker1,Bratt_world,1,F
WhiteyCracker1,bretfebibljesus,1,F
WhiteyCracker1,brixwe,2,F
WhiteyCracker1,BrockRiddickIFB,1,F
WhiteyCracker1,bud_cann,1,F
WhiteyCracker1,buitengebieden,1,F
WhiteyCracker1,BusyDrT,1,F
WhiteyCracker1,CaliRN619,2,F
WhiteyCracker1,carsonkrow,1,F
WhiteyCracker1,CartlandDavid,1,F
WhiteyCracker1,catturd2,1,F
WhiteyCracker1,CChan2030,1,F
WhiteyCracker1,Cicada,2,F
WhiteyCracker1,CIS_org,2,F
WhiteyCracker1,CitizenLenz,1,F
WhiteyCracker1,ColBurns1954,1,F
WhiteyCracker1,ColdFormCrypto,1,F
WhiteyCracker1,ConnieKR016,7,F
WhiteyCracker1,CoveredCA,1,F
WhiteyCracker1,CraigRozniecki,1,F
WhiteyCracker1,crazyclipsonly,1,F
WhiteyCracker1,CreasonJana,1,F
WhiteyCracker1,CurtisHebert,3,F
WhiteyCracker1,CyberJourneyKs,1,F
WhiteyCracker1,damsel_sumerian,1,F
WhiteyCracker1,DavidWolfe,2,F
WhiteyCracker1,DawnGibsonMusic,2,F
WhiteyCracker1,DC_Draino,2,F
WhiteyCracker1,DebbieStimacUSA,1,F
WhiteyCracker1,DeepBlueCrypto,1,F
WhiteyCracker1,degen_4_ever,1,F
WhiteyCracker1,DeplorableMouth,1,F
WhiteyCracker1,desertlife88,8,F
WhiteyCracker1,DiamondandSilk,1,F
WhiteyCracker1,DianaT192,2,F
WhiteyCracker1,DiedSuddenly_,2,F
WhiteyCracker1,DineshDSouza,1,F
WhiteyCracker1,DonnaPrissyrn1,9,F
WhiteyCracker1,DougandStacy,1,F
WhiteyCracker1,DrDMartinWorld,1,F
WhiteyCracker1,DrEliDavid,1,F
WhiteyCracker1,DrLoupis,1,F
WhiteyCracker1,drsimonegold,1,F
WhiteyCracker1,DsJ0URNEY,1,F
WhiteyCracker1,dwilliam9940,1,F
WhiteyCracker1,EJaneWench,1,F
WhiteyCracker1,EliseStefanik,1,F
WhiteyCracker1,Elizabe32413720,2,F
WhiteyCracker1,elonmusk,2,F
WhiteyCracker1,ElonMuskAOC,1,F
WhiteyCracker1,FFreeSSpeech,1,F
WhiteyCracker1,Files,1,F
WhiteyCracker1,fireandshine050,3,F
WhiteyCracker1,First_alphas,1,F
WhiteyCracker1,flatbush711,2,F
WhiteyCracker1,FlatEarthZone,3,F
WhiteyCracker1,flatsmackin,2,F
WhiteyCracker1,Freedom2713,1,F
WhiteyCracker1,Fweedom5,1,F
WhiteyCracker1,GANJARAMBO420,1,F
WhiteyCracker1,GHOST3301,1,F
WhiteyCracker1,giannipov,1,F
WhiteyCracker1,Gigi69030829,1,F
WhiteyCracker1,Glendaragnarson,1,F
WhiteyCracker1,goddeketal,2,F
WhiteyCracker1,GoldTelegraph_,2,F
WhiteyCracker1,GregRubini,1,F
WhiteyCracker1,GroomerTracy,1,F
WhiteyCracker1,growthfactororg,1,F
WhiteyCracker1,gtnwise2thishit,1,F
WhiteyCracker1,GuntherEagleman,2,F
WhiteyCracker1,HelpStopHate,1,F
WhiteyCracker1,HighImpactFlix,1,F
WhiteyCracker1,honestmumma1914,1,F
WhiteyCracker1,HumanDilemma_,6,F
WhiteyCracker1,hypnoksa,1,F
WhiteyCracker1,I_Am_JohnCullen,17,F
WhiteyCracker1,idontexistTore,1,F
WhiteyCracker1,iheartmindy,1,F
WhiteyCracker1,Ikennect,1,F
WhiteyCracker1,ilgephelfis,1,F
WhiteyCracker1,iluminatibot,28,F
WhiteyCracker1,immortelle_leda,9,F
WhiteyCracker1,InsaneRealitys,1,F
WhiteyCracker1,Inversionism,1,F
WhiteyCracker1,j00ny369T,7,F
WhiteyCracker1,JackStr42679640,2,F
WhiteyCracker1,Jane4UsGirls,1,F
WhiteyCracker1,janet420,3,F
WhiteyCracker1,JaymalGreen,1,F
WhiteyCracker1,JDscramble425,1,F
WhiteyCracker1,JDunlap1974,1,F
WhiteyCracker1,JFKFan12345,4,F
WhiteyCracker1,JimFergusonUK,3,F
WhiteyCracker1,JKash000,2,F
WhiteyCracker1,JMM_2020,3,F
WhiteyCracker1,Jo_Bond,1,F
WhiteyCracker1,joemfburrow,1,F
WhiteyCracker1,John_M_Q,5,F
WhiteyCracker1,JohnFetterman,1,F
WhiteyCracker1,Johnjohnsarmy17,1,F
WhiteyCracker1,JoshWalkos,1,F
WhiteyCracker1,JRV_503,1,F
WhiteyCracker1,JudicialWatch,1,F
WhiteyCracker1,Kaleb5D,1,F
WhiteyCracker1,KanekoaTheGreat,1,F
WhiteyCracker1,karma44921039,25,F
WhiteyCracker1,Kate032155,1,F
WhiteyCracker1,KatEast,1,F
WhiteyCracker1,kathrynwise6869,1,F
WhiteyCracker1,KatTheHammer1,1,F
WhiteyCracker1,KATYSaccitizen,5,F
WhiteyCracker1,KelliDPowers,1,F
WhiteyCracker1,kennedy_bouvier,1,F
WhiteyCracker1,KimDotcom,6,F
WhiteyCracker1,KingYnir,1,F
WhiteyCracker1,klbrucelane,1,F
WhiteyCracker1,KnowYourValue,1,F
WhiteyCracker1,LadyBeatrice45,1,F
WhiteyCracker1,LadyLibTerri,2,F
WhiteyCracker1,larryelder,1,F
WhiteyCracker1,LauraLoomer,1,F
WhiteyCracker1,laurenboebert,1,F
WhiteyCracker1,LaurenWitzkeDE,1,F
WhiteyCracker1,leslibless,11,F
WhiteyCracker1,LetsGoBrando45,1,F
WhiteyCracker1,libsoftiktok,1,F
WhiteyCracker1,liz_churchill10,9,F
WhiteyCracker1,M3G3Mikeq_1_7_,2,F
WhiteyCracker1,MAGA__Patriot,1,F
WhiteyCracker1,MAGAgpsmith,1,F
WhiteyCracker1,magamomabear,1,F
WhiteyCracker1,ManOutaTime1888,1,F
WhiteyCracker1,MarcLobliner,1,F
WhiteyCracker1,MargaretLCornel,1,F
WhiteyCracker1,MarindaVannoy1,1,F
WhiteyCracker1,MartheFroysadal,1,F
WhiteyCracker1,MatthewNichol5,1,F
WhiteyCracker1,MattWallace888,2,F
WhiteyCracker1,MauiBabe77,1,F
WhiteyCracker1,MbGaUSA,1,F
WhiteyCracker1,mdelarosas,1,F
WhiteyCracker1,MeghUpdates,1,F
WhiteyCracker1,Michael59302787,1,F
WhiteyCracker1,Mickbraz1,1,F
WhiteyCracker1,MikeZatkovic,1,F
WhiteyCracker1,MrAndyNgo,5,F
WhiteyCracker1,MsEdieMS,1,F
WhiteyCracker1,MyLordBebo,1,F
WhiteyCracker1,MYLUNCHBREAK_,1,F
WhiteyCracker1,N034N,2,F
WhiteyCracker1,Nancy023922191,1,F
WhiteyCracker1,nativelovers_,1,F
WhiteyCracker1,Naturegirl571,1,F
WhiteyCracker1,NCMuscleCars001,1,F
WhiteyCracker1,NestCommander,1,F
WhiteyCracker1,nicksortor,2,F
WhiteyCracker1,NiclasQSwede,30,F
WhiteyCracker1,NoCapFights,1,F
WhiteyCracker1,notBilly,1,F
WhiteyCracker1,nytimes,1,F
WhiteyCracker1,OgbeniDemola,1,F
WhiteyCracker1,oldguy_steve,6,F
WhiteyCracker1,OlooneyJohn,1,F
WhiteyCracker1,Pablosquest,1,F
WhiteyCracker1,PascalNajadionX,1,F
WhiteyCracker1,patriot122561,1,F
WhiteyCracker1,pills_truth,1,F
WhiteyCracker1,pnjaban,2,F
WhiteyCracker1,popstarr65,1,F
WhiteyCracker1,POTUS,1,F
WhiteyCracker1,PunishDem1776,3,F
WhiteyCracker1,q_slavic,1,F
WhiteyCracker1,QPATRIOTMLO1,1,F
WhiteyCracker1,RadarHits,1,F
WhiteyCracker1,Rainmaker1973,1,F
WhiteyCracker1,Rapzyrita1,1,F
WhiteyCracker1,ReadHollyWood,2,F
WhiteyCracker1,reallygraceful,1,F
WhiteyCracker1,RealNoseyParker,2,F
WhiteyCracker1,RealPizzaPepe,1,F
WhiteyCracker1,realTimHack,1,F
WhiteyCracker1,Reds,1,F
WhiteyCracker1,remotelyrising,1,F
WhiteyCracker1,RepMTG,8,F
WhiteyCracker1,RetroHighway,2,F
WhiteyCracker1,ReturnOfKappy,12,F
WhiteyCracker1,RichardStiller4,1,F
WhiteyCracker1,RickyDoggin,1,F
WhiteyCracker1,RL9631,1,F
WhiteyCracker1,robbystarbuck,1,F
WhiteyCracker1,RobSchneider,1,F
WhiteyCracker1,RochelleAz,1,F
WhiteyCracker1,RonDeSantis,1,F
WhiteyCracker1,ronin19217435,15,F
WhiteyCracker1,RubenRodInSa,2,F
WhiteyCracker1,sabback,1,F
WhiteyCracker1,SabrinaGal182,1,F
WhiteyCracker1,SaltyCracker9,1,F
WhiteyCracker1,samtripoli,1,F
WhiteyCracker1,SandraYozipovic,1,F
WhiteyCracker1,SantaSurfing,1,F
WhiteyCracker1,Sarah_Cees,4,F
WhiteyCracker1,SarahisCensored,1,F
WhiteyCracker1,Savage16May,2,F
WhiteyCracker1,Schnitzel63,1,F
WhiteyCracker1,ScottAtlas_IT,1,F
WhiteyCracker1,ScottLoBaido,15,F
WhiteyCracker1,sergioa94679493,10,F
WhiteyCracker1,ShadowofEzra,2,F
WhiteyCracker1,Shaun23042602,4,F
WhiteyCracker1,SheilaG2024,3,F
WhiteyCracker1,shiwuqianli4,1,F
WhiteyCracker1,slave_2_liberty,1,F
WhiteyCracker1,SpartaJustice,2,F
WhiteyCracker1,SportLover2014,1,F
WhiteyCracker1,Squill_Mama,2,F
WhiteyCracker1,StarSeed_2020,1,F
WhiteyCracker1,stclairashley,2,F
WhiteyCracker1,Steph93065In21,2,F
WhiteyCracker1,SteveInmanUIC,68,F
WhiteyCracker1,stillgray,1,F
WhiteyCracker1,StratoGalleon,1,F
WhiteyCracker1,TacoforFive1,1,F
WhiteyCracker1,TakingoutTrash7,2,F
WhiteyCracker1,TaraBull808,3,F
WhiteyCracker1,TartariaLives,1,F
WhiteyCracker1,TerryNizzle,1,F
WhiteyCracker1,TheFlatEartherr,1,F
WhiteyCracker1,TheGoatMahomes,1,F
WhiteyCracker1,TheInsiderPaper,1,F
WhiteyCracker1,Thekeksociety,39,F
WhiteyCracker1,TheMFingCOO,7,F
WhiteyCracker1,TheQNewsPatriot,1,F
WhiteyCracker1,Therealjmft,1,F
WhiteyCracker1,therealroseanne,3,F
WhiteyCracker1,TheRubberDuck79,1,F
WhiteyCracker1,TheSono71468392,1,F
WhiteyCracker1,TheThe1776,2,F
WhiteyCracker1,TheyCallMeTomO1,1,F
WhiteyCracker1,TJP4KIDZ,1,F
WhiteyCracker1,TNTJohn1717,10,F
WhiteyCracker1,toobaffled,1,F
WhiteyCracker1,toxiccowboy1,1,F
WhiteyCracker1,TPV_John,1,F
WhiteyCracker1,Travis_4_Trump,2,F
WhiteyCracker1,Troll_and_lola,1,F
WhiteyCracker1,tweettruth2me,5,F
WhiteyCracker1,UneditedView,1,F
WhiteyCracker1,updatesgalactic,17,F
WhiteyCracker1,VDejan0000,1,F
WhiteyCracker1,vegastarr,3,F
WhiteyCracker1,VigilantFox,3,F
WhiteyCracker1,visegrad24,2,F
WhiteyCracker1,WadeDav04301694,1,F
WhiteyCracker1,WallStreetApes,4,F
WhiteyCracker1,WallStreetSilv,7,F
WhiteyCracker1,WarClandestine,1,F
WhiteyCracker1,wendyp4545,1,F
WhiteyCracker1,Whiplash437,6,F
WhiteyCracker1,WhiteyCracker1,12,F
WhiteyCracker1,wideawake_media,1,F
WhiteyCracker1,WillingWitness,3,F
WhiteyCracker1,WylieGuide,2,F
WhiteyCracker1,Xx17965797N,9,F
WhiteyCracker1,Yoda4ever,1,F
WhiteyCracker1,zadokq244514,1,F
WhiteyCracker1,ZekeGary2,1,F
WillamBor,_aussie17,5,F
WillamBor,_h16,1,F
WillamBor,55Bellechasse,2,F
WillamBor,ajplusfrancais,1,F
WillamBor,AlienorAubigne,2,F
WillamBor,Aliyah01150546,1,F
WillamBor,AndersonAfDMdEP,1,F
WillamBor,antonioguterres,1,F
WillamBor,aragon_jb,1,F
WillamBor,ArthurSapaudia,1,F
WillamBor,AubouinLouis,1,F
WillamBor,BacakMarek,3,F
WillamBor,BAM_PRESS,1,F
WillamBor,BanounHelene,2,F
WillamBor,BarneriasPierre,1,F
WillamBor,benoitm_mtl,1,F
WillamBor,BFMTV,3,F
WillamBor,BGatesIsaPyscho,3,F
WillamBor,BlackBondPtv,2,F
WillamBor,BMoon_bee,3,F
WillamBor,Bob30031583,1,F
WillamBor,caissesdegreve,2,F
WillamBor,CalliFanciulla,1,F
WillamBor,CaudeHenrion,3,F
WillamBor,cb_doge,1,F
WillamBor,CelebritesSM,1,F
WillamBor,CollinRugg,1,F
WillamBor,DavidWolfe,1,F
WillamBor,DiedSuddenly_,1,F
WillamBor,Dn641608671,2,F
WillamBor,DocteurPEB1,1,F
WillamBor,DoubleDownNews,1,F
WillamBor,Dr_Steph_GAYET,3,F
WillamBor,DrAseemMalhotra,1,F
WillamBor,DrLoupis,16,F
WillamBor,drsimonegold,1,F
WillamBor,dupontaignan,1,F
WillamBor,elonmusk,1,F
WillamBor,eric_diss,1,F
WillamBor,EricArchambaul7,1,F
WillamBor,Etienne_Chouard,3,F
WillamBor,EtienneDidoult,1,F
WillamBor,f_philippot,1,F
WillamBor,FanDeMarlene,1,F
WillamBor,france_soir,7,F
WillamBor,GuiraudInd,1,F
WillamBor,hugo_contact,1,F
WillamBor,iluminatibot,1,F
WillamBor,IsraelismFilm,1,F
WillamBor,ivan_8848,1,F
WillamBor,jacksonhinklle,2,F
WillamBor,JamesOKeefeIII,1,F
WillamBor,Jim_Jordan,1,F
WillamBor,JulieMarier2024,1,F
