type,year,month,state,dead
all,2019,08,Alabama,245
all,2019,08,Alaska,33
all,2019,08,Arizona,299
all,2019,08,Arkansas,136
all,2019,08,California,1186
all,2019,08,Colorado,228
all,2019,08,Connecticut,149
all,2019,08,Delaware,59
all,2019,08,District of Columbia,30
all,2019,08,Florida,800
all,2019,08,Georgia,420
all,2019,08,Hawaii,47
all,2019,08,Idaho,62
all,2019,08,Illinois,465
all,2019,08,Indiana,280
all,2019,08,Iowa,88
all,2019,08,Kansas,102
all,2019,08,Kentucky,217
all,2019,08,Louisiana,279
all,2019,08,Maine,57
all,2019,08,Maryland,269
all,2019,08,Massachusetts,224
all,2019,08,Michigan,364
all,2019,08,Minnesota,156
all,2019,08,Mississippi,187
all,2019,08,Missouri,297
all,2019,08,Montana,43
all,2019,08,Nebraska,48
all,2019,08,Nevada,115
all,2019,08,New Hampshire,44
all,2019,08,New Jersey,330
all,2019,08,New Mexico,131
all,2019,08,New York,559
all,2019,08,North Carolina,438
all,2019,08,North Dakota,31
all,2019,08,Ohio,551
all,2019,08,Oklahoma,182
all,2019,08,Oregon,135
all,2019,08,Pennsylvania,497
all,2019,08,Rhode Island,41
all,2019,08,South Carolina,228
all,2019,08,South Dakota,39
all,2019,08,Tennessee,323
all,2019,08,Texas,976
all,2019,08,Utah,93
all,2019,08,Vermont,18
all,2019,08,Virginia,265
all,2019,08,Washington,240
all,2019,08,West Virginia,119
all,2019,08,Wisconsin,197
all,2019,08,Wyoming,21
all,2019,09,Alabama,232
all,2019,09,Alaska,35
all,2019,09,Arizona,247
all,2019,09,Arkansas,124
all,2019,09,California,1144
all,2019,09,Colorado,192
all,2019,09,Connecticut,117
all,2019,09,Delaware,50
all,2019,09,District of Columbia,27
all,2019,09,Florida,783
all,2019,09,Georgia,395
all,2019,09,Hawaii,45
all,2019,09,Idaho,43
all,2019,09,Illinois,472
all,2019,09,Indiana,287
all,2019,09,Iowa,92
all,2019,09,Kansas,100
all,2019,09,Kentucky,212
all,2019,09,Louisiana,248
all,2019,09,Maine,39
all,2019,09,Maryland,246
all,2019,09,Massachusetts,222
all,2019,09,Michigan,349
all,2019,09,Minnesota,160
all,2019,09,Mississippi,144
all,2019,09,Missouri,296
all,2019,09,Montana,40
all,2019,09,Nebraska,59
all,2019,09,Nevada,112
all,2019,09,New Hampshire,54
all,2019,09,New Jersey,289
all,2019,09,New Mexico,141
all,2019,09,New York,535
all,2019,09,North Carolina,415
all,2019,09,North Dakota,17
all,2019,09,Ohio,488
all,2019,09,Oklahoma,181
all,2019,09,Oregon,124
all,2019,09,Pennsylvania,503
all,2019,09,Rhode Island,24
all,2019,09,South Carolina,264
all,2019,09,South Dakota,38
all,2019,09,Tennessee,312
all,2019,09,Texas,936
all,2019,09,Utah,102
all,2019,09,Vermont,15
all,2019,09,Virginia,283
all,2019,09,Washington,222
all,2019,09,West Virginia,116
all,2019,09,Wisconsin,189
all,2019,09,Wyoming,28
all,2019,10,Alabama,253
all,2019,10,Alaska,44
all,2019,10,Arizona,272
all,2019,10,Arkansas,131
all,2019,10,California,1080
all,2019,10,Colorado,195
all,2019,10,Connecticut,115
all,2019,10,Delaware,42
all,2019,10,District of Columbia,33
all,2019,10,Florida,889
all,2019,10,Georgia,406
all,2019,10,Hawaii,30
all,2019,10,Idaho,51
all,2019,10,Illinois,431
all,2019,10,Indiana,287
all,2019,10,Iowa,99
all,2019,10,Kansas,103
all,2019,10,Kentucky,224
all,2019,10,Louisiana,262
all,2019,10,Maine,67
all,2019,10,Maryland,257
all,2019,10,Massachusetts,240
all,2019,10,Michigan,390
all,2019,10,Minnesota,158
all,2019,10,Mississippi,156
all,2019,10,Missouri,258
all,2019,10,Montana,37
all,2019,10,Nebraska,57
all,2019,10,Nevada,103
all,2019,10,New Hampshire,45
all,2019,10,New Jersey,302
all,2019,10,New Mexico,122
all,2019,10,New York,555
all,2019,10,North Carolina,438
all,2019,10,North Dakota,23
all,2019,10,Ohio,523
all,2019,10,Oklahoma,167
all,2019,10,Oregon,99
all,2019,10,Pennsylvania,485
all,2019,10,Rhode Island,27
all,2019,10,South Carolina,253
all,2019,10,South Dakota,43
all,2019,10,Tennessee,350
all,2019,10,Texas,984
all,2019,10,Utah,98
all,2019,10,Vermont,24
all,2019,10,Virginia,284
all,2019,10,Washington,201
all,2019,10,West Virginia,119
all,2019,10,Wisconsin,178
all,2019,10,Wyoming,29
all,2019,11,Alabama,217
all,2019,11,Alaska,35
all,2019,11,Arizona,307
all,2019,11,Arkansas,119
all,2019,11,California,1151
all,2019,11,Colorado,182
all,2019,11,Connecticut,111
all,2019,11,Delaware,41
all,2019,11,District of Columbia,33
all,2019,11,Florida,841
all,2019,11,Georgia,373
all,2019,11,Hawaii,41
all,2019,11,Idaho,47
all,2019,11,Illinois,449
all,2019,11,Indiana,272
all,2019,11,Iowa,86
all,2019,11,Kansas,105
all,2019,11,Kentucky,206
all,2019,11,Louisiana,260
all,2019,11,Maine,50
all,2019,11,Maryland,237
all,2019,11,Massachusetts,210
all,2019,11,Michigan,405
all,2019,11,Minnesota,137
all,2019,11,Mississippi,152
all,2019,11,Missouri,272
all,2019,11,Montana,32
all,2019,11,Nebraska,43
all,2019,11,Nevada,99
all,2019,11,New Hampshire,43
all,2019,11,New Jersey,286
all,2019,11,New Mexico,129
all,2019,11,New York,508
all,2019,11,North Carolina,401
all,2019,11,North Dakota,24
all,2019,11,Ohio,540
all,2019,11,Oklahoma,169
all,2019,11,Oregon,124
all,2019,11,Pennsylvania,512
all,2019,11,Rhode Island,32
all,2019,11,South Carolina,248
all,2019,11,South Dakota,27
all,2019,11,Tennessee,339
all,2019,11,Texas,994
all,2019,11,Utah,114
all,2019,11,Vermont,21
all,2019,11,Virginia,275
all,2019,11,Washington,207
all,2019,11,West Virginia,112
all,2019,11,Wisconsin,195
all,2019,11,Wyoming,21
all,2019,12,Alabama,281
all,2019,12,Alaska,36
all,2019,12,Arizona,280
all,2019,12,Arkansas,128
all,2019,12,California,1187
all,2019,12,Colorado,251
all,2019,12,Connecticut,112
all,2019,12,Delaware,68
all,2019,12,District of Columbia,33
all,2019,12,Florida,857
all,2019,12,Georgia,405
all,2019,12,Hawaii,57
all,2019,12,Idaho,60
all,2019,12,Illinois,428
all,2019,12,Indiana,292
all,2019,12,Iowa,93
all,2019,12,Kansas,99
all,2019,12,Kentucky,235
all,2019,12,Louisiana,297
all,2019,12,Maine,34
all,2019,12,Maryland,261
all,2019,12,Massachusetts,236
all,2019,12,Michigan,362
all,2019,12,Minnesota,165
all,2019,12,Mississippi,178
all,2019,12,Missouri,313
all,2019,12,Montana,38
all,2019,12,Nebraska,50
all,2019,12,Nevada,108
all,2019,12,New Hampshire,58
all,2019,12,New Jersey,324
all,2019,12,New Mexico,131
all,2019,12,New York,567
all,2019,12,North Carolina,426
all,2019,12,North Dakota,38
all,2019,12,Ohio,579
all,2019,12,Oklahoma,181
all,2019,12,Oregon,123
all,2019,12,Pennsylvania,535
all,2019,12,Rhode Island,48
all,2019,12,South Carolina,248
all,2019,12,South Dakota,36
all,2019,12,Tennessee,384
all,2019,12,Texas,998
all,2019,12,Utah,105
all,2019,12,Vermont,21
all,2019,12,Virginia,294
all,2019,12,Washington,240
all,2019,12,West Virginia,112
all,2019,12,Wisconsin,165
all,2019,12,Wyoming,25
all,2020,01,Alabama,219
all,2020,01,Alaska,40
all,2020,01,Arizona,320
all,2020,01,Arkansas,154
all,2020,01,California,1259
all,2020,01,Colorado,216
all,2020,01,Connecticut,140
all,2020,01,Delaware,45
all,2020,01,District of Columbia,36
all,2020,01,Florida,868
all,2020,01,Georgia,416
all,2020,01,Hawaii,45
all,2020,01,Idaho,49
all,2020,01,Illinois,476
all,2020,01,Indiana,323
all,2020,01,Iowa,82
all,2020,01,Kansas,111
all,2020,01,Kentucky,227
all,2020,01,Louisiana,267
all,2020,01,Maine,65
all,2020,01,Maryland,264
all,2020,01,Massachusetts,217
all,2020,01,Michigan,353
all,2020,01,Minnesota,169
all,2020,01,Mississippi,165
all,2020,01,Missouri,281
all,2020,01,Montana,41
all,2020,01,Nebraska,52
all,2020,01,Nevada,126
all,2020,01,New Hampshire,47
all,2020,01,New Jersey,306
all,2020,01,New Mexico,125
all,2020,01,New York,614
all,2020,01,North Carolina,429
all,2020,01,North Dakota,33
all,2020,01,Ohio,524
all,2020,01,Oklahoma,186
all,2020,01,Oregon,143
all,2020,01,Pennsylvania,542
all,2020,01,Rhode Island,30
all,2020,01,South Carolina,257
all,2020,01,South Dakota,27
all,2020,01,Tennessee,397
all,2020,01,Texas,1016
all,2020,01,Utah,110
all,2020,01,Vermont,22
all,2020,01,Virginia,339
all,2020,01,Washington,262
all,2020,01,West Virginia,119
all,2020,01,Wisconsin,170
all,2020,01,Wyoming,16
all,2020,02,Alabama,249
all,2020,02,Alaska,32
all,2020,02,Arizona,293
all,2020,02,Arkansas,150
all,2020,02,California,1198
all,2020,02,Colorado,216
all,2020,02,Connecticut,121
all,2020,02,Delaware,46
all,2020,02,District of Columbia,35
all,2020,02,Florida,802
all,2020,02,Georgia,392
all,2020,02,Hawaii,36
all,2020,02,Idaho,50
all,2020,02,Illinois,429
all,2020,02,Indiana,270
all,2020,02,Iowa,91
all,2020,02,Kansas,91
all,2020,02,Kentucky,241
all,2020,02,Louisiana,244
all,2020,02,Maine,55
all,2020,02,Maryland,240
all,2020,02,Massachusetts,223
all,2020,02,Michigan,348
all,2020,02,Minnesota,156
all,2020,02,Mississippi,189
all,2020,02,Missouri,303
all,2020,02,Montana,29
all,2020,02,Nebraska,47
all,2020,02,Nevada,116
all,2020,02,New Hampshire,46
all,2020,02,New Jersey,280
all,2020,02,New Mexico,106
all,2020,02,New York,552
all,2020,02,North Carolina,419
all,2020,02,North Dakota,31
all,2020,02,Ohio,501
all,2020,02,Oklahoma,165
all,2020,02,Oregon,114
all,2020,02,Pennsylvania,466
all,2020,02,Rhode Island,29
all,2020,02,South Carolina,235
all,2020,02,South Dakota,32
all,2020,02,Tennessee,336
all,2020,02,Texas,932
all,2020,02,Utah,95
all,2020,02,Vermont,21
all,2020,02,Virginia,285
all,2020,02,Washington,221
all,2020,02,West Virginia,119
all,2020,02,Wisconsin,200
all,2020,02,Wyoming,27
all,2020,03,Alabama,285
all,2020,03,Alaska,40
all,2020,03,Arizona,306
all,2020,03,Arkansas,147
all,2020,03,California,1230
all,2020,03,Colorado,227
all,2020,03,Connecticut,136
all,2020,03,Delaware,39
all,2020,03,District of Columbia,31
all,2020,03,Florida,957
all,2020,03,Georgia,461
all,2020,03,Hawaii,25
all,2020,03,Idaho,64
all,2020,03,Illinois,466
all,2020,03,Indiana,310
all,2020,03,Iowa,101
all,2020,03,Kansas,130
all,2020,03,Kentucky,241
all,2020,03,Louisiana,268
all,2020,03,Maine,61
all,2020,03,Maryland,266
all,2020,03,Massachusetts,246
all,2020,03,Michigan,425
all,2020,03,Minnesota,196
all,2020,03,Mississippi,176
all,2020,03,Missouri,325
all,2020,03,Montana,52
all,2020,03,Nebraska,61
all,2020,03,Nevada,105
all,2020,03,New Hampshire,56
all,2020,03,New Jersey,360
all,2020,03,New Mexico,129
all,2020,03,New York,780
all,2020,03,North Carolina,494
all,2020,03,North Dakota,33
all,2020,03,Ohio,598
all,2020,03,Oklahoma,197
all,2020,03,Oregon,138
all,2020,03,Pennsylvania,532
all,2020,03,Rhode Island,36
all,2020,03,South Carolina,296
all,2020,03,South Dakota,32
all,2020,03,Tennessee,383
all,2020,03,Texas,1011
all,2020,03,Utah,116
all,2020,03,Vermont,21
all,2020,03,Virginia,317
all,2020,03,Washington,244
all,2020,03,West Virginia,105
all,2020,03,Wisconsin,199
all,2020,03,Wyoming,33
all,2020,04,Alabama,282
all,2020,04,Alaska,30
all,2020,04,Arizona,303
all,2020,04,Arkansas,162
all,2020,04,California,1260
all,2020,04,Colorado,274
all,2020,04,Connecticut,152
all,2020,04,Delaware,58
all,2020,04,District of Columbia,53
all,2020,04,Florida,959
all,2020,04,Georgia,499
all,2020,04,Hawaii,29
all,2020,04,Idaho,52
all,2020,04,Illinois,615
all,2020,04,Indiana,322
all,2020,04,Iowa,97
all,2020,04,Kansas,98
all,2020,04,Kentucky,304
all,2020,04,Louisiana,346
all,2020,04,Maine,51
all,2020,04,Maryland,309
all,2020,04,Massachusetts,289
all,2020,04,Michigan,516
all,2020,04,Minnesota,177
all,2020,04,Mississippi,200
all,2020,04,Missouri,335
all,2020,04,Montana,45
all,2020,04,Nebraska,58
all,2020,04,Nevada,154
all,2020,04,New Hampshire,43
all,2020,04,New Jersey,572
all,2020,04,New Mexico,146
all,2020,04,New York,1306
all,2020,04,North Carolina,523
all,2020,04,North Dakota,36
all,2020,04,Ohio,619
all,2020,04,Oklahoma,196
all,2020,04,Oregon,119
all,2020,04,Pennsylvania,590
all,2020,04,Rhode Island,36
all,2020,04,South Carolina,267
all,2020,04,South Dakota,39
all,2020,04,Tennessee,412
all,2020,04,Texas,1078
all,2020,04,Utah,103
all,2020,04,Vermont,30
all,2020,04,Virginia,352
all,2020,04,Washington,259
all,2020,04,West Virginia,142
all,2020,04,Wisconsin,202
all,2020,04,Wyoming,26
all,2020,05,Alabama,339
all,2020,05,Alaska,50
all,2020,05,Arizona,418
all,2020,05,Arkansas,188
all,2020,05,California,1390
all,2020,05,Colorado,275
all,2020,05,Connecticut,131
all,2020,05,Delaware,62
all,2020,05,District of Columbia,38
all,2020,05,Florida,1023
all,2020,05,Georgia,544
all,2020,05,Hawaii,57
all,2020,05,Idaho,65
all,2020,05,Illinois,646
all,2020,05,Indiana,408
all,2020,05,Iowa,132
all,2020,05,Kansas,111
all,2020,05,Kentucky,351
all,2020,05,Louisiana,343
all,2020,05,Maine,44
all,2020,05,Maryland,385
all,2020,05,Massachusetts,267
all,2020,05,Michigan,471
all,2020,05,Minnesota,188
all,2020,05,Mississippi,213
all,2020,05,Missouri,363
all,2020,05,Montana,39
all,2020,05,Nebraska,69
all,2020,05,Nevada,136
all,2020,05,New Hampshire,49
all,2020,05,New Jersey,433
all,2020,05,New Mexico,170
all,2020,05,New York,861
all,2020,05,North Carolina,604
all,2020,05,North Dakota,36
all,2020,05,Ohio,691
all,2020,05,Oklahoma,187
all,2020,05,Oregon,149
all,2020,05,Pennsylvania,620
all,2020,05,Rhode Island,49
all,2020,05,South Carolina,291
all,2020,05,South Dakota,40
all,2020,05,Tennessee,484
all,2020,05,Texas,1202
all,2020,05,Utah,107
all,2020,05,Vermont,25
all,2020,05,Virginia,376
all,2020,05,Washington,256
all,2020,05,West Virginia,163
all,2020,05,Wisconsin,255
all,2020,05,Wyoming,27
all,2020,06,Alabama,323
all,2020,06,Alaska,39
all,2020,06,Arizona,463
all,2020,06,Arkansas,201
all,2020,06,California,1448
all,2020,06,Colorado,262
all,2020,06,Connecticut,139
all,2020,06,Delaware,48
all,2020,06,District of Columbia,40
all,2020,06,Florida,1016
all,2020,06,Georgia,507
all,2020,06,Hawaii,40
all,2020,06,Idaho,53
all,2020,06,Illinois,589
all,2020,06,Indiana,370
all,2020,06,Iowa,117
all,2020,06,Kansas,129
all,2020,06,Kentucky,262
all,2020,06,Louisiana,313
all,2020,06,Maine,57
all,2020,06,Maryland,317
all,2020,06,Massachusetts,261
all,2020,06,Michigan,477
all,2020,06,Minnesota,185
all,2020,06,Mississippi,222
all,2020,06,Missouri,327
all,2020,06,Montana,55
all,2020,06,Nebraska,62
all,2020,06,Nevada,122
all,2020,06,New Hampshire,35
all,2020,06,New Jersey,354
all,2020,06,New Mexico,166
all,2020,06,New York,687
all,2020,06,North Carolina,563
all,2020,06,North Dakota,39
all,2020,06,Ohio,631
all,2020,06,Oklahoma,207
all,2020,06,Oregon,140
all,2020,06,Pennsylvania,610
all,2020,06,Rhode Island,39
all,2020,06,South Carolina,326
all,2020,06,South Dakota,42
all,2020,06,Tennessee,503
all,2020,06,Texas,1256
all,2020,06,Utah,125
all,2020,06,Vermont,15
all,2020,06,Virginia,326
all,2020,06,Washington,281
all,2020,06,West Virginia,126
all,2020,06,Wisconsin,225
all,2020,06,Wyoming,27
all,2020,07,Alabama,319
all,2020,07,Alaska,49
all,2020,07,Arizona,566
all,2020,07,Arkansas,181
all,2020,07,California,1718
all,2020,07,Colorado,284
all,2020,07,Connecticut,152
all,2020,07,Delaware,54
all,2020,07,District of Columbia,35
all,2020,07,Florida,1140
all,2020,07,Georgia,668
all,2020,07,Hawaii,45
all,2020,07,Idaho,67
all,2020,07,Illinois,570
all,2020,07,Indiana,412
all,2020,07,Iowa,106
all,2020,07,Kansas,128
all,2020,07,Kentucky,322
all,2020,07,Louisiana,373
all,2020,07,Maine,64
all,2020,07,Maryland,309
all,2020,07,Massachusetts,267
all,2020,07,Michigan,474
all,2020,07,Minnesota,198
all,2020,07,Mississippi,238
all,2020,07,Missouri,393
all,2020,07,Montana,44
all,2020,07,Nebraska,65
all,2020,07,Nevada,169
all,2020,07,New Hampshire,61
all,2020,07,New Jersey,307
all,2020,07,New Mexico,193
all,2020,07,New York,704
all,2020,07,North Carolina,553
all,2020,07,North Dakota,35
all,2020,07,Ohio,679
all,2020,07,Oklahoma,217
all,2020,07,Oregon,161
all,2020,07,Pennsylvania,658
all,2020,07,Rhode Island,46
all,2020,07,South Carolina,319
all,2020,07,South Dakota,43
all,2020,07,Tennessee,498
all,2020,07,Texas,1567
all,2020,07,Utah,157
all,2020,07,Vermont,21
all,2020,07,Virginia,389
all,2020,07,Washington,308
all,2020,07,West Virginia,134
all,2020,07,Wisconsin,258
all,2020,07,Wyoming,36
all,2020,08,Alabama,355
all,2020,08,Alaska,44
all,2020,08,Arizona,469
all,2020,08,Arkansas,168
all,2020,08,California,1734
all,2020,08,Colorado,302
all,2020,08,Connecticut,125
all,2020,08,Delaware,55
all,2020,08,District of Columbia,36
all,2020,08,Florida,1078
all,2020,08,Georgia,599
all,2020,08,Hawaii,54
all,2020,08,Idaho,69
all,2020,08,Illinois,522
all,2020,08,Indiana,344
all,2020,08,Iowa,111
all,2020,08,Kansas,117
all,2020,08,Kentucky,306
all,2020,08,Louisiana,338
all,2020,08,Maine,58
all,2020,08,Maryland,339
all,2020,08,Massachusetts,268
all,2020,08,Michigan,465
all,2020,08,Minnesota,213
all,2020,08,Mississippi,289
all,2020,08,Missouri,357
all,2020,08,Montana,47
all,2020,08,Nebraska,67
all,2020,08,Nevada,152
all,2020,08,New Hampshire,45
all,2020,08,New Jersey,343
all,2020,08,New Mexico,188
all,2020,08,New York,719
all,2020,08,North Carolina,551
all,2020,08,North Dakota,38
all,2020,08,Ohio,636
all,2020,08,Oklahoma,215
all,2020,08,Oregon,170
all,2020,08,Pennsylvania,547
all,2020,08,Rhode Island,38
all,2020,08,South Carolina,336
all,2020,08,South Dakota,58
all,2020,08,Tennessee,485
all,2020,08,Texas,1435
all,2020,08,Utah,123
all,2020,08,Vermont,33
all,2020,08,Virginia,393
all,2020,08,Washington,271
all,2020,08,West Virginia,134
all,2020,08,Wisconsin,231
all,2020,08,Wyoming,34
all,2020,09,Alabama,279
all,2020,09,Alaska,55
all,2020,09,Arizona,402
all,2020,09,Arkansas,180
all,2020,09,California,1496
all,2020,09,Colorado,276
all,2020,09,Connecticut,147
all,2020,09,Delaware,41
all,2020,09,District of Columbia,39
all,2020,09,Florida,1009
all,2020,09,Georgia,484
all,2020,09,Hawaii,52
all,2020,09,Idaho,68
all,2020,09,Illinois,520
all,2020,09,Indiana,315
all,2020,09,Iowa,103
all,2020,09,Kansas,119
all,2020,09,Kentucky,298
all,2020,09,Louisiana,309
all,2020,09,Maine,54
all,2020,09,Maryland,305
all,2020,09,Massachusetts,250
all,2020,09,Michigan,460
all,2020,09,Minnesota,183
all,2020,09,Mississippi,192
all,2020,09,Missouri,294
all,2020,09,Montana,46
all,2020,09,Nebraska,56
all,2020,09,Nevada,131
all,2020,09,New Hampshire,45
all,2020,09,New Jersey,316
all,2020,09,New Mexico,170
all,2020,09,New York,684
all,2020,09,North Carolina,475
all,2020,09,North Dakota,32
all,2020,09,Ohio,590
all,2020,09,Oklahoma,202
all,2020,09,Oregon,149
all,2020,09,Pennsylvania,611
all,2020,09,Rhode Island,36
all,2020,09,South Carolina,312
all,2020,09,South Dakota,49
all,2020,09,Tennessee,435
all,2020,09,Texas,1177
all,2020,09,Utah,120
all,2020,09,Vermont,29
all,2020,09,Virginia,327
all,2020,09,Washington,262
all,2020,09,West Virginia,144
all,2020,09,Wisconsin,223
all,2020,09,Wyoming,34
all,2020,10,Alabama,268
all,2020,10,Alaska,51
all,2020,10,Arizona,378
all,2020,10,Arkansas,180
all,2020,10,California,1515
all,2020,10,Colorado,224
all,2020,10,Connecticut,134
all,2020,10,Delaware,40
all,2020,10,District of Columbia,43
all,2020,10,Florida,987
all,2020,10,Georgia,541
all,2020,10,Hawaii,44
all,2020,10,Idaho,76
all,2020,10,Illinois,507
all,2020,10,Indiana,392
all,2020,10,Iowa,123
all,2020,10,Kansas,104
all,2020,10,Kentucky,319
all,2020,10,Louisiana,317
all,2020,10,Maine,48
all,2020,10,Maryland,321
all,2020,10,Massachusetts,242
all,2020,10,Michigan,486
all,2020,10,Minnesota,195
all,2020,10,Mississippi,218
all,2020,10,Missouri,346
all,2020,10,Montana,59
all,2020,10,Nebraska,70
all,2020,10,Nevada,147
all,2020,10,New Hampshire,47
all,2020,10,New Jersey,315
all,2020,10,New Mexico,168
all,2020,10,New York,692
all,2020,10,North Carolina,482
all,2020,10,North Dakota,36
all,2020,10,Ohio,622
all,2020,10,Oklahoma,210
all,2020,10,Oregon,167
all,2020,10,Pennsylvania,541
all,2020,10,Rhode Island,36
all,2020,10,South Carolina,310
all,2020,10,South Dakota,36
all,2020,10,Tennessee,430
all,2020,10,Texas,1202
all,2020,10,Utah,128
all,2020,10,Vermont,29
all,2020,10,Virginia,383
all,2020,10,Washington,264
all,2020,10,West Virginia,120
all,2020,10,Wisconsin,222
all,2020,10,Wyoming,28
all,2020,11,Alabama,329
all,2020,11,Alaska,44
all,2020,11,Arizona,371
all,2020,11,Arkansas,174
all,2020,11,California,1503
all,2020,11,Colorado,267
all,2020,11,Connecticut,151
all,2020,11,Delaware,41
all,2020,11,District of Columbia,37
all,2020,11,Florida,990
all,2020,11,Georgia,505
all,2020,11,Hawaii,34
all,2020,11,Idaho,70
all,2020,11,Illinois,551
all,2020,11,Indiana,369
all,2020,11,Iowa,124
all,2020,11,Kansas,109
all,2020,11,Kentucky,291
all,2020,11,Louisiana,320
all,2020,11,Maine,47
all,2020,11,Maryland,311
all,2020,11,Massachusetts,253
all,2020,11,Michigan,430
all,2020,11,Minnesota,184
all,2020,11,Mississippi,211
all,2020,11,Missouri,336
all,2020,11,Montana,65
all,2020,11,Nebraska,65
all,2020,11,Nevada,146
all,2020,11,New Hampshire,54
all,2020,11,New Jersey,340
all,2020,11,New Mexico,210
all,2020,11,New York,655
all,2020,11,North Carolina,538
all,2020,11,North Dakota,46
all,2020,11,Ohio,652
all,2020,11,Oklahoma,235
all,2020,11,Oregon,153
all,2020,11,Pennsylvania,576
