year,q,age,pop
2020,2,28,78680
2020,2,29,79230
2020,2,30,76770
2020,2,31,75080
2020,2,32,73520
2020,2,33,70140
2020,2,34,68720
2020,2,35,67830
2020,2,36,66900
2020,2,37,66300
2020,2,38,64420
2020,2,39,63580
2020,2,40,62530
2020,2,41,60900
2020,2,42,60350
2020,2,43,60430
2020,2,44,61130
2020,2,45,63350
2020,2,46,65120
2020,2,47,67690
2020,2,48,68690
2020,2,49,67590
2020,2,50,66700
2020,2,51,66050
2020,2,52,64240
2020,2,53,63230
2020,2,54,63520
2020,2,55,64680
2020,2,56,66090
2020,2,57,66170
2020,2,58,64680
2020,2,59,62570
2020,2,60,60650
2020,2,61,58800
2020,2,62,57120
2020,2,63,55240
2020,2,64,53650
2020,2,65,52070
2020,2,66,49900
2020,2,67,48850
2020,2,68,47000
2020,2,69,46140
2020,2,70,45030
2020,2,71,44190
2020,2,72,43770
2020,2,73,39680
2020,2,74,34880
2020,2,75,32000
2020,2,76,28770
2020,2,77,28240
2020,2,78,28370
2020,2,79,26220
2020,2,80,23030
2020,2,81,20730
2020,2,82,18570
2020,2,83,16680
2020,2,84,14740
2020,2,85,13690
2020,2,86,12140
2020,2,87,10800
2020,2,88,9740
2020,2,89,8720
2020,2,90,7320
2020,2,91,5910
2020,2,92,4790
2020,2,93,3830
2020,2,94,2990
2020,2,95,7420
2020,3,0,59730
2020,3,1,59860
2020,3,2,61020
2020,3,3,62580
2020,3,4,63000
2020,3,5,63900
2020,3,6,64140
2020,3,7,66550
2020,3,8,66570
2020,3,9,67660
2020,3,10,67720
2020,3,11,67340
2020,3,12,67180
2020,3,13,64810
2020,3,14,62600
2020,3,15,62400
2020,3,16,62680
2020,3,17,62760
2020,3,18,63820
2020,3,19,66360
2020,3,20,66220
2020,3,21,65560
2020,3,22,67600
2020,3,23,68770
2020,3,24,70930
2020,3,25,72240
2020,3,26,73980
2020,3,27,77300
2020,3,28,79070
2020,3,29,79920
2020,3,30,78120
2020,3,31,75820
2020,3,32,74690
2020,3,33,71180
2020,3,34,69380
2020,3,35,68420
2020,3,36,67470
2020,3,37,66910
2020,3,38,65130
2020,3,39,64080
2020,3,40,63070
2020,3,41,61600
2020,3,42,60490
2020,3,43,60700
2020,3,44,60880
2020,3,45,62990
2020,3,46,64810
2020,3,47,67200
2020,3,48,68660
2020,3,49,68220
2020,3,50,66800
2020,3,51,66500
2020,3,52,64690
2020,3,53,63490
2020,3,54,63430
2020,3,55,64420
2020,3,56,65860
2020,3,57,66490
2020,3,58,65160
2020,3,59,63260
2020,3,60,61060
2020,3,61,59500
2020,3,62,57620
2020,3,63,55750
2020,3,64,54150
2020,3,65,52590
2020,3,66,50460
2020,3,67,49160
2020,3,68,47430
2020,3,69,46280
2020,3,70,45300
2020,3,71,44250
2020,3,72,43840
2020,3,73,41270
2020,3,74,35500
2020,3,75,32520
2020,3,76,29620
2020,3,77,27630
2020,3,78,28520
2020,3,79,26690
2020,3,80,23600
2020,3,81,21030
2020,3,82,18890
2020,3,83,16900
2020,3,84,14920
2020,3,85,13720
2020,3,86,12260
2020,3,87,10840
2020,3,88,9690
2020,3,89,8750
2020,3,90,7390
2020,3,91,6000
2020,3,92,4810
2020,3,93,3890
2020,3,94,2990
2020,3,95,7550
2020,4,0,59470
2020,4,1,60100
2020,4,2,60800
2020,4,3,62410
2020,4,4,63150
2020,4,5,63910
2020,4,6,64090
2020,4,7,66140
2020,4,8,66820
2020,4,9,67470
2020,4,10,68070
2020,4,11,67420
2020,4,12,67510
2020,4,13,65720
2020,4,14,63100
2020,4,15,62430
2020,4,16,62840
2020,4,17,62770
2020,4,18,63410
2020,4,19,65940
2020,4,20,66700
2020,4,21,65560
2020,4,22,67340
2020,4,23,68630
2020,4,24,70740
2020,4,25,72340
2020,4,26,73690
2020,4,27,76900
2020,4,28,79190
2020,4,29,80200
2020,4,30,79180
2020,4,31,76500
2020,4,32,75510
2020,4,33,72250
2020,4,34,69950
2020,4,35,68930
2020,4,36,67930
2020,4,37,67290
2020,4,38,65850
2020,4,39,64450
2020,4,40,63570
2020,4,41,62200
2020,4,42,60740
2020,4,43,60840
2020,4,44,60760
2020,4,45,62590
2020,4,46,64490
2020,4,47,66590
2020,4,48,68550
2020,4,49,68660
2020,4,50,67010
2020,4,51,66790
2020,4,52,65190
2020,4,53,63760
2020,4,54,63360
2020,4,55,64120
2020,4,56,65540
2020,4,57,66620
2020,4,58,65580
2020,4,59,63820
2020,4,60,61580
2020,4,61,59990
2020,4,62,58050
2020,4,63,56230
2020,4,64,54600
2020,4,65,53020
2020,4,66,51030
2020,4,67,49340
2020,4,68,47890
2020,4,69,46380
2020,4,70,45530
2020,4,71,44340
2020,4,72,43830
2020,4,73,42440
2020,4,74,36380
2020,4,75,33100
2020,4,76,30390
2020,4,77,27330
2020,4,78,28460
2020,4,79,27040
2020,4,80,24160
2020,4,81,21380
2020,4,82,19220
2020,4,83,17100
2020,4,84,15200
2020,4,85,13680
2020,4,86,12420
2020,4,87,10900
2020,4,88,9670
2020,4,89,8740
2020,4,90,7490
2020,4,91,6110
2020,4,92,4840
2020,4,93,3930
2020,4,94,3020
2020,4,95,7680
2021,1,0,59310
2021,1,1,60250
2021,1,2,60510
2021,1,3,62180
2021,1,4,63230
2021,1,5,63740
2021,1,6,64210
2021,1,7,65440
2021,1,8,67110
2021,1,9,67180
2021,1,10,68240
2021,1,11,67520
2021,1,12,67670
2021,1,13,66530
2021,1,14,63650
2021,1,15,62470
2021,1,16,62900
2021,1,17,62770
2021,1,18,63030
2021,1,19,65210
2021,1,20,66880
2021,1,21,65700
2021,1,22,66710
2021,1,23,68340
2021,1,24,70200
2021,1,25,72070
2021,1,26,73230
2021,1,27,76090
2021,1,28,78880
2021,1,29,80040
2021,1,30,79890
2021,1,31,77090
2021,1,32,75890
2021,1,33,73360
2021,1,34,70430
2021,1,35,69260
2021,1,36,68280
2021,1,37,67450
2021,1,38,66510
2021,1,39,64720
2021,1,40,63930
2021,1,41,62720
2021,1,42,61020
2021,1,43,60850
2021,1,44,60780
2021,1,45,62040
2021,1,46,64130
2021,1,47,65950
2021,1,48,68320
2021,1,49,68860
2021,1,50,67320
2021,1,51,66860
2021,1,52,65730
2021,1,53,64030
2021,1,54,63270
2021,1,55,63830
2021,1,56,65160
2021,1,57,66460
2021,1,58,65960
2021,1,59,64230
2021,1,60,62100
2021,1,61,60340
2021,1,62,58380
2021,1,63,56670
2021,1,64,54940
2021,1,65,53320
2021,1,66,51540
2021,1,67,49430
2021,1,68,48300
2021,1,69,46450
2021,1,70,45700
2021,1,71,44400
2021,1,72,43790
2021,1,73,43000
2021,1,74,37610
2021,1,75,33690
2021,1,76,30970
2021,1,77,27470
2021,1,78,28100
2021,1,79,27320
2021,1,80,24740
2021,1,81,21730
2021,1,82,19520
2021,1,83,17350
2021,1,84,15470
2021,1,85,13650
2021,1,86,12580
2021,1,87,10980
2021,1,88,9680
2021,1,89,8680
2021,1,90,7580
2021,1,91,6210
2021,1,92,4900
2021,1,93,3940
2021,1,94,3060
2021,1,95,7820
2021,2,0,59500
2021,2,1,60200
2021,2,2,60320
2021,2,3,61890
2021,2,4,63220
2021,2,5,63530
2021,2,6,64290
2021,2,7,64870
2021,2,8,67140
2021,2,9,66980
2021,2,10,68190
2021,2,11,67760
2021,2,12,67680
2021,2,13,67120
2021,2,14,64300
2021,2,15,62590
2021,2,16,62830
2021,2,17,62720
2021,2,18,62720
2021,2,19,64370
2021,2,20,66630
2021,2,21,65880
2021,2,22,65910
2021,2,23,67940
2021,2,24,69360
2021,2,25,71520
2021,2,26,72680
2021,2,27,75030
2021,2,28,78200
2021,2,29,79660
2021,2,30,80220
2021,2,31,77670
2021,2,32,76030
2021,2,33,74360
2021,2,34,70920
2021,2,35,69530
2021,2,36,68510
2021,2,37,67610
2021,2,38,66960
2021,2,39,65060
2021,2,40,64190
2021,2,41,63120
2021,2,42,61400
2021,2,43,60800
2021,2,44,60870
2021,2,45,61490
2021,2,46,63680
2021,2,47,65410
2021,2,48,67900
2021,2,49,68880
2021,2,50,67760
2021,2,51,66840
2021,2,52,66160
2021,2,53,64300
2021,2,54,63270
2021,2,55,63560
2021,2,56,64700
2021,2,57,66130
2021,2,58,66190
2021,2,59,64610
2021,2,60,62540
2021,2,61,60590
2021,2,62,58750
2021,2,63,57060
2021,2,64,55190
2021,2,65,53590
2021,2,66,51900
2021,2,67,49630
2021,2,68,48550
2021,2,69,46630
2021,2,70,45730
2021,2,71,44540
2021,2,72,43680
2021,2,73,43190
2021,2,74,39080
2021,2,75,34240
2021,2,76,31380
2021,2,77,28090
2021,2,78,27450
2021,2,79,27540
2021,2,80,25300
2021,2,81,22120
2021,2,82,19820
2021,2,83,17610
2021,2,84,15690
2021,2,85,13710
2021,2,86,12670
2021,2,87,11080
2021,2,88,9700
2021,2,89,8620
2021,2,90,7650
2021,2,91,6300
2021,2,92,4980
2021,2,93,3950
2021,2,94,3100
2021,2,95,7940
2021,3,0,59990
2021,3,1,60000
2021,3,2,60310
2021,3,3,61570
2021,3,4,63070
2021,3,5,63440
2021,3,6,64260
2021,3,7,64530
2021,3,8,66930
2021,3,9,66910
2021,3,10,68000
2021,3,11,68050
2021,3,12,67680
2021,3,13,67500
2021,3,14,65070
2021,3,15,62880
2021,3,16,62680
2021,3,17,62750
2021,3,18,62490
2021,3,19,63640
2021,3,20,66110
2021,3,21,66040
2021,3,22,65320
2021,3,23,67390
2021,3,24,68630
2021,3,25,70790
2021,3,26,72150
2021,3,27,74000
2021,3,28,77350
2021,3,29,79220
2021,3,30,80190
2021,3,31,78340
2021,3,32,76190
2021,3,33,75080
2021,3,34,71580
2021,3,35,69800
2021,3,36,68750
2021,3,37,67820
2021,3,38,67270
2021,3,39,65490
2021,3,40,64440
2021,3,41,63420
2021,3,42,61880
2021,3,43,60750
2021,3,44,60970
2021,3,45,61070
2021,3,46,63170
2021,3,47,64940
2021,3,48,67310
2021,3,49,68740
2021,3,50,68280
2021,3,51,66800
2021,3,52,66480
2021,3,53,64610
2021,3,54,63390
2021,3,55,63310
2021,3,56,64270
2021,3,57,65700
2021,3,58,66300
2021,3,59,64920
2021,3,60,63040
2021,3,61,60770
2021,3,62,59190
2021,3,63,57330
2021,3,64,55470
2021,3,65,53850
2021,3,66,52180
2021,3,67,49970
2021,3,68,48680
2021,3,69,46880
2021,3,70,45730
2021,3,71,44670
2021,3,72,43590
2021,3,73,43140
2021,3,74,40540
2021,3,75,34770
2021,3,76,31820
2021,3,77,28880
2021,3,78,26810
2021,3,79,27640
2021,3,80,25720
2021,3,81,22650
2021,3,82,20060
2021,3,83,17900
2021,3,84,15870
2021,3,85,13870
2021,3,86,12690
2021,3,87,11190
2021,3,88,9740
2021,3,89,8580
2021,3,90,7660
2021,3,91,6360
2021,3,92,5060
2021,3,93,3960
2021,3,94,3140
2021,3,95,8050
2021,4,0,60690
2021,4,1,59680
2021,4,2,60460
2021,4,3,61230
2021,4,4,62780
2021,4,5,63470
2021,4,6,64150
2021,4,7,64360
2021,4,8,66400
2021,4,9,67030
2021,4,10,67690
2021,4,11,68280
2021,4,12,67640
2021,4,13,67740
2021,4,14,65880
2021,4,15,63260
2021,4,16,62560
2021,4,17,62810
2021,4,18,62370
2021,4,19,62950
2021,4,20,65400
2021,4,21,66200
2021,4,22,65000
2021,4,23,66700
2021,4,24,67970
2021,4,25,70010
2021,4,26,71630
2021,4,27,73080
2021,4,28,76320
2021,4,29,78750
2021,4,30,79920
2021,4,31,78940
2021,4,32,76440
2021,4,33,75570
2021,4,34,72370
2021,4,35,70130
2021,4,36,69020
2021,4,37,68020
2021,4,38,67410
2021,4,39,66000
2021,4,40,64610
2021,4,41,63730
2021,4,42,62310
2021,4,43,60850
2021,4,44,60960
2021,4,45,60820
2021,4,46,62640
2021,4,47,64480
2021,4,48,66600
2021,4,49,68540
2021,4,50,68620
2021,4,51,66900
2021,4,52,66650
2021,4,53,64990
2021,4,54,63550
2021,4,55,63100
2021,4,56,63820
2021,4,57,65230
2021,4,58,66260
2021,4,59,65200
2021,4,60,63430
2021,4,61,61120
2021,4,62,59490
2021,4,63,57560
2021,4,64,55760
2021,4,65,54100
2021,4,66,52410
2021,4,67,50360
2021,4,68,48710
2021,4,69,47210
2021,4,70,45700
2021,4,71,44790
2021,4,72,43550
2021,4,73,43030
2021,4,74,41590
2021,4,75,35560
2021,4,76,32310
2021,4,77,29580
2021,4,78,26470
2021,4,79,27540
2021,4,80,26040
2021,4,81,23170
2021,4,82,20350
2021,4,83,18180
2021,4,84,16030
2021,4,85,14120
2021,4,86,12630
2021,4,87,11330
2021,4,88,9790
2021,4,89,8560
2021,4,90,7620
2021,4,91,6420
2021,4,92,5140
2021,4,93,3980
2021,4,94,3160
2021,4,95,8150
2022,1,0,61360
2022,1,1,59450
2022,1,2,60570
2022,1,3,60880
2022,1,4,62500
2022,1,5,63470
2022,1,6,63930
2022,1,7,64410
2022,1,8,65640
2022,1,9,67260
2022,1,10,67350
2022,1,11,68390
2022,1,12,67670
2022,1,13,67830
2022,1,14,66640
2022,1,15,63770
2022,1,16,62540
2022,1,17,62830
2022,1,18,62320
2022,1,19,62400
2022,1,20,64560
2022,1,21,66220
2022,1,22,64980
2022,1,23,65850
2022,1,24,67410
2022,1,25,69160
2022,1,26,71020
2022,1,27,72290
2022,1,28,75160
2022,1,29,78080
2022,1,30,79470
2022,1,31,79420
2022,1,32,76780
2022,1,33,75760
2022,1,34,73310
2022,1,35,70490
2022,1,36,69240
2022,1,37,68240
2022,1,38,67420
2022,1,39,66530
2022,1,40,64770
2022,1,41,63950
2022,1,42,62730
2022,1,43,61030
2022,1,44,60870
2022,1,45,60750
2022,1,46,62000
2022,1,47,64030
2022,1,48,65880
2022,1,49,68240
2022,1,50,68740
2022,1,51,67140
2022,1,52,66640
2022,1,53,65450
2022,1,54,63730
2022,1,55,62950
2022,1,56,63450
2022,1,57,64770
2022,1,58,65990
2022,1,59,65520
2022,1,60,63750
2022,1,61,61560
2022,1,62,59740
2022,1,63,57790
2022,1,64,56110
2022,1,65,54350
2022,1,66,52610
2022,1,67,50770
2022,1,68,48720
2022,1,69,47550
2022,1,70,45720
2022,1,71,44900
2022,1,72,43550
2022,1,73,42930
2022,1,74,42090
2022,1,75,36720
2022,1,76,32830
2022,1,77,30120
2022,1,78,26580
2022,1,79,27150
2022,1,80,26300
2022,1,81,23700
2022,1,82,20670
2022,1,83,18440
2022,1,84,16250
2022,1,85,14360
2022,1,86,12570
2022,1,87,11460
2022,1,88,9870
2022,1,89,8560
2022,1,90,7540
2022,1,91,6470
2022,1,92,5210
2022,1,93,4030
2022,1,94,3150
2022,1,95,8250
2022,2,0,61500
2022,2,1,59570
2022,2,2,60480
2022,2,3,60690
2022,2,4,62200
2022,2,5,63420
2022,2,6,63720
2022,2,7,64440
2022,2,8,65030
2022,2,9,67260
2022,2,10,67110
2022,2,11,68300
2022,2,12,67860
2022,2,13,67800
2022,2,14,67210
2022,2,15,64420
2022,2,16,62670
2022,2,17,62800
2022,2,18,62270
2022,2,19,62080
2022,2,20,63750
2022,2,21,65960
2022,2,22,65130
2022,2,23,65020
2022,2,24,66950
2022,2,25,68240
2022,2,26,70320
2022,2,27,71600
2022,2,28,73960
2022,2,29,77240
2022,2,30,78970
2022,2,31,79670
2022,2,32,77260
2022,2,33,75810
2022,2,34,74230
2022,2,35,70920
2022,2,36,69470
2022,2,37,68430
2022,2,38,67510
2022,2,39,66890
2022,2,40,65040
2022,2,41,64130
2022,2,42,63040
2022,2,43,61340
2022,2,44,60740
2022,2,45,60780
2022,2,46,61380
2022,2,47,63520
2022,2,48,65260
2022,2,49,67760
2022,2,50,68700
2022,2,51,67530
2022,2,52,66560
2022,2,53,65840
2022,2,54,63950
2022,2,55,62940
2022,2,56,63130
2022,2,57,64280
2022,2,58,65620
2022,2,59,65730
2022,2,60,64120
2022,2,61,61990
2022,2,62,59950
2022,2,63,58130
2022,2,64,56460
2022,2,65,54580
2022,2,66,52840
2022,2,67,51080
2022,2,68,48890
2022,2,69,47770
2022,2,70,45890
2022,2,71,44900
2022,2,72,43650
2022,2,73,42790
2022,2,74,42240
2022,2,75,38120
2022,2,76,33330
2022,2,77,30480
2022,2,78,27170
2022,2,79,26490
2022,2,80,26510
2022,2,81,24200
2022,2,82,21020
2022,2,83,18700
2022,2,84,16490
2022,2,85,14540
2022,2,86,12610
2022,2,87,11520
2022,2,88,9960
2022,2,89,8570
2022,2,90,7460
2022,2,91,6480
2022,2,92,5250
2022,2,93,4090
2022,2,94,3140
2022,2,95,8310
2022,3,0,61070
2022,3,1,59980
2022,3,2,60240
2022,3,3,60680
2022,3,4,61890
2022,3,5,63270
2022,3,6,63640
2022,3,7,64400
2022,3,8,64660
2022,3,9,67030
2022,3,10,67030
2022,3,11,68100
2022,3,12,68130
2022,3,13,67780
2022,3,14,67590
2022,3,15,65230
2022,3,16,63000
2022,3,17,62700
2022,3,18,62310
2022,3,19,61900
2022,3,20,63140
2022,3,21,65520
2022,3,22,65350
2022,3,23,64470
2022,3,24,66440
2022,3,25,67520
2022,3,26,69570
2022,3,27,71040
2022,3,28,72920
2022,3,29,76370
2022,3,30,78560
2022,3,31,79660
2022,3,32,77950
2022,3,33,75950
2022,3,34,74950
2022,3,35,71580
2022,3,36,69760
2022,3,37,68680
2022,3,38,67700
2022,3,39,67130
2022,3,40,65410
2022,3,41,64340
2022,3,42,63300
2022,3,43,61770
2022,3,44,60630
2022,3,45,60840
2022,3,46,60920
2022,3,47,62970
2022,3,48,64730
2022,3,49,67120
2022,3,50,68510
2022,3,51,68020
2022,3,52,66490
2022,3,53,66130
2022,3,54,64210
2022,3,55,63040
2022,3,56,62850
2022,3,57,63820
2022,3,58,65170
2022,3,59,65810
2022,3,60,64410
2022,3,61,62480
2022,3,62,60140
2022,3,63,58560
2022,3,64,56720
2022,3,65,54850
2022,3,66,53080
2022,3,67,51340
2022,3,68,49200
2022,3,69,47890
2022,3,70,46120
2022,3,71,44890
2022,3,72,43760
2022,3,73,42680
2022,3,74,42180
2022,3,75,39530
2022,3,76,33800
2022,3,77,30870
2022,3,78,27920
2022,3,79,25850
2022,3,80,26580
2022,3,81,24590
2022,3,82,21490
2022,3,83,18920
2022,3,84,16750
2022,3,85,14680
2022,3,86,12730
2022,3,87,11520
2022,3,88,10040
2022,3,89,8590
2022,3,90,7410
2022,3,91,6460
2022,3,92,5270
2022,3,93,4150
2022,3,94,3120
2022,3,95,8330
2022,4,0,60190
2022,4,1,60640
2022,4,2,59910
2022,4,3,60880
2022,4,4,61610
2022,4,5,63040
2022,4,6,63710
2022,4,7,64350
2022,4,8,64540
2022,4,9,66560
2022,4,10,67210
2022,4,11,67860
2022,4,12,68410
2022,4,13,67800
2022,4,14,67880
2022,4,15,66140
2022,4,16,63490
2022,4,17,62680
2022,4,18,62450
2022,4,19,61900
2022,4,20,62690
2022,4,21,64990
2022,4,22,65660
2022,4,23,64280
2022,4,24,65910
2022,4,25,67040
2022,4,26,68990
2022,4,27,70710
2022,4,28,72240
2022,4,29,75620
2022,4,30,78350
2022,4,31,79640
2022,4,32,78800
2022,4,33,76370
2022,4,34,75630
2022,4,35,72530
2022,4,36,70230
2022,4,37,69110
2022,4,38,68030
2022,4,39,67350
2022,4,40,66010
2022,4,41,64600
2022,4,42,63690
2022,4,43,62250
2022,4,44,60770
2022,4,45,60860
2022,4,46,60710
2022,4,47,62480
2022,4,48,64270
2022,4,49,66390
2022,4,50,68310
2022,4,51,68350
2022,4,52,66580
2022,4,53,66320
2022,4,54,64590
2022,4,55,63190
2022,4,56,62660
2022,4,57,63380
2022,4,58,64730
2022,4,59,65750
2022,4,60,64690
2022,4,61,62900
2022,4,62,60530
2022,4,63,58890
2022,4,64,56980
2022,4,65,55170
2022,4,66,53360
2022,4,67,51590
2022,4,68,49590
2022,4,69,47930
2022,4,70,46440
2022,4,71,44870
2022,4,72,43880
2022,4,73,42650
2022,4,74,42070
2022,4,75,40550
2022,4,76,34550
2022,4,77,31330
2022,4,78,28580
2022,4,79,25500
2022,4,80,26450
2022,4,81,24880
2022,4,82,21960
2022,4,83,19190
2022,4,84,17000
2022,4,85,14810
2022,4,86,12940
2022,4,87,11440
2022,4,88,10140
2022,4,89,8600
2022,4,90,7370
2022,4,91,6390
2022,4,92,5300
2022,4,93,4180
2022,4,94,3120
2022,4,95,8330
2023,1,0,59060
2023,1,1,61320
2023,1,2,59740
2023,1,3,61110
2023,1,4,61420
2023,1,5,62980
2023,1,6,63870
2023,1,7,64300
2023,1,8,64750
2023,1,9,65950
2023,1,10,67600
2023,1,11,67680
2023,1,12,68690
2023,1,13,67980
2023,1,14,68140
2023,1,15,67090
2023,1,16,64210
2023,1,17,62840
2023,1,18,62630
2023,1,19,62120
2023,1,20,62510
2023,1,21,64490
2023,1,22,65990
2023,1,23,64600
2023,1,24,65480
2023,1,25,66960
2023,1,26,68700
2023,1,27,70670
2023,1,28,72110
2023,1,29,75160
2023,1,30,78400
2023,1,31,79850
2023,1,32,79890
2023,1,33,77280
2023,1,34,76360
2023,1,35,73920
2023,1,36,71060
2023,1,37,69750
2023,1,38,68660
2023,1,39,67740
2023,1,40,66900
2023,1,41,65090
2023,1,42,64220
2023,1,43,62940
2023,1,44,61170
2023,1,45,60980
2023,1,46,60820
2023,1,47,62000
2023,1,48,63940
2023,1,49,65740
2023,1,50,68110
2023,1,51,68540
2023,1,52,66870
2023,1,53,66390
2023,1,54,65110
2023,1,55,63390
2023,1,56,62560
2023,1,57,63030
2023,1,58,64320
2023,1,59,65510
2023,1,60,65030
2023,1,61,63270
2023,1,62,61020
2023,1,63,59190
2023,1,64,57270
2023,1,65,55570
2023,1,66,53680
2023,1,67,51840
2023,1,68,50030
2023,1,69,47990
2023,1,70,46800
2023,1,71,44920
2023,1,72,44030
2023,1,73,42670
2023,1,74,42010
2023,1,75,41040
2023,1,76,35670
2023,1,77,31840
2023,1,78,29090
2023,1,79,25600
2023,1,80,26050
2023,1,81,25120
2023,1,82,22460
2023,1,83,19460
2023,1,84,17240
2023,1,85,15000
2023,1,86,13130
2023,1,87,11370
2023,1,88,10250
2023,1,89,8640
2023,1,90,7340
2023,1,91,6320
2023,1,92,5300
2023,1,93,4220
2023,1,94,3140
2023,1,95,8320
2023,2,0,58160
2023,2,1,61540
2023,2,2,59990
2023,2,3,61210
2023,2,4,61480
2023,2,5,63000
2023,2,6,64110
2023,2,7,64370
2023,2,8,65070
2023,2,9,65620
2023,2,10,67900
2023,2,11,67720
2023,2,12,68890
2023,2,13,68440
2023,2,14,68420
2023,2,15,67980
2023,2,16,65180
2023,2,17,63240
2023,2,18,62840
2023,2,19,62490
2023,2,20,62710
2023,2,21,64190
2023,2,22,66220
2023,2,23,65310
2023,2,24,65290
2023,2,25,67230
2023,2,26,68640
2023,2,27,70920
2023,2,28,72500
2023,2,29,75070
2023,2,30,78680
2023,2,31,80440
2023,2,32,81130
2023,2,33,78740
2023,2,34,77320
2023,2,35,75640
2023,2,36,72310
2023,2,37,70690
2023,2,38,69560
2023,2,39,68520
2023,2,40,67890
2023,2,41,65950
2023,2,42,64950
2023,2,43,63750
2023,2,44,61920
2023,2,45,61230
2023,2,46,61190
2023,2,47,61680
2023,2,48,63660
2023,2,49,65290
2023,2,50,67800
2023,2,51,68640
2023,2,52,67370
2023,2,53,66420
2023,2,54,65600
2023,2,55,63670
2023,2,56,62610
2023,2,57,62780
2023,2,58,63900
2023,2,59,65180
2023,2,60,65270
2023,2,61,63670
2023,2,62,61540
2023,2,63,59460
2023,2,64,57670
2023,2,65,55990
2023,2,66,53990
2023,2,67,52160
2023,2,68,50390
2023,2,69,48230
2023,2,70,47060
2023,2,71,45110
2023,2,72,44100
2023,2,73,42810
2023,2,74,41900
2023,2,75,41220
2023,2,76,37060
2023,2,77,32330
2023,2,78,29450
2023,2,79,26170
2023,2,80,25400
2023,2,81,25310
2023,2,82,22960
2023,2,83,19780
2023,2,84,17490
2023,2,85,15220
2023,2,86,13280
2023,2,87,11390
2023,2,88,10300
2023,2,89,8700
2023,2,90,7340
2023,2,91,6250
2023,2,92,5300
2023,2,93,4240
2023,2,94,3190
2023,2,95,8310
2023,3,0,57540
2023,3,1,61270
2023,3,2,60580
2023,3,3,61190
2023,3,4,61790
2023,3,5,63060
2023,3,6,64330
2023,3,7,64650
2023,3,8,65390
2023,3,9,65640
2023,3,10,68030
2023,3,11,68000
2023,3,12,69040
2023,3,13,69060
2023,3,14,68750
2023,3,15,68740
2023,3,16,66370
2023,3,17,63880
2023,3,18,63050
2023,3,19,63020
2023,3,20,63100
2023,3,21,64160
2023,3,22,66330
2023,3,23,66150
2023,3,24,65430
2023,3,25,67530
2023,3,26,68860
2023,3,27,71270
2023,3,28,73130
2023,3,29,75280
2023,3,30,79110
2023,3,31,81330
2023,3,32,82300
2023,3,33,80620
2023,3,34,78590
2023,3,35,77380
2023,3,36,74000
2023,3,37,71900
2023,3,38,70690
2023,3,39,69590
2023,3,40,68940
2023,3,41,67080
2023,3,42,65850
2023,3,43,64650
2023,3,44,62930
2023,3,45,61630
2023,3,46,61660
2023,3,47,61600
2023,3,48,63420
2023,3,49,65020
2023,3,50,67340
2023,3,51,68630
2023,3,52,68010
2023,3,53,66460
2023,3,54,66020
2023,3,55,64000
2023,3,56,62780
2023,3,57,62570
2023,3,58,63520
2023,3,59,64800
2023,3,60,65410
2023,3,61,63990
2023,3,62,62120
2023,3,63,59720
2023,3,64,58160
2023,3,65,56330
2023,3,66,54340
2023,3,67,52500
2023,3,68,50700
2023,3,69,48600
2023,3,70,47240
2023,3,71,45390
2023,3,72,44150
2023,3,73,42970
2023,3,74,41830
2023,3,75,41190
2023,3,76,38480
2023,3,77,32820
2023,3,78,29850
2023,3,79,26910
2023,3,80,24790
2023,3,81,25390
2023,3,82,23330
2023,3,83,20230
2023,3,84,17700
2023,3,85,15480
2023,3,86,13410
2023,3,87,11500
2023,3,88,10300
2023,3,89,8770
2023,3,90,7370
2023,3,91,6220
2023,3,92,5270
2023,3,93,4260
2023,3,94,3240
2023,3,95,8340
2023,4,0,57190
2023,4,1,60570
2023,4,2,61420
2023,4,3,61080
2023,4,4,62290
2023,4,5,63140
2023,4,6,64490
2023,4,7,65080
2023,4,8,65690
2023,4,9,65910
2023,4,10,67900
2023,4,11,68560
2023,4,12,69150
2023,4,13,69700
2023,4,14,69120
2023,4,15,69410
2023,4,16,67680
2023,4,17,64680
2023,4,18,63370
2023,4,19,63630
2023,4,20,63620
2023,4,21,64240
2023,4,22,66340
2023,4,23,67040
2023,4,24,65850
2023,4,25,67710
2023,4,26,69160
2023,4,27,71590
2023,4,28,73750
2023,4,29,75620
2023,4,30,79440
2023,4,31,82290
2023,4,32,83320
2023,4,33,82490
2023,4,34,80030
2023,4,35,79040
2023,4,36,75910
2023,4,37,73260
2023,4,38,71930
2023,4,39,70740
2023,4,40,69910
2023,4,41,68400
2023,4,42,66730
2023,4,43,65640
2023,4,44,63960
2023,4,45,62240
2023,4,46,62060
2023,4,47,61720
2023,4,48,63210
2023,4,49,64820
2023,4,50,66790
2023,4,51,68600
2023,4,52,68490
2023,4,53,66650
2023,4,54,66310
2023,4,55,64450
2023,4,56,62980
2023,4,57,62450
2023,4,58,63130
2023,4,59,64420
2023,4,60,65410
2023,4,61,64320
2023,4,62,62600
2023,4,63,60180
2023,4,64,58520
2023,4,65,56640
2023,4,66,54730
2023,4,67,52860
2023,4,68,51020
2023,4,69,49030
2023,4,70,47340
2023,4,71,45770
2023,4,72,44180
2023,4,73,43140
2023,4,74,41830
2023,4,75,41110
2023,4,76,39520
2023,4,77,33570
2023,4,78,30320
2023,4,79,27570
2023,4,80,24480
2023,4,81,25280
2023,4,82,23620
