cause,date,age,dead
R,2022-12,25,165
R,2022-12,35,200
R,2022-12,45,238
R,2022-12,55,440
R,2022-12,65,490
R,2022-12,75,554
R,2022-12,85,1013
R,2023-01,0,254
R,2023-01,1,13
R,2023-01,15,41
R,2023-01,25,66
R,2023-01,35,98
R,2023-01,45,107
R,2023-01,55,264
R,2023-01,65,385
R,2023-01,75,547
R,2023-01,85,1000
R,2023-02,0,192
R,2023-02,1,22
R,2023-02,15,28
R,2023-02,25,68
R,2023-02,35,97
R,2023-02,45,116
R,2023-02,55,230
R,2023-02,65,352
R,2023-02,75,463
R,2023-02,85,837
R,2023-03,0,230
R,2023-03,1,25
R,2023-03,5,14
R,2023-03,15,42
R,2023-03,25,70
R,2023-03,35,106
R,2023-03,45,127
R,2023-03,55,243
R,2023-03,65,376
R,2023-03,75,497
R,2023-03,85,888
R,2023-04,0,217
R,2023-04,1,16
R,2023-04,5,12
R,2023-04,15,46
R,2023-04,25,89
R,2023-04,35,109
R,2023-04,45,126
R,2023-04,55,231
R,2023-04,65,382
R,2023-04,75,502
R,2023-04,85,795
R,2023-05,0,196
R,2023-05,1,20
R,2023-05,15,40
R,2023-05,25,89
R,2023-05,35,105
R,2023-05,45,136
R,2023-05,55,252
R,2023-05,65,376
R,2023-05,75,528
R,2023-05,85,794
R,2023-06,0,196
R,2023-06,1,15
R,2023-06,15,47
R,2023-06,25,98
R,2023-06,35,100
R,2023-06,45,129
R,2023-06,55,236
R,2023-06,65,377
R,2023-06,75,492
R,2023-06,85,735
R,2023-07,0,189
R,2023-07,1,21
R,2023-07,15,47
R,2023-07,25,108
R,2023-07,35,147
R,2023-07,45,144
R,2023-07,55,320
R,2023-07,65,390
R,2023-07,75,471
R,2023-07,85,768
R,2023-08,0,200
R,2023-08,1,23
R,2023-08,15,40
R,2023-08,25,106
R,2023-08,35,139
R,2023-08,45,156
R,2023-08,55,288
R,2023-08,65,395
R,2023-08,75,501
R,2023-08,85,771
R,2023-09,0,214
R,2023-09,1,25
R,2023-09,15,34
R,2023-09,25,103
R,2023-09,35,115
R,2023-09,45,146
R,2023-09,55,243
R,2023-09,65,369
R,2023-09,75,500
R,2023-09,85,790
R,2023-10,0,226
R,2023-10,1,21
R,2023-10,15,55
R,2023-10,25,107
R,2023-10,35,164
R,2023-10,45,183
R,2023-10,55,280
R,2023-10,65,406
R,2023-10,75,494
R,2023-10,85,820
R,2023-11,0,197
R,2023-11,1,19
R,2023-11,15,46
R,2023-11,25,125
R,2023-11,35,150
R,2023-11,45,176
R,2023-11,55,295
R,2023-11,65,429
R,2023-11,75,502
R,2023-11,85,840
R,2023-12,0,233
R,2023-12,1,34
R,2023-12,5,12
R,2023-12,15,68
R,2023-12,25,124
R,2023-12,35,168
R,2023-12,45,225
R,2023-12,55,350
R,2023-12,65,473
R,2023-12,75,578
R,2023-12,85,961
R,2024-01,0,230
R,2024-01,1,26
R,2024-01,5,15
R,2024-01,15,49
R,2024-01,25,127
R,2024-01,35,187
R,2024-01,45,220
R,2024-01,55,355
R,2024-01,65,488
R,2024-01,75,616
R,2024-01,85,991
R,2024-02,0,219
R,2024-02,1,29
R,2024-02,5,19
R,2024-02,15,50
R,2024-02,25,111
R,2024-02,35,181
R,2024-02,45,206
R,2024-02,55,309
R,2024-02,65,404
R,2024-02,75,514
R,2024-02,85,788
R,2024-03,0,226
R,2024-03,1,19
R,2024-03,5,13
R,2024-03,15,68
R,2024-03,25,134
R,2024-03,35,194
R,2024-03,45,219
R,2024-03,55,326
R,2024-03,65,453
R,2024-03,75,543
R,2024-03,85,824
R,2024-04,0,219
R,2024-04,1,19
R,2024-04,15,65
R,2024-04,25,166
R,2024-04,35,249
R,2024-04,45,224
R,2024-04,55,362
R,2024-04,65,460
R,2024-04,75,508
R,2024-04,85,818
R,2024-05,0,231
R,2024-05,1,25
R,2024-05,5,21
R,2024-05,15,82
R,2024-05,25,208
R,2024-05,35,314
R,2024-05,45,318
R,2024-05,55,437
R,2024-05,65,470
R,2024-05,75,492
R,2024-05,85,798
R,2024-06,0,149
R,2024-06,1,29
R,2024-06,5,26
R,2024-06,15,107
R,2024-06,25,309
R,2024-06,35,424
R,2024-06,45,431
R,2024-06,55,551
R,2024-06,65,571
R,2024-06,75,569
R,2024-06,85,762
R,2024-07,0,158
R,2024-07,1,33
R,2024-07,5,34
R,2024-07,15,141
R,2024-07,25,370
R,2024-07,35,521
R,2024-07,45,518
R,2024-07,55,640
R,2024-07,65,701
R,2024-07,75,606
R,2024-07,85,757
R,2024-08,0,196
R,2024-08,1,52
R,2024-08,5,42
R,2024-08,15,201
R,2024-08,25,473
R,2024-08,35,711
R,2024-08,45,699
R,2024-08,55,944
R,2024-08,65,781
R,2024-08,75,713
R,2024-08,85,837
R,2024-09,0,265
R,2024-09,1,63
R,2024-09,5,50
R,2024-09,15,284
R,2024-09,25,761
R,2024-09,35,1048
R,2024-09,45,1082
R,2024-09,55,1293
R,2024-09,65,1072
R,2024-09,75,788
R,2024-09,85,963
R,2024-10,0,296
R,2024-10,1,70
R,2024-10,5,70
R,2024-10,15,419
R,2024-10,25,1085
R,2024-10,35,1647
R,2024-10,45,1626
R,2024-10,55,1890
R,2024-10,65,1501
R,2024-10,75,1051
R,2024-10,85,1158
R,2024-11,0,239
R,2024-11,1,53
R,2024-11,5,66
R,2024-11,15,455
R,2024-11,25,1041
R,2024-11,35,1631
R,2024-11,45,1641
R,2024-11,55,2003
R,2024-11,65,1584
R,2024-11,75,1067
R,2024-11,85,1098
