age,cause,state,date,dead
all,C00-C97,District of Columbia,2020-01,107
all,C00-C97,District of Columbia,2020-02,96
all,C00-C97,District of Columbia,2020-03,97
all,C00-C97,District of Columbia,2020-04,145
all,C00-C97,District of Columbia,2020-05,114
all,C00-C97,District of Columbia,2020-06,85
all,C00-C97,District of Columbia,2020-07,97
all,C00-C97,District of Columbia,2020-08,86
all,C00-C97,District of Columbia,2020-09,86
all,C00-C97,District of Columbia,2020-10,100
all,C00-C97,District of Columbia,2020-11,105
all,C00-C97,District of Columbia,2020-12,100
all,C00-C97,District of Columbia,2021-01,122
all,C00-C97,District of Columbia,2021-02,99
all,C00-C97,District of Columbia,2021-03,114
all,C00-C97,District of Columbia,2021-04,88
all,C00-C97,District of Columbia,2021-05,99
all,C00-C97,District of Columbia,2021-06,80
all,C00-C97,District of Columbia,2021-07,100
all,C00-C97,District of Columbia,2021-08,102
all,C00-C97,District of Columbia,2021-09,94
all,C00-C97,District of Columbia,2021-10,113
all,C00-C97,District of Columbia,2021-11,95
all,C00-C97,District of Columbia,2021-12,98
all,C00-C97,District of Columbia,2022-01,114
all,C00-C97,District of Columbia,2022-02,72
all,C00-C97,District of Columbia,2022-03,102
all,C00-C97,District of Columbia,2022-04,79
all,C00-C97,District of Columbia,2022-05,104
all,C00-C97,District of Columbia,2022-06,112
all,C00-C97,District of Columbia,2022-07,95
all,C00-C97,District of Columbia,2022-08,101
all,C00-C97,District of Columbia,2022-09,92
all,C00-C97,District of Columbia,2022-10,87
all,C00-C97,District of Columbia,2022-11,106
all,C00-C97,District of Columbia,2022-12,92
all,C00-C97,District of Columbia,2023-01,104
all,C00-C97,District of Columbia,2023-02,83
all,C00-C97,District of Columbia,2023-03,84
all,C00-C97,District of Columbia,2023-04,72
all,C00-C97,District of Columbia,2023-05,96
all,C00-C97,District of Columbia,2023-06,73
all,C00-C97,District of Columbia,2023-07,101
all,C00-C97,District of Columbia,2023-08,96
all,C00-C97,District of Columbia,2023-09,104
all,C00-C97,District of Columbia,2023-10,86
all,C00-C97,District of Columbia,2023-11,89
all,C00-C97,District of Columbia,2023-12,91
all,C00-C97,District of Columbia,2024-01,92
all,C00-C97,District of Columbia,2024-02,113
all,C00-C97,District of Columbia,2024-03,94
all,C00-C97,District of Columbia,2024-04,99
all,C00-C97,District of Columbia,2024-05,97
all,C00-C97,District of Columbia,2024-06,95
all,C00-C97,District of Columbia,2024-07,99
all,C00-C97,District of Columbia,2024-08,73
all,C00-C97,District of Columbia,2024-09,83
all,C00-C97,District of Columbia,2024-10,86
all,C00-C97,District of Columbia,2024-11,44
all,C00-C97,Florida,2018-01,4296
all,C00-C97,Florida,2018-02,3921
all,C00-C97,Florida,2018-03,4266
all,C00-C97,Florida,2018-04,4067
all,C00-C97,Florida,2018-05,4085
all,C00-C97,Florida,2018-06,3984
all,C00-C97,Florida,2018-07,4068
all,C00-C97,Florida,2018-08,4153
all,C00-C97,Florida,2018-09,3996
all,C00-C97,Florida,2018-10,4224
all,C00-C97,Florida,2018-11,4108
all,C00-C97,Florida,2018-12,4214
all,C00-C97,Florida,2019-01,4286
all,C00-C97,Florida,2019-02,3921
all,C00-C97,Florida,2019-03,4399
all,C00-C97,Florida,2019-04,4169
all,C00-C97,Florida,2019-05,4320
all,C00-C97,Florida,2019-06,4095
all,C00-C97,Florida,2019-07,4209
all,C00-C97,Florida,2019-08,4187
all,C00-C97,Florida,2019-09,3946
all,C00-C97,Florida,2019-10,4216
all,C00-C97,Florida,2019-11,4083
all,C00-C97,Florida,2019-12,4187
all,C00-C97,Florida,2020-01,4327
all,C00-C97,Florida,2020-02,4015
all,C00-C97,Florida,2020-03,4376
all,C00-C97,Florida,2020-04,4222
all,C00-C97,Florida,2020-05,4195
all,C00-C97,Florida,2020-06,4020
all,C00-C97,Florida,2020-07,4533
all,C00-C97,Florida,2020-08,4512
all,C00-C97,Florida,2020-09,4184
all,C00-C97,Florida,2020-10,4300
all,C00-C97,Florida,2020-11,4105
all,C00-C97,Florida,2020-12,4500
all,C00-C97,Florida,2021-01,4427
all,C00-C97,Florida,2021-02,4061
all,C00-C97,Florida,2021-03,4310
all,C00-C97,Florida,2021-04,4277
all,C00-C97,Florida,2021-05,4443
all,C00-C97,Florida,2021-06,4185
all,C00-C97,Florida,2021-07,4531
all,C00-C97,Florida,2021-08,4743
all,C00-C97,Florida,2021-09,4542
all,C00-C97,Florida,2021-10,4512
all,C00-C97,Florida,2021-11,4325
all,C00-C97,Florida,2021-12,4531
all,C00-C97,Florida,2022-01,4773
all,C00-C97,Florida,2022-02,4172
all,C00-C97,Florida,2022-03,4611
all,C00-C97,Florida,2022-04,4290
all,C00-C97,Florida,2022-05,4310
all,C00-C97,Florida,2022-06,4425
all,C00-C97,Florida,2022-07,4489
all,C00-C97,Florida,2022-08,4561
all,C00-C97,Florida,2022-09,4372
all,C00-C97,Florida,2022-10,4538
all,C00-C97,Florida,2022-11,4290
all,C00-C97,Florida,2022-12,4503
all,C00-C97,Florida,2023-01,4652
all,C00-C97,Florida,2023-02,4103
all,C00-C97,Florida,2023-03,4608
all,C00-C97,Florida,2023-04,4355
all,C00-C97,Florida,2023-05,4528
all,C00-C97,Florida,2023-06,4342
all,C00-C97,Florida,2023-07,4566
all,C00-C97,Florida,2023-08,4498
all,C00-C97,Florida,2023-09,4255
all,C00-C97,Florida,2023-10,4585
all,C00-C97,Florida,2023-11,4295
all,C00-C97,Florida,2023-12,4631
all,C00-C97,Florida,2024-01,4603
all,C00-C97,Florida,2024-02,4404
all,C00-C97,Florida,2024-03,4679
all,C00-C97,Florida,2024-04,4456
all,C00-C97,Florida,2024-05,4517
all,C00-C97,Florida,2024-06,4364
all,C00-C97,Florida,2024-07,4073
all,C00-C97,Florida,2024-08,4499
all,C00-C97,Florida,2024-09,4469
all,C00-C97,Florida,2024-10,4439
all,C00-C97,Florida,2024-11,2701
all,C00-C97,Georgia,2018-01,1676
all,C00-C97,Georgia,2018-02,1465
all,C00-C97,Georgia,2018-03,1570
all,C00-C97,Georgia,2018-04,1518
all,C00-C97,Georgia,2018-05,1487
all,C00-C97,Georgia,2018-06,1414
all,C00-C97,Georgia,2018-07,1522
all,C00-C97,Georgia,2018-08,1642
all,C00-C97,Georgia,2018-09,1519
all,C00-C97,Georgia,2018-10,1589
all,C00-C97,Georgia,2018-11,1565
all,C00-C97,Georgia,2018-12,1563
all,C00-C97,Georgia,2019-01,1636
all,C00-C97,Georgia,2019-02,1467
all,C00-C97,Georgia,2019-03,1622
all,C00-C97,Georgia,2019-04,1530
all,C00-C97,Georgia,2019-05,1605
all,C00-C97,Georgia,2019-06,1544
all,C00-C97,Georgia,2019-07,1609
all,C00-C97,Georgia,2019-08,1621
all,C00-C97,Georgia,2019-09,1534
all,C00-C97,Georgia,2019-10,1656
all,C00-C97,Georgia,2019-11,1599
all,C00-C97,Georgia,2019-12,1603
all,C00-C97,Georgia,2020-01,1619
all,C00-C97,Georgia,2020-02,1575
all,C00-C97,Georgia,2020-03,1657
all,C00-C97,Georgia,2020-04,1528
all,C00-C97,Georgia,2020-05,1603
all,C00-C97,Georgia,2020-06,1565
all,C00-C97,Georgia,2020-07,1669
all,C00-C97,Georgia,2020-08,1649
all,C00-C97,Georgia,2020-09,1624
all,C00-C97,Georgia,2020-10,1590
all,C00-C97,Georgia,2020-11,1635
all,C00-C97,Georgia,2020-12,1797
all,C00-C97,Georgia,2021-01,1805
all,C00-C97,Georgia,2021-02,1562
all,C00-C97,Georgia,2021-03,1599
all,C00-C97,Georgia,2021-04,1648
all,C00-C97,Georgia,2021-05,1606
all,C00-C97,Georgia,2021-06,1577
all,C00-C97,Georgia,2021-07,1748
all,C00-C97,Georgia,2021-08,1755
all,C00-C97,Georgia,2021-09,1676
all,C00-C97,Georgia,2021-10,1645
all,C00-C97,Georgia,2021-11,1609
all,C00-C97,Georgia,2021-12,1737
all,C00-C97,Georgia,2022-01,1828
all,C00-C97,Georgia,2022-02,1574
all,C00-C97,Georgia,2022-03,1608
all,C00-C97,Georgia,2022-04,1623
all,C00-C97,Georgia,2022-05,1694
all,C00-C97,Georgia,2022-06,1658
all,C00-C97,Georgia,2022-07,1668
all,C00-C97,Georgia,2022-08,1744
all,C00-C97,Georgia,2022-09,1659
all,C00-C97,Georgia,2022-10,1712
all,C00-C97,Georgia,2022-11,1668
all,C00-C97,Georgia,2022-12,1722
all,C00-C97,Georgia,2023-01,1715
all,C00-C97,Georgia,2023-02,1640
all,C00-C97,Georgia,2023-03,1728
all,C00-C97,Georgia,2023-04,1673
all,C00-C97,Georgia,2023-05,1690
all,C00-C97,Georgia,2023-06,1628
all,C00-C97,Georgia,2023-07,1754
all,C00-C97,Georgia,2023-08,1816
all,C00-C97,Georgia,2023-09,1653
all,C00-C97,Georgia,2023-10,1679
all,C00-C97,Georgia,2023-11,1626
all,C00-C97,Georgia,2023-12,1827
all,C00-C97,Georgia,2024-01,1867
all,C00-C97,Georgia,2024-02,1640
all,C00-C97,Georgia,2024-03,1782
all,C00-C97,Georgia,2024-04,1652
all,C00-C97,Georgia,2024-05,1747
all,C00-C97,Georgia,2024-06,1700
all,C00-C97,Georgia,2024-07,1811
all,C00-C97,Georgia,2024-08,1783
all,C00-C97,Georgia,2024-09,1699
all,C00-C97,Georgia,2024-10,1651
all,C00-C97,Georgia,2024-11,809
all,C00-C97,Hawaii,2018-01,222
all,C00-C97,Hawaii,2018-02,229
all,C00-C97,Hawaii,2018-03,261
all,C00-C97,Hawaii,2018-04,232
all,C00-C97,Hawaii,2018-05,215
all,C00-C97,Hawaii,2018-06,219
all,C00-C97,Hawaii,2018-07,197
all,C00-C97,Hawaii,2018-08,209
all,C00-C97,Hawaii,2018-09,204
all,C00-C97,Hawaii,2018-10,189
all,C00-C97,Hawaii,2018-11,221
all,C00-C97,Hawaii,2018-12,246
all,C00-C97,Hawaii,2019-01,218
all,C00-C97,Hawaii,2019-02,198
all,C00-C97,Hawaii,2019-03,226
all,C00-C97,Hawaii,2019-04,218
all,C00-C97,Hawaii,2019-05,254
all,C00-C97,Hawaii,2019-06,234
all,C00-C97,Hawaii,2019-07,228
all,C00-C97,Hawaii,2019-08,231
all,C00-C97,Hawaii,2019-09,249
all,C00-C97,Hawaii,2019-10,237
all,C00-C97,Hawaii,2019-11,243
all,C00-C97,Hawaii,2019-12,227
all,C00-C97,Hawaii,2020-01,205
all,C00-C97,Hawaii,2020-02,221
all,C00-C97,Hawaii,2020-03,246
all,C00-C97,Hawaii,2020-04,246
all,C00-C97,Hawaii,2020-05,232
all,C00-C97,Hawaii,2020-06,230
all,C00-C97,Hawaii,2020-07,266
all,C00-C97,Hawaii,2020-08,228
all,C00-C97,Hawaii,2020-09,248
all,C00-C97,Hawaii,2020-10,235
all,C00-C97,Hawaii,2020-11,224
all,C00-C97,Hawaii,2020-12,220
all,C00-C97,Hawaii,2021-01,234
all,C00-C97,Hawaii,2021-02,226
all,C00-C97,Hawaii,2021-03,236
all,C00-C97,Hawaii,2021-04,243
all,C00-C97,Hawaii,2021-05,254
all,C00-C97,Hawaii,2021-06,224
all,C00-C97,Hawaii,2021-07,234
all,C00-C97,Hawaii,2021-08,239
all,C00-C97,Hawaii,2021-09,240
all,C00-C97,Hawaii,2021-10,263
all,C00-C97,Hawaii,2021-11,239
all,C00-C97,Hawaii,2021-12,245
all,C00-C97,Hawaii,2022-01,258
all,C00-C97,Hawaii,2022-02,249
all,C00-C97,Hawaii,2022-03,244
all,C00-C97,Hawaii,2022-04,241
all,C00-C97,Hawaii,2022-05,241
all,C00-C97,Hawaii,2022-06,240
all,C00-C97,Hawaii,2022-07,238
all,C00-C97,Hawaii,2022-08,258
all,C00-C97,Hawaii,2022-09,243
all,C00-C97,Hawaii,2022-10,228
all,C00-C97,Hawaii,2022-11,251
all,C00-C97,Hawaii,2022-12,264
all,C00-C97,Hawaii,2023-01,264
all,C00-C97,Hawaii,2023-02,231
all,C00-C97,Hawaii,2023-03,287
all,C00-C97,Hawaii,2023-04,235
all,C00-C97,Hawaii,2023-05,235
all,C00-C97,Hawaii,2023-06,234
all,C00-C97,Hawaii,2023-07,241
all,C00-C97,Hawaii,2023-08,226
all,C00-C97,Hawaii,2023-09,216
all,C00-C97,Hawaii,2023-10,264
all,C00-C97,Hawaii,2023-11,223
all,C00-C97,Hawaii,2023-12,241
all,C00-C97,Hawaii,2024-01,265
all,C00-C97,Hawaii,2024-02,246
all,C00-C97,Hawaii,2024-03,248
all,C00-C97,Hawaii,2024-04,245
all,C00-C97,Hawaii,2024-05,224
all,C00-C97,Hawaii,2024-06,233
all,C00-C97,Hawaii,2024-07,255
all,C00-C97,Hawaii,2024-08,258
all,C00-C97,Hawaii,2024-09,213
all,C00-C97,Hawaii,2024-10,215
all,C00-C97,Hawaii,2024-11,115
all,C00-C97,Idaho,2018-01,287
all,C00-C97,Idaho,2018-02,276
all,C00-C97,Idaho,2018-03,279
all,C00-C97,Idaho,2018-04,275
all,C00-C97,Idaho,2018-05,288
all,C00-C97,Idaho,2018-06,302
all,C00-C97,Idaho,2018-07,295
all,C00-C97,Idaho,2018-08,266
all,C00-C97,Idaho,2018-09,292
all,C00-C97,Idaho,2018-10,276
all,C00-C97,Idaho,2018-11,269
all,C00-C97,Idaho,2018-12,280
all,C00-C97,Idaho,2019-01,283
all,C00-C97,Idaho,2019-02,270
all,C00-C97,Idaho,2019-03,286
all,C00-C97,Idaho,2019-04,260
all,C00-C97,Idaho,2019-05,311
all,C00-C97,Idaho,2019-06,258
all,C00-C97,Idaho,2019-07,240
all,C00-C97,Idaho,2019-08,280
all,C00-C97,Idaho,2019-09,272
all,C00-C97,Idaho,2019-10,292
all,C00-C97,Idaho,2019-11,260
all,C00-C97,Idaho,2019-12,297
all,C00-C97,Idaho,2020-01,301
all,C00-C97,Idaho,2020-02,278
all,C00-C97,Idaho,2020-03,295
all,C00-C97,Idaho,2020-04,268
all,C00-C97,Idaho,2020-05,283
all,C00-C97,Idaho,2020-06,285
all,C00-C97,Idaho,2020-07,280
all,C00-C97,Idaho,2020-08,301
all,C00-C97,Idaho,2020-09,288
all,C00-C97,Idaho,2020-10,275
all,C00-C97,Idaho,2020-11,342
all,C00-C97,Idaho,2020-12,315
all,C00-C97,Idaho,2021-01,318
all,C00-C97,Idaho,2021-02,278
all,C00-C97,Idaho,2021-03,308
all,C00-C97,Idaho,2021-04,279
all,C00-C97,Idaho,2021-05,308
all,C00-C97,Idaho,2021-06,293
all,C00-C97,Idaho,2021-07,283
all,C00-C97,Idaho,2021-08,299
all,C00-C97,Idaho,2021-09,310
all,C00-C97,Idaho,2021-10,336
all,C00-C97,Idaho,2021-11,341
all,C00-C97,Idaho,2021-12,326
all,C00-C97,Idaho,2022-01,337
all,C00-C97,Idaho,2022-02,308
all,C00-C97,Idaho,2022-03,315
all,C00-C97,Idaho,2022-04,283
all,C00-C97,Idaho,2022-05,274
all,C00-C97,Idaho,2022-06,288
all,C00-C97,Idaho,2022-07,350
all,C00-C97,Idaho,2022-08,316
all,C00-C97,Idaho,2022-09,298
all,C00-C97,Idaho,2022-10,303
all,C00-C97,Idaho,2022-11,321
all,C00-C97,Idaho,2022-12,317
all,C00-C97,Idaho,2023-01,340
all,C00-C97,Idaho,2023-02,268
all,C00-C97,Idaho,2023-03,311
all,C00-C97,Idaho,2023-04,328
all,C00-C97,Idaho,2023-05,349
all,C00-C97,Idaho,2023-06,326
all,C00-C97,Idaho,2023-07,327
all,C00-C97,Idaho,2023-08,337
all,C00-C97,Idaho,2023-09,290
all,C00-C97,Idaho,2023-10,340
all,C00-C97,Idaho,2023-11,333
all,C00-C97,Idaho,2023-12,357
all,C00-C97,Idaho,2024-01,387
all,C00-C97,Idaho,2024-02,316
all,C00-C97,Idaho,2024-03,342
all,C00-C97,Idaho,2024-04,304
all,C00-C97,Idaho,2024-05,305
all,C00-C97,Idaho,2024-06,320
all,C00-C97,Idaho,2024-07,314
all,C00-C97,Idaho,2024-08,337
all,C00-C97,Idaho,2024-09,334
all,C00-C97,Idaho,2024-10,334
all,C00-C97,Idaho,2024-11,192
all,C00-C97,Illinois,2018-01,2283
all,C00-C97,Illinois,2018-02,2062
all,C00-C97,Illinois,2018-03,2175
all,C00-C97,Illinois,2018-04,2159
all,C00-C97,Illinois,2018-05,2106
all,C00-C97,Illinois,2018-06,2111
all,C00-C97,Illinois,2018-07,2099
all,C00-C97,Illinois,2018-08,2071
all,C00-C97,Illinois,2018-09,2105
all,C00-C97,Illinois,2018-10,2267
all,C00-C97,Illinois,2018-11,2203
all,C00-C97,Illinois,2018-12,2186
all,C00-C97,Illinois,2019-01,2301
all,C00-C97,Illinois,2019-02,2027
all,C00-C97,Illinois,2019-03,2173
all,C00-C97,Illinois,2019-04,2123
all,C00-C97,Illinois,2019-05,2241
all,C00-C97,Illinois,2019-06,2086
all,C00-C97,Illinois,2019-07,2177
all,C00-C97,Illinois,2019-08,2100
all,C00-C97,Illinois,2019-09,2104
all,C00-C97,Illinois,2019-10,2261
all,C00-C97,Illinois,2019-11,2138
all,C00-C97,Illinois,2019-12,2134
all,C00-C97,Illinois,2020-01,2279
all,C00-C97,Illinois,2020-02,2078
all,C00-C97,Illinois,2020-03,2292
all,C00-C97,Illinois,2020-04,2252
all,C00-C97,Illinois,2020-05,2282
all,C00-C97,Illinois,2020-06,2067
all,C00-C97,Illinois,2020-07,2179
all,C00-C97,Illinois,2020-08,2259
all,C00-C97,Illinois,2020-09,2053
all,C00-C97,Illinois,2020-10,2174
all,C00-C97,Illinois,2020-11,2328
all,C00-C97,Illinois,2020-12,2428
all,C00-C97,Illinois,2021-01,2278
all,C00-C97,Illinois,2021-02,2106
all,C00-C97,Illinois,2021-03,2148
all,C00-C97,Illinois,2021-04,2090
all,C00-C97,Illinois,2021-05,2057
all,C00-C97,Illinois,2021-06,2090
all,C00-C97,Illinois,2021-07,2196
all,C00-C97,Illinois,2021-08,2224
all,C00-C97,Illinois,2021-09,2192
all,C00-C97,Illinois,2021-10,2270
all,C00-C97,Illinois,2021-11,2215
all,C00-C97,Illinois,2021-12,2454
all,C00-C97,Illinois,2022-01,2588
all,C00-C97,Illinois,2022-02,2068
all,C00-C97,Illinois,2022-03,2169
all,C00-C97,Illinois,2022-04,2008
all,C00-C97,Illinois,2022-05,2105
all,C00-C97,Illinois,2022-06,2102
all,C00-C97,Illinois,2022-07,2160
all,C00-C97,Illinois,2022-08,2218
all,C00-C97,Illinois,2022-09,2094
all,C00-C97,Illinois,2022-10,2222
all,C00-C97,Illinois,2022-11,2163
all,C00-C97,Illinois,2022-12,2317
all,C00-C97,Illinois,2023-01,2151
all,C00-C97,Illinois,2023-02,2049
all,C00-C97,Illinois,2023-03,2162
all,C00-C97,Illinois,2023-04,2163
all,C00-C97,Illinois,2023-05,2119
all,C00-C97,Illinois,2023-06,2145
all,C00-C97,Illinois,2023-07,2137
all,C00-C97,Illinois,2023-08,2192
all,C00-C97,Illinois,2023-09,2116
all,C00-C97,Illinois,2023-10,2175
all,C00-C97,Illinois,2023-11,2095
all,C00-C97,Illinois,2023-12,2347
all,C00-C97,Illinois,2024-01,2223
all,C00-C97,Illinois,2024-02,2110
all,C00-C97,Illinois,2024-03,2171
all,C00-C97,Illinois,2024-04,1974
all,C00-C97,Illinois,2024-05,2103
all,C00-C97,Illinois,2024-06,1986
all,C00-C97,Illinois,2024-07,2141
all,C00-C97,Illinois,2024-08,2206
all,C00-C97,Illinois,2024-09,2085
all,C00-C97,Illinois,2024-10,2193
all,C00-C97,Illinois,2024-11,1391
all,C00-C97,Indiana,2018-01,1367
all,C00-C97,Indiana,2018-02,1173
all,C00-C97,Indiana,2018-03,1221
all,C00-C97,Indiana,2018-04,1211
all,C00-C97,Indiana,2018-05,1262
all,C00-C97,Indiana,2018-06,1181
all,C00-C97,Indiana,2018-07,1185
all,C00-C97,Indiana,2018-08,1280
all,C00-C97,Indiana,2018-09,1253
all,C00-C97,Indiana,2018-10,1301
all,C00-C97,Indiana,2018-11,1261
all,C00-C97,Indiana,2018-12,1395
all,C00-C97,Indiana,2019-01,1330
all,C00-C97,Indiana,2019-02,1162
all,C00-C97,Indiana,2019-03,1316
all,C00-C97,Indiana,2019-04,1243
all,C00-C97,Indiana,2019-05,1254
all,C00-C97,Indiana,2019-06,1287
all,C00-C97,Indiana,2019-07,1185
all,C00-C97,Indiana,2019-08,1230
all,C00-C97,Indiana,2019-09,1259
all,C00-C97,Indiana,2019-10,1309
all,C00-C97,Indiana,2019-11,1233
all,C00-C97,Indiana,2019-12,1326
all,C00-C97,Indiana,2020-01,1326
all,C00-C97,Indiana,2020-02,1279
all,C00-C97,Indiana,2020-03,1343
all,C00-C97,Indiana,2020-04,1234
all,C00-C97,Indiana,2020-05,1288
all,C00-C97,Indiana,2020-06,1257
all,C00-C97,Indiana,2020-07,1304
all,C00-C97,Indiana,2020-08,1239
all,C00-C97,Indiana,2020-09,1274
all,C00-C97,Indiana,2020-10,1313
all,C00-C97,Indiana,2020-11,1333
all,C00-C97,Indiana,2020-12,1429
all,C00-C97,Indiana,2021-01,1457
all,C00-C97,Indiana,2021-02,1272
all,C00-C97,Indiana,2021-03,1260
all,C00-C97,Indiana,2021-04,1256
all,C00-C97,Indiana,2021-05,1326
all,C00-C97,Indiana,2021-06,1341
all,C00-C97,Indiana,2021-07,1307
all,C00-C97,Indiana,2021-08,1356
all,C00-C97,Indiana,2021-09,1374
all,C00-C97,Indiana,2021-10,1432
all,C00-C97,Indiana,2021-11,1335
all,C00-C97,Indiana,2021-12,1393
all,C00-C97,Indiana,2022-01,1478
all,C00-C97,Indiana,2022-02,1273
all,C00-C97,Indiana,2022-03,1350
all,C00-C97,Indiana,2022-04,1192
all,C00-C97,Indiana,2022-05,1255
all,C00-C97,Indiana,2022-06,1199
all,C00-C97,Indiana,2022-07,1313
all,C00-C97,Indiana,2022-08,1385
all,C00-C97,Indiana,2022-09,1322
all,C00-C97,Indiana,2022-10,1375
all,C00-C97,Indiana,2022-11,1331
all,C00-C97,Indiana,2022-12,1415
all,C00-C97,Indiana,2023-01,1319
all,C00-C97,Indiana,2023-02,1174
all,C00-C97,Indiana,2023-03,1309
all,C00-C97,Indiana,2023-04,1288
all,C00-C97,Indiana,2023-05,1313
all,C00-C97,Indiana,2023-06,1275
all,C00-C97,Indiana,2023-07,1335
all,C00-C97,Indiana,2023-08,1334
all,C00-C97,Indiana,2023-09,1325
all,C00-C97,Indiana,2023-10,1366
all,C00-C97,Indiana,2023-11,1254
all,C00-C97,Indiana,2023-12,1394
all,C00-C97,Indiana,2024-01,1319
all,C00-C97,Indiana,2024-02,1243
all,C00-C97,Indiana,2024-03,1319
all,C00-C97,Indiana,2024-04,1219
all,C00-C97,Indiana,2024-05,1304
all,C00-C97,Indiana,2024-06,1232
all,C00-C97,Indiana,2024-07,1346
all,C00-C97,Indiana,2024-08,1356
all,C00-C97,Indiana,2024-09,1281
all,C00-C97,Indiana,2024-10,1353
all,C00-C97,Indiana,2024-11,564
all,C00-C97,Iowa,2018-01,647
all,C00-C97,Iowa,2018-02,575
all,C00-C97,Iowa,2018-03,603
all,C00-C97,Iowa,2018-04,602
all,C00-C97,Iowa,2018-05,592
all,C00-C97,Iowa,2018-06,595
all,C00-C97,Iowa,2018-07,590
all,C00-C97,Iowa,2018-08,632
all,C00-C97,Iowa,2018-09,549
all,C00-C97,Iowa,2018-10,649
all,C00-C97,Iowa,2018-11,636
all,C00-C97,Iowa,2018-12,591
all,C00-C97,Iowa,2019-01,580
all,C00-C97,Iowa,2019-02,580
all,C00-C97,Iowa,2019-03,602
all,C00-C97,Iowa,2019-04,608
all,C00-C97,Iowa,2019-05,612
all,C00-C97,Iowa,2019-06,568
all,C00-C97,Iowa,2019-07,595
all,C00-C97,Iowa,2019-08,585
all,C00-C97,Iowa,2019-09,628
all,C00-C97,Iowa,2019-10,690
all,C00-C97,Iowa,2019-11,610
all,C00-C97,Iowa,2019-12,578
all,C00-C97,Iowa,2020-01,614
all,C00-C97,Iowa,2020-02,599
all,C00-C97,Iowa,2020-03,615
all,C00-C97,Iowa,2020-04,620
all,C00-C97,Iowa,2020-05,636
all,C00-C97,Iowa,2020-06,577
all,C00-C97,Iowa,2020-07,611
all,C00-C97,Iowa,2020-08,580
all,C00-C97,Iowa,2020-09,582
all,C00-C97,Iowa,2020-10,642
all,C00-C97,Iowa,2020-11,614
all,C00-C97,Iowa,2020-12,689
all,C00-C97,Iowa,2021-01,651
all,C00-C97,Iowa,2021-02,556
all,C00-C97,Iowa,2021-03,567
all,C00-C97,Iowa,2021-04,599
all,C00-C97,Iowa,2021-05,603
all,C00-C97,Iowa,2021-06,594
all,C00-C97,Iowa,2021-07,542
all,C00-C97,Iowa,2021-08,609
all,C00-C97,Iowa,2021-09,633
all,C00-C97,Iowa,2021-10,655
all,C00-C97,Iowa,2021-11,620
all,C00-C97,Iowa,2021-12,686
all,C00-C97,Iowa,2022-01,690
all,C00-C97,Iowa,2022-02,608
all,C00-C97,Iowa,2022-03,615
all,C00-C97,Iowa,2022-04,595
all,C00-C97,Iowa,2022-05,633
all,C00-C97,Iowa,2022-06,634
all,C00-C97,Iowa,2022-07,606
all,C00-C97,Iowa,2022-08,613
all,C00-C97,Iowa,2022-09,576
all,C00-C97,Iowa,2022-10,615
all,C00-C97,Iowa,2022-11,563
all,C00-C97,Iowa,2022-12,667
all,C00-C97,Iowa,2023-01,684
all,C00-C97,Iowa,2023-02,583
all,C00-C97,Iowa,2023-03,652
all,C00-C97,Iowa,2023-04,595
all,C00-C97,Iowa,2023-05,616
all,C00-C97,Iowa,2023-06,614
all,C00-C97,Iowa,2023-07,593
all,C00-C97,Iowa,2023-08,599
all,C00-C97,Iowa,2023-09,593
all,C00-C97,Iowa,2023-10,633
all,C00-C97,Iowa,2023-11,650
all,C00-C97,Iowa,2023-12,637
all,C00-C97,Iowa,2024-01,652
all,C00-C97,Iowa,2024-02,624
all,C00-C97,Iowa,2024-03,673
all,C00-C97,Iowa,2024-04,604
all,C00-C97,Iowa,2024-05,611
all,C00-C97,Iowa,2024-06,576
all,C00-C97,Iowa,2024-07,632
all,C00-C97,Iowa,2024-08,617
all,C00-C97,Iowa,2024-09,650
all,C00-C97,Iowa,2024-10,708
all,C00-C97,Iowa,2024-11,362
all,C00-C97,Kansas,2018-01,513
all,C00-C97,Kansas,2018-02,482
all,C00-C97,Kansas,2018-03,520
all,C00-C97,Kansas,2018-04,492
all,C00-C97,Kansas,2018-05,522
all,C00-C97,Kansas,2018-06,495
all,C00-C97,Kansas,2018-07,515
all,C00-C97,Kansas,2018-08,519
all,C00-C97,Kansas,2018-09,524
all,C00-C97,Kansas,2018-10,505
all,C00-C97,Kansas,2018-11,520
all,C00-C97,Kansas,2018-12,569
all,C00-C97,Kansas,2019-01,548
all,C00-C97,Kansas,2019-02,508
all,C00-C97,Kansas,2019-03,541
all,C00-C97,Kansas,2019-04,493
all,C00-C97,Kansas,2019-05,511
all,C00-C97,Kansas,2019-06,540
all,C00-C97,Kansas,2019-07,520
all,C00-C97,Kansas,2019-08,465
all,C00-C97,Kansas,2019-09,564
all,C00-C97,Kansas,2019-10,506
