date,type,age,reports,dead
2022-11-28,Pfizer,85,12,0
2022-11-29,AstraZeneca,,21,0
2022-11-29,AstraZeneca,18,167,1
2022-11-29,AstraZeneca,65,17,1
2022-11-29,AstraZeneca,85,1,0
2022-11-29,Moderna,,17,0
2022-11-29,Moderna,12,2,0
2022-11-29,Moderna,18,317,1
2022-11-29,Moderna,3,1,0
2022-11-29,Moderna,65,24,0
2022-11-29,Moderna,85,2,0
2022-11-29,Pfizer,,47,0
2022-11-29,Pfizer,12,25,0
2022-11-29,Pfizer,18,692,1
2022-11-29,Pfizer,2,1,0
2022-11-29,Pfizer,3,5,0
2022-11-29,Pfizer,65,112,2
2022-11-29,Pfizer,85,14,1
2022-11-30,AstraZeneca,,14,0
2022-11-30,AstraZeneca,0,1,0
2022-11-30,AstraZeneca,18,92,1
2022-11-30,AstraZeneca,65,11,0
2022-11-30,Janssen,,1,0
2022-11-30,Janssen,18,2,0
2022-11-30,Moderna,,7,0
2022-11-30,Moderna,0,1,0
2022-11-30,Moderna,12,2,0
2022-11-30,Moderna,18,266,1
2022-11-30,Moderna,65,17,1
2022-11-30,Pfizer,,39,0
2022-11-30,Pfizer,12,13,0
2022-11-30,Pfizer,18,447,0
2022-11-30,Pfizer,3,1,0
2022-11-30,Pfizer,65,94,2
2022-11-30,Pfizer,85,6,0
2022-12-01,AstraZeneca,,16,0
2022-12-01,AstraZeneca,18,190,2
2022-12-01,AstraZeneca,65,27,5
2022-12-01,AstraZeneca,85,1,0
2022-12-01,Janssen,18,4,0
2022-12-01,Moderna,,8,0
2022-12-01,Moderna,12,1,0
2022-12-01,Moderna,18,167,0
2022-12-01,Moderna,2,2,0
2022-12-01,Moderna,65,17,1
2022-12-01,Pfizer,,46,0
2022-12-01,Pfizer,0,2,0
2022-12-01,Pfizer,12,10,0
2022-12-01,Pfizer,18,598,0
2022-12-01,Pfizer,2,1,0
2022-12-01,Pfizer,3,5,0
2022-12-01,Pfizer,65,135,3
2022-12-01,Pfizer,85,18,1
2022-12-02,AstraZeneca,,28,1
2022-12-02,AstraZeneca,18,191,2
2022-12-02,AstraZeneca,65,38,1
2022-12-02,Janssen,18,1,0
2022-12-02,Janssen,65,1,0
2022-12-02,Moderna,,4,0
2022-12-02,Moderna,18,145,0
2022-12-02,Moderna,65,22,0
2022-12-02,Pfizer,,35,1
2022-12-02,Pfizer,0,1,0
2022-12-02,Pfizer,12,11,1
2022-12-02,Pfizer,18,543,5
2022-12-02,Pfizer,3,4,0
2022-12-02,Pfizer,65,100,3
2022-12-02,Pfizer,85,17,6
2022-12-03,Moderna,,1,0
2022-12-03,Moderna,12,3,0
2022-12-03,Moderna,18,41,0
2022-12-03,Moderna,65,1,0
2022-12-03,Pfizer,,2,0
2022-12-03,Pfizer,18,22,0
2022-12-03,Pfizer,65,3,0
2022-12-03,Pfizer,85,1,0
2022-12-04,AstraZeneca,18,1,0
2022-12-04,Pfizer,12,1,0
2022-12-04,Pfizer,18,1,0
2022-12-05,AstraZeneca,,23,2
2022-12-05,AstraZeneca,18,70,0
2022-12-05,AstraZeneca,65,31,1
2022-12-05,Moderna,,11,1
2022-12-05,Moderna,12,13,0
2022-12-05,Moderna,18,258,1
2022-12-05,Moderna,65,22,1
2022-12-05,Moderna,85,1,0
2022-12-05,Pfizer,,29,0
2022-12-05,Pfizer,12,8,0
2022-12-05,Pfizer,18,413,2
2022-12-05,Pfizer,2,1,0
2022-12-05,Pfizer,3,3,0
2022-12-05,Pfizer,65,75,3
2022-12-05,Pfizer,85,8,1
2022-12-06,AstraZeneca,,8,0
2022-12-06,AstraZeneca,18,110,1
2022-12-06,AstraZeneca,65,25,0
2022-12-06,AstraZeneca,85,1,0
2022-12-06,Janssen,,1,0
2022-12-06,Janssen,65,1,0
2022-12-06,Moderna,,38,0
2022-12-06,Moderna,12,34,0
2022-12-06,Moderna,18,689,0
2022-12-06,Moderna,2,7,0
2022-12-06,Moderna,65,25,0
2022-12-06,Pfizer,,74,2
