year,month,age,dead
2000,7,30,33
2000,7,31,40
2000,7,32,43
2000,7,33,48
2000,7,34,59
2000,7,35,74
2000,7,36,63
2000,7,37,103
2000,7,38,114
2000,7,39,125
2000,7,40,133
2000,7,41,144
2000,7,42,171
2000,7,43,205
2000,7,44,216
2000,7,45,273
2000,7,46,312
2000,7,47,321
2000,7,48,367
2000,7,49,360
2000,7,50,401
2000,7,51,479
2000,7,52,524
2000,7,53,586
2000,7,54,481
2000,7,55,582
2000,7,56,610
2000,7,57,717
2000,7,58,655
2000,7,59,696
2000,7,60,816
2000,7,61,818
2000,7,62,859
2000,7,63,887
2000,7,64,894
2000,7,65,960
2000,7,66,1036
2000,7,67,1106
2000,7,68,1123
2000,7,69,1197
2000,7,70,1312
2000,7,71,1350
2000,7,72,1419
2000,7,73,1450
2000,7,74,1452
2000,7,75,1478
2000,7,76,1549
2000,7,77,1526
2000,7,78,1547
2000,7,79,1440
2000,7,80,1387
2000,7,81,1268
2000,7,82,1237
2000,7,83,1106
2000,7,84,1093
2000,7,85,981
2000,7,86,892
2000,7,87,824
2000,7,88,699
2000,7,89,593
2000,7,90,523
2000,7,91,430
2000,7,92,374
2000,7,93,260
2000,7,94,191
2000,7,95,145
2000,7,96,91
2000,7,97,94
2000,7,98,62
2000,7,99,36
2000,7,100,63
2000,8,0,37
2000,8,5,44
2000,8,10,50
2000,8,15,66
2000,8,20,80
2000,8,25,109
2000,8,30,36
2000,8,31,43
2000,8,32,44
2000,8,33,57
2000,8,34,48
2000,8,35,66
2000,8,36,74
2000,8,37,85
2000,8,38,117
2000,8,39,107
2000,8,40,135
2000,8,41,162
2000,8,42,162
2000,8,43,203
2000,8,44,255
2000,8,45,242
2000,8,46,288
2000,8,47,326
2000,8,48,364
2000,8,49,390
2000,8,50,413
2000,8,51,450
2000,8,52,494
2000,8,53,602
2000,8,54,513
2000,8,55,598
2000,8,56,592
2000,8,57,653
2000,8,58,716
2000,8,59,710
2000,8,60,808
2000,8,61,782
2000,8,62,856
2000,8,63,853
2000,8,64,956
2000,8,65,1027
2000,8,66,992
2000,8,67,1136
