date,age,dead
2000-03,58,1793
2000-03,59,1778
2000-03,60,1853
2000-03,61,2038
2000-03,62,2144
2000-03,63,2126
2000-03,64,2421
2000-03,65,2639
2000-03,66,2770
2000-03,67,2980
2000-03,68,3080
2000-03,69,3440
2000-03,70,3763
2000-03,71,4087
2000-03,72,4403
2000-03,73,4675
2000-03,74,4772
2000-03,75,5281
2000-03,76,5383
2000-03,77,5584
2000-03,78,5823
2000-03,79,5887
2000-03,80,6019
2000-03,81,5951
2000-03,82,5913
2000-03,83,5879
2000-03,84,6113
2000-03,85,5976
2000-03,86,5716
2000-03,87,5531
2000-03,88,5166
2000-03,89,4943
2000-03,90,4363
2000-03,91,3996
2000-03,92,3609
2000-03,93,2963
2000-03,94,2528
2000-03,95,2120
2000-03,96,1694
2000-03,97,1358
2000-03,98,919
2000-03,99,769
2000-03,100,1459
2000-04,0,1959
2000-04,1,79
2000-04,2,41
2000-04,3,32
2000-04,4,24
2000-04,5,29
2000-04,6,28
2000-04,7,28
2000-04,8,17
2000-04,9,18
2000-04,10,23
2000-04,11,37
2000-04,12,28
2000-04,13,34
2000-04,14,36
2000-04,15,38
2000-04,16,41
2000-04,17,57
2000-04,18,38
2000-04,19,55
2000-04,20,53
2000-04,21,61
2000-04,22,68
2000-04,23,58
2000-04,24,69
2000-04,25,91
2000-04,26,82
2000-04,27,95
2000-04,28,87
2000-04,29,107
2000-04,30,148
2000-04,31,141
2000-04,32,174
2000-04,33,213
2000-04,34,220
2000-04,35,268
2000-04,36,298
2000-04,37,356
2000-04,38,410
2000-04,39,459
2000-04,40,501
2000-04,41,570
2000-04,42,637
2000-04,43,679
2000-04,44,765
2000-04,45,811
2000-04,46,850
2000-04,47,930
2000-04,48,985
2000-04,49,1071
2000-04,50,1100
2000-04,51,1197
2000-04,52,1282
2000-04,53,1386
2000-04,54,1182
2000-04,55,1361
2000-04,56,1523
2000-04,57,1634
2000-04,58,1660
2000-04,59,1657
2000-04,60,1823
2000-04,61,1947
2000-04,62,2008
2000-04,63,2171
2000-04,64,2389
2000-04,65,2482
2000-04,66,2547
2000-04,67,2863
2000-04,68,3125
2000-04,69,3285
2000-04,70,3615
2000-04,71,3751
2000-04,72,4110
2000-04,73,4222
2000-04,74,4525
2000-04,75,4717
2000-04,76,5092
2000-04,77,5172
2000-04,78,5609
2000-04,79,5533
2000-04,80,5666
2000-04,81,5560
2000-04,82,5601
2000-04,83,5474
2000-04,84,5477
2000-04,85,5543
2000-04,86,5447
2000-04,87,5187
2000-04,88,4702
2000-04,89,4570
2000-04,90,4043
2000-04,91,3693
2000-04,92,3327
2000-04,93,2820
2000-04,94,2355
2000-04,95,1999
2000-04,96,1563
2000-04,97,1202
2000-04,98,846
2000-04,99,655
2000-04,100,1312
2000-05,0,1907
2000-05,1,93
2000-05,2,42
2000-05,3,33
2000-05,4,33
2000-05,5,39
2000-05,6,29
2000-05,7,24
2000-05,8,23
2000-05,9,27
2000-05,10,36
2000-05,11,27
2000-05,12,34
2000-05,13,27
2000-05,14,30
2000-05,15,54
2000-05,16,28
2000-05,17,48
2000-05,18,45
2000-05,19,48
2000-05,20,70
2000-05,21,60
2000-05,22,87
2000-05,23,64
2000-05,24,79
2000-05,25,88
2000-05,26,95
2000-05,27,98
2000-05,28,124
2000-05,29,140
2000-05,30,128
2000-05,31,181
2000-05,32,171
2000-05,33,214
2000-05,34,244
2000-05,35,270
2000-05,36,304
2000-05,37,368
2000-05,38,399
2000-05,39,467
2000-05,40,518
2000-05,41,587
2000-05,42,624
2000-05,43,684
2000-05,44,765
2000-05,45,842
2000-05,46,872
2000-05,47,928
2000-05,48,1062
2000-05,49,1021
2000-05,50,1147
2000-05,51,1154
2000-05,52,1296
2000-05,53,1541
2000-05,54,1218
2000-05,55,1385
2000-05,56,1568
2000-05,57,1651
2000-05,58,1720
2000-05,59,1838
2000-05,60,1891
2000-05,61,2027
2000-05,62,2121
2000-05,63,2147
2000-05,64,2424
2000-05,65,2628
2000-05,66,2596
2000-05,67,2901
2000-05,68,3131
2000-05,69,3334
2000-05,70,3684
2000-05,71,3879
2000-05,72,4089
2000-05,73,4309
2000-05,74,4591
2000-05,75,4815
2000-05,76,5156
2000-05,77,5171
2000-05,78,5380
2000-05,79,5625
2000-05,80,5557
2000-05,81,5662
2000-05,82,5612
2000-05,83,5568
2000-05,84,5499
2000-05,85,5653
2000-05,86,5333
2000-05,87,5007
2000-05,88,4649
2000-05,89,4555
2000-05,90,4160
2000-05,91,3724
2000-05,92,3365
2000-05,93,2801
2000-05,94,2473
2000-05,95,1883
2000-05,96,1479
2000-05,97,1194
2000-05,98,892
2000-05,99,658
2000-05,100,1344
2000-06,0,2004
2000-06,1,92
2000-06,2,47
2000-06,3,24
2000-06,4,16
2000-06,5,23
2000-06,6,21
2000-06,7,13
2000-06,8,26
2000-06,9,20
2000-06,10,24
2000-06,11,26
2000-06,12,30
2000-06,13,31
2000-06,14,37
2000-06,15,33
2000-06,16,36
2000-06,17,53
2000-06,18,52
2000-06,19,58
2000-06,20,60
2000-06,21,69
2000-06,22,61
2000-06,23,60
2000-06,24,73
2000-06,25,67
2000-06,26,84
2000-06,27,76
2000-06,28,117
2000-06,29,141
2000-06,30,143
2000-06,31,143
2000-06,32,166
2000-06,33,195
2000-06,34,242
2000-06,35,265
2000-06,36,289
2000-06,37,342
2000-06,38,404
2000-06,39,449
2000-06,40,465
2000-06,41,521
2000-06,42,587
2000-06,43,696
2000-06,44,700
2000-06,45,812
2000-06,46,836
2000-06,47,896
2000-06,48,1032
2000-06,49,1063
2000-06,50,1118
2000-06,51,1165
2000-06,52,1325
2000-06,53,1438
2000-06,54,1253
2000-06,55,1293
2000-06,56,1524
2000-06,57,1665
2000-06,58,1644
2000-06,59,1621
2000-06,60,1807
2000-06,61,1873
2000-06,62,1953
2000-06,63,2081
2000-06,64,2286
2000-06,65,2490
2000-06,66,2544
2000-06,67,2660
2000-06,68,2847
2000-06,69,3159
2000-06,70,3401
2000-06,71,3647
2000-06,72,3842
2000-06,73,4160
2000-06,74,4325
2000-06,75,4790
2000-06,76,4842
2000-06,77,4818
2000-06,78,5203
2000-06,79,5410
2000-06,80,5400
2000-06,81,5232
2000-06,82,5244
2000-06,83,5207
2000-06,84,5092
2000-06,85,5210
2000-06,86,4994
2000-06,87,4869
2000-06,88,4482
2000-06,89,4202
2000-06,90,3903
2000-06,91,3419
2000-06,92,3182
2000-06,93,2558
2000-06,94,2180
2000-06,95,1790
2000-06,96,1464
2000-06,97,1148
2000-06,98,880
2000-06,99,602
2000-06,100,1145
2000-07,0,1896
2000-07,1,95
2000-07,2,41
2000-07,3,38
2000-07,4,20
2000-07,5,22
2000-07,6,30
2000-07,7,21
2000-07,8,23
2000-07,9,25
2000-07,10,19
2000-07,11,32
2000-07,12,28
2000-07,13,36
2000-07,14,31
2000-07,15,48
2000-07,16,35
2000-07,17,52
2000-07,18,59
2000-07,19,47
2000-07,20,55
2000-07,21,70
2000-07,22,57
2000-07,23,65
2000-07,24,89
2000-07,25,81
2000-07,26,75
2000-07,27,91
2000-07,28,101
2000-07,29,118
2000-07,30,155
2000-07,31,139
2000-07,32,184
2000-07,33,213
2000-07,34,247
2000-07,35,263
2000-07,36,291
2000-07,37,376
2000-07,38,413
2000-07,39,441
2000-07,40,478
2000-07,41,538
2000-07,42,624
2000-07,43,715
2000-07,44,703
2000-07,45,840
2000-07,46,902
2000-07,47,913
2000-07,48,1019
2000-07,49,1099
2000-07,50,1076
2000-07,51,1240
2000-07,52,1356
2000-07,53,1495
2000-07,54,1213
2000-07,55,1415
2000-07,56,1488
2000-07,57,1751
2000-07,58,1632
2000-07,59,1701
2000-07,60,1877
2000-07,61,1955
2000-07,62,2028
2000-07,63,2186
2000-07,64,2263
2000-07,65,2442
2000-07,66,2534
2000-07,67,2768
2000-07,68,2956
2000-07,69,3093
2000-07,70,3453
2000-07,71,3712
2000-07,72,4022
2000-07,73,4178
2000-07,74,4393
2000-07,75,4706
2000-07,76,4863
2000-07,77,5066
2000-07,78,5368
2000-07,79,5404
2000-07,80,5416
2000-07,81,5244
2000-07,82,5352
2000-07,83,5296
2000-07,84,5359
2000-07,85,5381
2000-07,86,5330
2000-07,87,5080
2000-07,88,4710
2000-07,89,4286
2000-07,90,3998
2000-07,91,3603
2000-07,92,3219
2000-07,93,2768
2000-07,94,2293
2000-07,95,1855
2000-07,96,1478
2000-07,97,1142
2000-07,98,878
2000-07,99,582
2000-07,100,1261
2000-08,0,1893
2000-08,1,81
2000-08,2,31
2000-08,3,33
2000-08,4,28
2000-08,5,30
2000-08,6,23
2000-08,7,18
2000-08,8,21
2000-08,9,23
2000-08,10,22
2000-08,11,33
2000-08,12,37
2000-08,13,19
2000-08,14,36
2000-08,15,34
2000-08,16,40
2000-08,17,42
2000-08,18,45
2000-08,19,60
2000-08,20,46
2000-08,21,68
2000-08,22,66
2000-08,23,66
2000-08,24,80
2000-08,25,80
2000-08,26,55
2000-08,27,87
2000-08,28,108
2000-08,29,115
2000-08,30,135
2000-08,31,187
2000-08,32,180
2000-08,33,206
2000-08,34,253
2000-08,35,283
2000-08,36,282
2000-08,37,346
2000-08,38,425
2000-08,39,465
2000-08,40,481
2000-08,41,560
2000-08,42,567
2000-08,43,681
2000-08,44,748
2000-08,45,765
2000-08,46,862
2000-08,47,994
2000-08,48,987
2000-08,49,1054
2000-08,50,1171
2000-08,51,1184
2000-08,52,1297
2000-08,53,1545
2000-08,54,1265
2000-08,55,1466
2000-08,56,1474
2000-08,57,1594
2000-08,58,1696
2000-08,59,1704
2000-08,60,1837
2000-08,61,1852
2000-08,62,2024
2000-08,63,2145
2000-08,64,2318
2000-08,65,2499
2000-08,66,2420
2000-08,67,2864
2000-08,68,2954
2000-08,69,3210
2000-08,70,3501
2000-08,71,3591
2000-08,72,4016
2000-08,73,4088
2000-08,74,4418
2000-08,75,4825
2000-08,76,4990
2000-08,77,5044
2000-08,78,5384
2000-08,79,5363
2000-08,80,5660
2000-08,81,5273
2000-08,82,5614
2000-08,83,5404
2000-08,84,5305
2000-08,85,5446
2000-08,86,5339
2000-08,87,4914
2000-08,88,4655
2000-08,89,4389
2000-08,90,3989
2000-08,91,3618
2000-08,92,3220
2000-08,93,2716
2000-08,94,2300
2000-08,95,1869
2000-08,96,1580
2000-08,97,1136
2000-08,98,811
2000-08,99,603
2000-08,100,1274
2000-09,0,1872
2000-09,1,78
2000-09,2,45
2000-09,3,37
2000-09,4,28
2000-09,5,22
2000-09,6,32
2000-09,7,21
2000-09,8,25
2000-09,9,17
2000-09,10,28
2000-09,11,33
2000-09,12,37
2000-09,13,32
2000-09,14,30
2000-09,15,32
2000-09,16,37
2000-09,17,40
2000-09,18,52
2000-09,19,48
2000-09,20,60
2000-09,21,68
2000-09,22,55
2000-09,23,54
2000-09,24,71
2000-09,25,61
2000-09,26,82
2000-09,27,88
2000-09,28,92
2000-09,29,143
2000-09,30,113
2000-09,31,167
2000-09,32,170
2000-09,33,181
2000-09,34,222
2000-09,35,261
2000-09,36,337
2000-09,37,297
2000-09,38,401
2000-09,39,397
2000-09,40,487
2000-09,41,546
2000-09,42,614
2000-09,43,684
2000-09,44,695
2000-09,45,831
2000-09,46,852
2000-09,47,906
2000-09,48,969
2000-09,49,1034
2000-09,50,1134
2000-09,51,1185
2000-09,52,1260
2000-09,53,1489
2000-09,54,1289
2000-09,55,1301
2000-09,56,1478
2000-09,57,1629
2000-09,58,1575
2000-09,59,1731
2000-09,60,1665
2000-09,61,1850
2000-09,62,2029
2000-09,63,2102
2000-09,64,2309
2000-09,65,2424
2000-09,66,2475
2000-09,67,2650
2000-09,68,2973
2000-09,69,3072
2000-09,70,3426
2000-09,71,3638
2000-09,72,3951
2000-09,73,4028
2000-09,74,4431
2000-09,75,4713
2000-09,76,4802
2000-09,77,4926
2000-09,78,5365
2000-09,79,5435
2000-09,80,5657
2000-09,81,5236
2000-09,82,5428
2000-09,83,5368
2000-09,84,5415
2000-09,85,5443
2000-09,86,5155
2000-09,87,5123
2000-09,88,4821
2000-09,89,4400
2000-09,90,4049
2000-09,91,3508
2000-09,92,3416
2000-09,93,2835
2000-09,94,2249
2000-09,95,1949
2000-09,96,1570
2000-09,97,1248
2000-09,98,904
2000-09,99,669
2000-09,100,1344
2000-10,0,2001
2000-10,1,92
2000-10,2,44
2000-10,3,41
2000-10,4,22
2000-10,5,29
2000-10,6,13
2000-10,7,30
2000-10,8,27
2000-10,9,25
2000-10,10,24
2000-10,11,29
2000-10,12,27
2000-10,13,24
2000-10,14,30
2000-10,15,46
2000-10,16,40
2000-10,17,49
2000-10,18,50
2000-10,19,64
2000-10,20,58
2000-10,21,57
2000-10,22,72
2000-10,23,69
2000-10,24,73
2000-10,25,68
2000-10,26,82
2000-10,27,87
2000-10,28,112
2000-10,29,130
2000-10,30,145
2000-10,31,156
2000-10,32,176
2000-10,33,192
2000-10,34,251
2000-10,35,237
2000-10,36,314
2000-10,37,367
2000-10,38,412
2000-10,39,444
2000-10,40,517
2000-10,41,581
2000-10,42,644
2000-10,43,699
2000-10,44,729
2000-10,45,853
2000-10,46,892
2000-10,47,980
2000-10,48,1042
2000-10,49,1115
2000-10,50,1125
2000-10,51,1270
2000-10,52,1319
2000-10,53,1530
2000-10,54,1368
2000-10,55,1409
2000-10,56,1536
2000-10,57,1739
2000-10,58,1758
2000-10,59,1814
2000-10,60,1853
2000-10,61,1925
2000-10,62,2079
2000-10,63,2293
2000-10,64,2353
2000-10,65,2507
2000-10,66,2627
2000-10,67,2697
2000-10,68,3132
2000-10,69,3373
2000-10,70,3610
2000-10,71,3782
2000-10,72,4230
2000-10,73,4548
2000-10,74,4671
2000-10,75,4990
2000-10,76,5083
2000-10,77,5465
2000-10,78,5615
2000-10,79,6096
2000-10,80,6034
2000-10,81,5566
2000-10,82,5994
2000-10,83,5868
2000-10,84,5846
2000-10,85,5713
2000-10,86,5813
2000-10,87,5332
2000-10,88,5180
2000-10,89,4685
2000-10,90,4489
2000-10,91,4053
2000-10,92,3719
2000-10,93,3123
2000-10,94,2574
2000-10,95,2137
2000-10,96,1699
2000-10,97,1268
2000-10,98,1030
2000-10,99,682
2000-10,100,1414
2000-11,0,1809
2000-11,1,88
2000-11,2,46
2000-11,3,34
2000-11,4,35
2000-11,5,30
2000-11,6,24
2000-11,7,27
2000-11,8,37
2000-11,9,22
2000-11,10,29
2000-11,11,36
2000-11,12,25
2000-11,13,24
2000-11,14,33
2000-11,15,48
2000-11,16,49
2000-11,17,34
2000-11,18,41
2000-11,19,66
2000-11,20,60
2000-11,21,65
2000-11,22,74
2000-11,23,61
2000-11,24,86
2000-11,25,80
2000-11,26,82
2000-11,27,88
2000-11,28,98
2000-11,29,124
2000-11,30,123
2000-11,31,152
2000-11,32,179
2000-11,33,200
2000-11,34,241
2000-11,35,265
2000-11,36,318
2000-11,37,356
2000-11,38,369
2000-11,39,438
2000-11,40,540
2000-11,41,558
2000-11,42,595
2000-11,43,732
2000-11,44,781
2000-11,45,829
2000-11,46,891
2000-11,47,928
2000-11,48,1026
2000-11,49,1074
2000-11,50,1150
2000-11,51,1268
2000-11,52,1330
2000-11,53,1520
2000-11,54,1412
2000-11,55,1439
2000-11,56,1454
2000-11,57,1797
2000-11,58,1767
2000-11,59,1762
2000-11,60,1870
2000-11,61,1951
2000-11,62,2188
2000-11,63,2166
2000-11,64,2321
2000-11,65,2579
2000-11,66,2653
2000-11,67,2809
2000-11,68,3024
2000-11,69,3227
2000-11,70,3640
2000-11,71,3763
2000-11,72,4177
2000-11,73,4502
2000-11,74,4566
2000-11,75,4965
2000-11,76,5168
2000-11,77,5578
2000-11,78,5660
2000-11,79,5894
2000-11,80,6085
2000-11,81,5645
2000-11,82,6088
2000-11,83,5916
2000-11,84,5933
2000-11,85,5785
2000-11,86,5908
2000-11,87,5508
2000-11,88,5266
2000-11,89,4772
2000-11,90,4442
2000-11,91,4018
2000-11,92,3640
2000-11,93,3118
2000-11,94,2540
2000-11,95,2108
2000-11,96,1660
2000-11,97,1280
2000-11,98,1064
2000-11,99,639
2000-11,100,1538
2000-12,0,1932
2000-12,1,82
2000-12,2,71
2000-12,3,45
2000-12,4,37
2000-12,5,41
2000-12,6,31
2000-12,7,29
2000-12,8,23
2000-12,9,25
2000-12,10,40
2000-12,11,41
2000-12,12,27
2000-12,13,33
2000-12,14,44
2000-12,15,38
2000-12,16,32
2000-12,17,44
2000-12,18,51
2000-12,19,52
2000-12,20,91
2000-12,21,70
2000-12,22,69
2000-12,23,79
2000-12,24,91
2000-12,25,68
2000-12,26,86
2000-12,27,110
2000-12,28,117
2000-12,29,124
2000-12,30,160
2000-12,31,162
2000-12,32,214
2000-12,33,207
2000-12,34,223
2000-12,35,277
2000-12,36,328
2000-12,37,386
2000-12,38,420
2000-12,39,446
2000-12,40,569
2000-12,41,603
2000-12,42,679
2000-12,43,748
2000-12,44,829
2000-12,45,843
2000-12,46,998
2000-12,47,1012
2000-12,48,1085
2000-12,49,1159
2000-12,50,1264
2000-12,51,1307
2000-12,52,1482
2000-12,53,1660
2000-12,54,1555
2000-12,55,1526
2000-12,56,1679
2000-12,57,1894
2000-12,58,1927
2000-12,59,1980
2000-12,60,2048
2000-12,61,2083
2000-12,62,2327
2000-12,63,2534
2000-12,64,2659
2000-12,65,2673
2000-12,66,2968
2000-12,67,2966
2000-12,68,3357
2000-12,69,3478
2000-12,70,3926
2000-12,71,4067
2000-12,72,4408
2000-12,73,4871
2000-12,74,5038
2000-12,75,5570
2000-12,76,5857
2000-12,77,5839
2000-12,78,6155
2000-12,79,6524
2000-12,80,6790
2000-12,81,6280
2000-12,82,6636
2000-12,83,6648
2000-12,84,6607
2000-12,85,6398
2000-12,86,6513
2000-12,87,6278
2000-12,88,5974
2000-12,89,5556
2000-12,90,5254
2000-12,91,4499
2000-12,92,4177
2000-12,93,3513
2000-12,94,2998
2000-12,95,2423
2000-12,96,1985
2000-12,97,1571
2000-12,98,1146
2000-12,99,788
2000-12,100,1713
2001-01,0,1938
2001-01,1,125
2001-01,2,73
2001-01,3,59
2001-01,4,38
2001-01,5,39
2001-01,6,32
2001-01,7,33
2001-01,8,28
2001-01,9,34
2001-01,10,32
2001-01,11,29
2001-01,12,39
2001-01,13,38
2001-01,14,47
2001-01,15,49
2001-01,16,53
2001-01,17,67
2001-01,18,62
2001-01,19,68
2001-01,20,66
2001-01,21,87
2001-01,22,72
2001-01,23,101
2001-01,24,87
2001-01,25,92
2001-01,26,97
2001-01,27,119
2001-01,28,132
2001-01,29,142
2001-01,30,158
2001-01,31,170
2001-01,32,190
2001-01,33,215
2001-01,34,281
2001-01,35,292
2001-01,36,340
2001-01,37,376
2001-01,38,476
2001-01,39,509
2001-01,40,501
2001-01,41,644
2001-01,42,720
2001-01,43,809
2001-01,44,813
2001-01,45,971
2001-01,46,1006
2001-01,47,1086
2001-01,48,1133
2001-01,49,1186
2001-01,50,1271
2001-01,51,1410
2001-01,52,1496
2001-01,53,1659
2001-01,54,1580
2001-01,55,1505
2001-01,56,1693
2001-01,57,1877
2001-01,58,2163
2001-01,59,1951
2001-01,60,2095
2001-01,61,2219
2001-01,62,2451
2001-01,63,2544
2001-01,64,2566
2001-01,65,2816
2001-01,66,2974
2001-01,67,3062
2001-01,68,3581
2001-01,69,3576
2001-01,70,4027
2001-01,71,4105
2001-01,72,4520
2001-01,73,5196
2001-01,74,5106
2001-01,75,5580
2001-01,76,5910
2001-01,77,6140
2001-01,78,6307
2001-01,79,6817
2001-01,80,6942
2001-01,81,6679
2001-01,82,6952
2001-01,83,6782
2001-01,84,6738
2001-01,85,6777
2001-01,86,6681
2001-01,87,6560
2001-01,88,6305
2001-01,89,5558
2001-01,90,5356
2001-01,91,4620
2001-01,92,4230
2001-01,93,3755
2001-01,94,3084
2001-01,95,2595
2001-01,96,2056
2001-01,97,1586
2001-01,98,1162
2001-01,99,863
2001-01,100,1804
2001-02,0,1853
2001-02,1,127
2001-02,2,47
2001-02,3,41
2001-02,4,36
2001-02,5,27
2001-02,6,34
2001-02,7,26
2001-02,8,25
2001-02,9,29
2001-02,10,27
2001-02,11,30
2001-02,12,40
2001-02,13,42
2001-02,14,39
2001-02,15,42
2001-02,16,50
2001-02,17,48
2001-02,18,61
2001-02,19,52
2001-02,20,62
2001-02,21,73
2001-02,22,69
2001-02,23,62
2001-02,24,72
2001-02,25,76
2001-02,26,86
2001-02,27,87
2001-02,28,140
2001-02,29,107
2001-02,30,166
2001-02,31,176
2001-02,32,164
2001-02,33,177
2001-02,34,212
2001-02,35,260
2001-02,36,318
2001-02,37,359
2001-02,38,420
2001-02,39,465
2001-02,40,480
2001-02,41,558
2001-02,42,611
2001-02,43,682
2001-02,44,761
2001-02,45,786
2001-02,46,864
2001-02,47,975
2001-02,48,996
2001-02,49,1093
2001-02,50,1172
2001-02,51,1256
2001-02,52,1320
2001-02,53,1487
2001-02,54,1465
2001-02,55,1422
2001-02,56,1522
2001-02,57,1690
2001-02,58,1821
2001-02,59,1828
2001-02,60,1788
2001-02,61,1956
2001-02,62,2034
2001-02,63,2149
2001-02,64,2384
2001-02,65,2457
2001-02,66,2573
2001-02,67,2664
2001-02,68,2984
2001-02,69,3232
2001-02,70,3539
2001-02,71,3755
2001-02,72,4122
2001-02,73,4397
2001-02,74,4578
2001-02,75,4930
2001-02,76,5277
2001-02,77,5454
2001-02,78,5402
2001-02,79,5958
2001-02,80,6024
2001-02,81,5767
2001-02,82,6026
2001-02,83,5967
2001-02,84,6024
2001-02,85,5998
2001-02,86,5822
2001-02,87,5497
2001-02,88,5305
2001-02,89,4883
2001-02,90,4612
2001-02,91,4122
2001-02,92,3637
2001-02,93,3211
2001-02,94,2607
2001-02,95,2154
2001-02,96,1763
2001-02,97,1339
2001-02,98,1047
2001-02,99,694
2001-02,100,1487
2001-03,0,1952
2001-03,1,108
2001-03,2,71
2001-03,3,45
2001-03,4,39
2001-03,5,27
2001-03,6,24
2001-03,7,35
2001-03,8,31
2001-03,9,31
2001-03,10,23
2001-03,11,25
2001-03,12,35
2001-03,13,43
2001-03,14,35
2001-03,15,42
2001-03,16,51
2001-03,17,52
2001-03,18,50
2001-03,19,55
2001-03,20,54
2001-03,21,68
2001-03,22,73
2001-03,23,83
2001-03,24,73
2001-03,25,86
2001-03,26,95
2001-03,27,96
2001-03,28,125
2001-03,29,125
2001-03,30,177
2001-03,31,168
2001-03,32,212
2001-03,33,198
2001-03,34,258
2001-03,35,305
2001-03,36,330
2001-03,37,395
2001-03,38,450
2001-03,39,461
2001-03,40,537
2001-03,41,582
2001-03,42,662
2001-03,43,745
2001-03,44,802
2001-03,45,865
2001-03,46,938
2001-03,47,1027
2001-03,48,1091
2001-03,49,1162
2001-03,50,1172
2001-03,51,1302
2001-03,52,1469
2001-03,53,1559
2001-03,54,1670
2001-03,55,1398
2001-03,56,1718
2001-03,57,1794
2001-03,58,1984
2001-03,59,1858
2001-03,60,1930
2001-03,61,2056
2001-03,62,2284
2001-03,63,2491
2001-03,64,2526
2001-03,65,2680
2001-03,66,2846
2001-03,67,3037
2001-03,68,3165
2001-03,69,3531
2001-03,70,3778
2001-03,71,4012
2001-03,72,4477
2001-03,73,4674
2001-03,74,4899
2001-03,75,5423
2001-03,76,5800
2001-03,77,5906
2001-03,78,6027
2001-03,79,6583
2001-03,80,6574
2001-03,81,6408
2001-03,82,6545
2001-03,83,6389
2001-03,84,6206
2001-03,85,6305
2001-03,86,6356
2001-03,87,6175
2001-03,88,5786
2001-03,89,5322
2001-03,90,4855
2001-03,91,4520
2001-03,92,3963
2001-03,93,3512
2001-03,94,2903
2001-03,95,2381
2001-03,96,1936
2001-03,97,1476
2001-03,98,1170
2001-03,99,778
2001-03,100,1634
2001-04,0,1894
2001-04,1,87
2001-04,2,52
2001-04,3,42
2001-04,4,37
2001-04,5,33
2001-04,6,30
2001-04,7,29
2001-04,8,21
2001-04,9,22
2001-04,10,30
2001-04,11,28
2001-04,12,23
2001-04,13,26
2001-04,14,41
2001-04,15,54
2001-04,16,48
2001-04,17,35
2001-04,18,50
2001-04,19,54
2001-04,20,66
2001-04,21,50
2001-04,22,69
2001-04,23,71
2001-04,24,56
2001-04,25,101
2001-04,26,109
2001-04,27,89
2001-04,28,105
2001-04,29,114
2001-04,30,164
2001-04,31,165
2001-04,32,161
2001-04,33,184
2001-04,34,206
2001-04,35,268
2001-04,36,306
2001-04,37,356
2001-04,38,409
2001-04,39,468
2001-04,40,519
2001-04,41,563
2001-04,42,616
2001-04,43,695
2001-04,44,710
2001-04,45,830
2001-04,46,914
2001-04,47,974
2001-04,48,1010
2001-04,49,1093
2001-04,50,1151
2001-04,51,1246
2001-04,52,1324
2001-04,53,1524
2001-04,54,1596
2001-04,55,1360
2001-04,56,1560
2001-04,57,1761
2001-04,58,1892
2001-04,59,1838
2001-04,60,1946
2001-04,61,2012
2001-04,62,2115
2001-04,63,2262
2001-04,64,2347
2001-04,65,2493
2001-04,66,2711
2001-04,67,2876
2001-04,68,3046
2001-04,69,3318
2001-04,70,3626
2001-04,71,3893
2001-04,72,4007
2001-04,73,4497
2001-04,74,4733
2001-04,75,5016
2001-04,76,5297
2001-04,77,5513
2001-04,78,5706
2001-04,79,6158
2001-04,80,6095
2001-04,81,6079
2001-04,82,6072
2001-04,83,5888
2001-04,84,6023
2001-04,85,5987
2001-04,86,5813
2001-04,87,5744
2001-04,88,5326
2001-04,89,5060
2001-04,90,4481
2001-04,91,4041
2001-04,92,3520
2001-04,93,3169
2001-04,94,2617
2001-04,95,2108
2001-04,96,1800
2001-04,97,1396
2001-04,98,981
2001-04,99,676
2001-04,100,1503
2001-05,0,1972
2001-05,1,86
2001-05,2,56
2001-05,3,44
2001-05,4,30
2001-05,5,27
2001-05,6,36
2001-05,7,23
2001-05,8,18
2001-05,9,23
2001-05,10,27
2001-05,11,30
2001-05,12,23
2001-05,13,28
2001-05,14,27
2001-05,15,44
2001-05,16,50
2001-05,17,51
2001-05,18,64
2001-05,19,53
2001-05,20,72
2001-05,21,78
2001-05,22,52
2001-05,23,70
2001-05,24,88
2001-05,25,76
2001-05,26,93
2001-05,27,97
2001-05,28,107
2001-05,29,126
2001-05,30,148
2001-05,31,147
2001-05,32,194
2001-05,33,210
2001-05,34,255
2001-05,35,263
2001-05,36,323
2001-05,37,350
2001-05,38,379
2001-05,39,442
2001-05,40,514
2001-05,41,581
2001-05,42,617
2001-05,43,755
2001-05,44,805
2001-05,45,830
2001-05,46,920
2001-05,47,955
2001-05,48,966
2001-05,49,1114
2001-05,50,1167
2001-05,51,1198
2001-05,52,1381
2001-05,53,1524
2001-05,54,1626
2001-05,55,1393
2001-05,56,1553
2001-05,57,1729
2001-05,58,1834
2001-05,59,1831
2001-05,60,1932
2001-05,61,1934
2001-05,62,2084
2001-05,63,2273
2001-05,64,2327
2001-05,65,2545
2001-05,66,2715
2001-05,67,2779
2001-05,68,2976
2001-05,69,3355
2001-05,70,3553
2001-05,71,3802
2001-05,72,4149
2001-05,73,4387
2001-05,74,4627
2001-05,75,4910
2001-05,76,5241
2001-05,77,5319
2001-05,78,5548
2001-05,79,5900
2001-05,80,5963
2001-05,81,6043
2001-05,82,5916
2001-05,83,5962
2001-05,84,5788
2001-05,85,5793
2001-05,86,5812
2001-05,87,5490
2001-05,88,5321
2001-05,89,4964
2001-05,90,4386
2001-05,91,3819
2001-05,92,3544
2001-05,93,3123
2001-05,94,2619
2001-05,95,2118
2001-05,96,1668
2001-05,97,1228
2001-05,98,997
2001-05,99,693
2001-05,100,1386
2001-06,0,1795
2001-06,1,76
2001-06,2,50
2001-06,3,38
2001-06,4,29
2001-06,5,24
2001-06,6,25
2001-06,7,20
2001-06,8,25
2001-06,9,25
2001-06,10,22
