year,age,pop,dead
1981,50,88258,372
1981,51,90183,424
1981,52,88485,441
1981,53,91725,482
1981,54,90092,536
1981,55,92437,638
1981,56,95352,681
1981,57,96457,760
1981,58,98287,826
1981,59,98921,982
1981,60,105661,1146
1981,61,111584,1203
1981,62,91089,1099
1981,63,90243,1260
1981,64,90672,1430
1981,65,88779,1490
1981,66,87219,1579
1981,67,89108,1872
1981,68,87602,1988
1981,69,86416,2241
1981,70,82842,2304
1981,71,80562,2613
1981,72,78992,2672
1981,73,74230,2821
1981,74,69851,2939
1981,75,65143,3017
1981,76,59878,3012
1981,77,55879,3135
1981,78,50792,3312
1981,79,47809,3375
1981,80,43136,3347
1981,81,38570,3344
1981,82,32787,3181
1981,83,29214,3164
1981,84,24849,3165
1981,85,21662,2954
1981,86,18021,2746
1981,87,14779,2435
1981,88,12349,2151
1981,89,9601,1864
1981,90,7660,1621
1981,91,5779,1255
1981,92,4290,1093
1981,93,3071,922
1981,94,2336,702
1981,95,1635,528
1981,96,1075,393
1981,97,743,281
1981,98,437,183
1981,99,263,97
1981,100,344,144
1982,0,92725,635
1982,1,94439,41
1982,2,97516,27
1982,3,96599,28
1982,4,93739,30
1982,5,96764,18
1982,6,99535,13
1982,7,104870,20
1982,8,111333,24
1982,9,110560,16
1982,10,112567,17
1982,11,113842,14
1982,12,109659,16
1982,13,108206,15
1982,14,113955,18
1982,15,121774,48
1982,16,123380,43
1982,17,123723,47
1982,18,124088,56
1982,19,115122,68
1982,20,110173,59
1982,21,108371,79
1982,22,106786,55
1982,23,109977,60
1982,24,110888,68
1982,25,113446,85
1982,26,114986,79
1982,27,114424,96
1982,28,112795,97
1982,29,117072,84
1982,30,117266,94
1982,31,117143,97
1982,32,122677,115
1982,33,128296,117
1982,34,133417,147
1982,35,135144,166
1982,36,137637,160
1982,37,136810,189
1982,38,135349,202
1982,39,127334,173
1982,40,116642,170
1982,41,103801,169
1982,42,98574,198
1982,43,100204,211
1982,44,96183,209
1982,45,92029,245
1982,46,89940,237
1982,47,86445,259
1982,48,84932,293
1982,49,83857,325
1982,50,87494,321
1982,51,87931,405
1982,52,89752,460
1982,53,88067,456
1982,54,91237,510
1982,55,89557,619
1982,56,91797,708
1982,57,94654,706
1982,58,95736,841
1982,59,97421,891
1982,60,98026,1044
1982,61,104535,1206
1982,62,110283,1307
1982,63,89891,1174
1982,64,89018,1355
1982,65,89233,1454
1982,66,87303,1540
1982,67,85583,1796
1982,68,87219,2015
1982,69,85570,2120
1982,70,84198,2289
1982,71,80590,2363
1982,72,78092,2671
1982,73,76289,2731
1982,74,71406,2893
1982,75,66948,2993
1982,76,62127,3119
1982,77,56765,3081
1982,78,52674,3214
1982,79,47636,3353
1982,80,44403,3480
1982,81,39757,3271
1982,82,35274,3228
1982,83,29624,3179
1982,84,26136,2996
1982,85,21984,2832
1982,86,18926,2571
1982,87,15583,2357
1982,88,12540,2146
1982,89,10220,1949
1982,90,7894,1557
1982,91,6144,1413
1982,92,4568,1082
1982,93,3291,887
1982,94,2271,712
1982,95,1739,508
1982,96,1171,383
1982,97,761,280
1982,98,500,178
1982,99,293,114
1982,100,379,180
1983,0,91618,646
1983,1,93202,33
1983,2,94469,26
1983,3,97506,23
1983,4,96570,19
1983,5,93679,18
1983,6,96698,24
1983,7,99400,10
1983,8,104844,21
1983,9,111234,20
1983,10,110505,16
1983,11,112545,17
1983,12,113806,21
1983,13,109673,15
1983,14,108179,16
1983,15,113987,45
1983,16,121772,51
1983,17,123474,39
1983,18,123843,88
1983,19,124347,70
1983,20,115361,66
1983,21,110419,53
1983,22,108586,82
1983,23,107036,84
1983,24,110098,76
1983,25,110939,77
1983,26,113396,98
1983,27,115022,83
1983,28,114289,92
1983,29,112701,90
1983,30,117001,109
1983,31,117137,92
1983,32,116983,100
1983,33,122432,114
1983,34,128017,113
1983,35,133126,150
1983,36,134890,169
1983,37,137372,155
1983,38,136589,156
1983,39,135099,161
1983,40,127067,215
1983,41,116418,198
1983,42,103586,193
1983,43,98333,192
1983,44,99973,204
1983,45,95934,210
1983,46,91778,244
1983,47,89627,264
1983,48,86180,262
1983,49,84657,319
1983,50,83530,332
1983,51,87113,383
1983,52,87495,460
1983,53,89263,487
1983,54,87588,520
1983,55,90670,541
1983,56,89001,589
1983,57,91218,621
1983,58,93986,748
1983,59,94910,911
1983,60,96483,959
1983,61,97006,1119
1983,62,103356,1234
1983,63,108894,1374
1983,64,88670,1261
1983,65,87551,1487
1983,66,87781,1491
1983,67,85715,1675
1983,68,83800,1865
1983,69,85279,2040
1983,70,83482,2100
1983,71,82018,2416
1983,72,78104,2496
1983,73,75493,2695
1983,74,73430,3004
1983,75,68493,2994
1983,76,63855,3095
1983,77,58959,3201
1983,78,53644,3215
1983,79,49456,3305
1983,80,44306,3304
1983,81,41058,3436
1983,82,36378,3354
1983,83,31956,3148
1983,84,26559,3118
1983,85,23086,3034
1983,86,19142,2546
1983,87,16355,2568
1983,88,13205,2248
1983,89,10425,2000
1983,90,8368,1667
1983,91,6330,1495
1983,92,4779,1192
1983,93,3505,927
1983,94,2492,691
1983,95,1681,547
1983,96,1247,439
1983,97,795,277
1983,98,519,207
1983,99,336,133
1983,100,411,202
1984,0,93630,600
1984,1,92230,40
1984,2,93407,15
1984,3,94569,22
1984,4,97665,11
1984,5,96641,13
1984,6,93711,16
1984,7,96761,19
1984,8,99487,13
1984,9,104874,17
1984,10,111324,15
1984,11,110575,23
1984,12,112605,19
1984,13,113851,18
1984,14,109799,26
1984,15,108291,39
1984,16,114069,37
1984,17,121888,35
1984,18,123677,77
1984,19,124267,70
1984,20,124854,82
1984,21,115915,63
1984,22,110942,71
1984,23,109066,83
1984,24,107494,69
1984,25,110547,75
1984,26,111241,96
1984,27,113612,90
1984,28,115187,89
1984,29,114409,88
1984,30,112759,113
